,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
1408,70.5,-3.24,-3.63,7.72,-0.848,0.965,-0.313,0.213,0.14800000000000002,-0.64,0.0,0.0,0.0,1.0,30.0,70500000000.0,-2.7353405819306027,-3.4126368765286927,7.866344639960994,-0.7973512363138845,0.8398580914931268,-0.2557232644144578,0.5564486965466877,0.32242765627814174,-0.6254566045601873
1409,70.5,-3.5,-3.75,7.69,-1.06,0.845,-0.42100000000000004,0.278,0.47700000000000004,-0.311,0.0,0.0,0.0,1.0,30.0,70500000000.0,-3.1787685737656055,-3.664162144583103,7.75826390156659,-0.9969321518048506,0.8434831190553954,-0.3751071163523474,0.40298774632416645,0.40928389032343887,-0.4266357228324286
1410,70.6,-3.37,-4.13,7.34,-1.14,0.888,-0.5529999999999999,0.621,0.608,-0.258,0.0,0.0,0.0,1.0,30.0,70600000000.0,-3.2896641104721955,-4.011473430513779,7.501912080996384,-1.1056462195393368,0.8748671982886516,-0.5036039306734075,0.5231404582471236,0.5209450777646107,-0.3200127287481938
1411,70.6,-3.8,-5.06,7.23,-1.21,0.85,-0.8140000000000001,0.349,0.222,0.0907,0.0,0.0,0.0,1.0,30.0,70600000000.0,-3.585609196824106,-4.793215398474399,7.335258498707369,-1.1849423673595565,0.8573360245865191,-0.7278114009408274,0.4271667324204892,0.35296390411018175,-0.06033217803796537
1412,70.7,-3.57,-5.89,7.01,-1.25,0.5660000000000001,-0.9990000000000001,0.593,-0.0178,0.345,0.0,0.0,0.0,1.0,30.0,70700000000.0,-3.57655734414261,-5.610936684890852,7.135909284655503,-1.2343782166990713,0.6519462754959051,-0.9236982584129007,0.5185621315387295,0.14462678496506184,0.19594642109457072
1413,70.7,-4.09,-7.22,6.9,-1.09,0.5579999999999999,-1.01,-0.0937,-0.785,0.665,0.0,0.0,0.0,1.0,30.0,70700000000.0,-3.8743041685338477,-6.810593673813846,6.99132168816667,-1.124668443550846,0.5857148673116079,-0.9860363299314402,0.18112716214877844,-0.37774276019258624,0.4925140426304186
1414,70.8,-4.39,-8.6,6.86,-0.993,0.303,-0.9129999999999999,-0.575,-1.68,1.05,0.0,0.0,0.0,1.0,30.0,70800000000.0,-4.173357449428559,-8.144708076035357,6.9108353450460465,-1.024616497116425,0.38640298315352095,-0.9332802076219366,-0.23559588669229536,-1.1094982199619554,0.8449945910097498
1415,70.8,-4.01,-7.1,6.37,-0.887,0.191,-0.925,-0.45399999999999996,0.257,0.945,0.0,0.0,0.0,1.0,30.0,70800000000.0,-4.078626170970407,-7.365812919543638,6.5793599183399465,-0.9200447975364009,0.24864532784859464,-0.9272991986718991,-0.355964565901764,-0.3416448785420363,0.9082248148920147
1416,70.9,-4.59,-8.43,5.78,-0.775,0.0538,-0.679,-1.3,-0.7090000000000001,0.7120000000000001,0.0,0.0,0.0,1.0,30.0,70900000000.0,-4.375173277285824,-8.159231046210977,6.089436234843818,-0.8098284609420239,0.1112808168801655,-0.7479459969618942,-0.8762491560291963,-0.548066553254629,0.7841581348430565
1417,70.9,-3.96,-8.12,5.56,-0.586,-0.0947,-0.424,-0.895,-0.135,0.764,0.0,0.0,0.0,1.0,30.0,70900000000.0,-4.134413232559263,-8.129981766984724,5.764947302494272,-0.6397462065689126,-0.03393413339291329,-0.5139510520274669,-0.8865832657316989,-0.31595902134643805,0.7714127886297033
1418,71.0,-3.36,-9.06,5.95,-0.294,-0.0165,-0.142,-0.44299999999999995,-0.9059999999999999,1.34,0.0,0.0,0.0,1.0,30.0,71000000000.0,-3.685328917415852,-8.823368727870964,5.878365085239311,-0.37702134715233315,-0.02164319848679135,-0.24528076648400615,-0.6421119813391818,-0.6475108262195779,1.1309123568672497
1419,71.0,-3.22,-8.19,5.02,-0.0217,-0.17,0.038,-0.336,0.00883,0.469,0.0,0.0,0.0,1.0,30.0,71000000000.0,-3.415483480571754,-8.351152491075371,5.352277281211793,-0.10702055166202556,-0.12623364538834436,-0.040659420131048535,-0.4734050118833942,-0.27870427440272577,0.7124063061201855
1420,71.1,-3.44,-8.55,5.5,0.15,-0.099,0.14800000000000002,-0.5579999999999999,-0.382,0.9059999999999999,0.0,0.0,0.0,1.0,30.0,71100000000.0,-3.4297007073437094,-8.499405864011404,5.4428158181837505,0.08828365859115755,-0.10703412683140763,0.09561437489329355,-0.5200277169110293,-0.33674750225908884,0.8348094316213658
1421,71.1,-3.34,-8.89,5.56,0.325,-0.195,0.18600000000000003,-0.41,-0.8,0.853,0.0,0.0,0.0,1.0,30.0,71100000000.0,-3.377682983317298,-8.79061843075098,5.5146373990771655,0.2681591370833255,-0.1690494104851748,0.1609023558323015,-0.4593883295742728,-0.5970551868611933,0.8463107381040627
1422,71.2,-3.12,-8.23,5.21,0.447,-0.172,0.19699999999999998,-0.174,-0.251,0.33399999999999996,0.0,0.0,0.0,1.0,30.0,71200000000.0,-3.228251882530963,-8.37264205337135,5.327926639947679,0.4040563322754216,-0.17112955834527155,0.1869766567426305,-0.30210275021839383,-0.4026022137871776,0.5223930035111679
1423,71.2,-2.71,-7.85,5.48,0.5660000000000001,-0.265,0.312,0.284,-0.0355,0.373,0.0,0.0,0.0,1.0,30.0,71200000000.0,-2.9277162856502055,-7.982979706149113,5.421131675512808,0.5271137150891432,-0.23730751398235325,0.2772843983092335,0.02091505016924483,-0.19632264705488023,0.4279365727469028
1424,71.3,-3.03,-7.95,5.64,0.653,-0.184,0.326,0.0109,-0.336,0.261,0.0,0.0,0.0,1.0,30.0,71300000000.0,-2.987030861908863,-7.958391134289823,5.555274926888961,0.622771903386922,-0.19972611192224296,0.31247299652426547,0.015395472947854327,-0.2748091881938683,0.32238791029841934
1425,71.3,-3.54,-8.38,6.54,0.861,-0.212,0.365,-0.426,-1.01,0.868,0.0,0.0,0.0,1.0,30.0,71300000000.0,-3.307699085879912,-8.272726947450119,6.158808118781606,0.8037961412101843,-0.2083791102942386,0.35041467644230573,-0.22787005028938367,-0.6879225798929365,0.6673610028670705
1426,71.4,-4.07,-7.19,5.79,0.863,-0.00855,0.585,-0.838,-0.146,-0.22,0.0,0.0,0.0,1.0,30.0,71400000000.0,-3.749759474667328,-7.465486462797992,5.932767390411914,0.8487838194033259,-0.06750106867365785,0.5198619747998481,-0.5641299141989569,-0.38340914581124486,0.10631096187666433
1427,71.4,-4.05,-6.49,6.54,0.777,-0.33,0.537,-0.6459999999999999,0.217,0.24600000000000002,0.0,0.0,0.0,1.0,30.0,71400000000.0,-3.9238698493607678,-6.738200240511322,6.304937284596037,0.7942368978204177,-0.25256087920578163,0.532241233534949,-0.6092508482624066,-0.04603134556739219,0.19463188676446963
1428,71.5,-4.24,-6.8,7.15,0.816,-0.327,0.591,-0.755,-0.44,0.55,0.0,0.0,0.0,1.0,30.0,71500000000.0,-4.1071944158949325,-6.784275961194076,6.822872177510831,0.8107741839544704,-0.3050399021738989,0.5746842920622324,-0.6895773236081173,-0.26740751834926746,0.4193198106301433
