,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Standing,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
4050,202.9199628,-0.9454640745999999,1.983949065,7.207480907000001,202.85176140000002,9.395736694,6.806189537000001,0.5081119537,202.90278909999998,-0.4354577363,1.7193822859999999,1.438316226,0.0,1.0,0.0,0.0,68.0,-2.159108893898894,-1.1603272528329862,1.1001508215692966,-0.2693612146482103,0.04610240584858816,0.2335764883891609,7.667660337206347,4.376081110289055,0.8850066148745108
4051,202.9699628,1.4892330169999999,-3.359822035,5.59142828,202.9017614,9.395736694,6.806189537000001,0.5081119537,202.9527891,-0.317258805,1.4818390609999998,2.050843239,0.0,1.0,0.0,0.0,68.0,-0.4756972996545503,-2.2829700326714235,2.5857113721439893,-0.29151981280132866,0.6178558223960509,1.3415189775137497,8.770390118769738,5.897554689245943,0.6871754131790702
4052,203.0199628,4.908277512,-21.04248238,-6.340980052999999,202.9517614,2.600997448,9.728185653999999,8.509895325,203.00278909999997,3.089054585,5.363162518,0.5281538367,0.0,1.0,0.0,0.0,68.0,2.008567015974461,-11.858001197992696,-0.366932001901231,1.272416681482837,2.5075793355438467,0.8456304138610017,4.8335426500890915,8.295885454636025,4.793304366947993
4053,203.0699628,4.908277512,-21.04248238,-6.340980052999999,203.0017614,8.839356422,3.39086628,0.2453104854,203.05278909999998,0.5979431272,1.815972567,-4.15857172,0.0,1.0,0.0,0.0,68.0,3.3465464015531747,-16.545846591185082,-2.3429422115259273,0.9603886998228406,2.2321607678774,-2.2053075769774018,7.389755011843881,5.22488788229999,2.406072103752669
4054,203.1199628,-10.82333469,-0.37208393219999997,27.38944435,203.0517614,11.31478786,0.060487270360000005,4.623308182,203.1027891,-5.242367744,-0.6014555097,-1.8357486719999998,0.0,1.0,0.0,0.0,68.0,-3.1916955472387807,-8.290606333038296,7.491511562938249,-1.9091583144605528,1.1037297409899585,-1.979996673984418,9.894418999974645,1.9914934396078774,3.5698945798509785
4055,203.1699628,-15.48485279,-5.842375755,-4.894817829,203.10176140000002,11.31478786,0.060487270360000005,4.623308182,203.15278909999998,1.070204377,-0.6636092067,-2.557770252,0.0,1.0,0.0,0.0,68.0,-8.86398283262058,-7.041006468580533,3.394538600992144,-0.5308321794487503,0.39992234145569294,-2.332250902084881,10.800792749872606,0.7825042295096869,4.122829126916828
4056,203.2199628,-2.700300455,2.9724838730000003,7.08036232,203.1517614,-10.57706165,-3.413371086,10.37588501,203.2027891,0.267092973,2.278002024,-1.423808575,0.0,1.0,0.0,0.0,68.0,-6.019947204637459,-1.9300270175934955,4.613682678391069,-0.1616924656157238,1.1478300243716437,-1.7783961346378419,-2.840963656819051,-1.844503422919331,7.405044788538981
4057,203.2699628,-3.114557743,3.678964853,-0.5901299119,203.2017614,-12.06696701,12.27936554,28.81713486,203.25278909999997,2.554868698,0.9954519868,-1.544145465,0.0,1.0,0.0,0.0,68.0,-4.679347440447071,0.9328550758490386,2.892439943226578,1.0950552475270796,1.087148517568275,-1.6355793081875931,-8.72831268565748,6.998350345422471,18.644205078808476
4058,203.3199628,-4.840680122,2.9533412460000004,-4.583750725,203.2517614,-12.06696701,12.27936554,28.81713486,203.30278909999998,1.4765704869999998,-0.8809944391,0.5812975168,0.0,1.0,0.0,0.0,68.0,-4.7537892866128315,1.9641301799556274,0.4195724733176238,1.2715535392517183,0.3033749363370126,-0.2840044626190741,-10.858793517223546,10.30475634750001,23.983954166087397
4059,203.3699628,-19.95225334,-13.79073429,15.18455315,203.3017614,-12.06696701,12.27936554,28.81713486,203.3527891,1.272471189,-1.832007289,4.49774456,0.0,1.0,0.0,0.0,68.0,-11.766638199920799,-6.077300511519764,5.303321700901333,1.2719780667260145,-0.5469983398040671,2.6313093808057286,-11.629759966033863,11.541045099634875,26.520880375759987
4060,203.4199628,-22.03251266,-20.05155373,-0.09242277592,203.35176140000002,-0.35328149799999997,12.40711498,-4.098247528,203.40278909999998,2.027478456,1.9776179790000001,6.648538113,0.0,1.0,0.0,0.0,68.0,-16.50350018310065,-13.20989050602992,3.5185944801577476,1.6214910465176051,0.4583796317165264,5.08051415465118,-4.433950251604667,12.083285285282289,10.448965613757682
4061,203.4699628,-17.79033661,-22.14138603,-9.230612755,203.4017614,-2.146578312,5.164135933,-3.425186872,203.4527891,0.6694122553,2.2245531080000003,0.1805817187,0.0,1.0,0.0,0.0,68.0,-17.097270013886497,-17.768609648057886,-0.6984060269818579,1.1810360847139312,1.1617229056608425,2.0931468139291938,-2.9743196345917386,7.751255153395883,3.166452641664365
4062,203.5199628,6.876074791000001,-5.701199055,-2.196611166,203.4517614,-2.146578312,5.164135933,-3.425186872,203.50278909999997,-3.786718607,-6.760017395,0.8316685557,0.0,1.0,0.0,0.0,68.0,-6.035530850382484,-11.609290023929105,-1.193960904598557,-1.117168878069203,-1.9929517809176782,1.3240547909672173,-2.4461166971609103,6.1314782347127785,-0.29348484401231234
4063,203.5699628,4.934598446,-2.725425005,5.428417206000001,203.5017614,-19.51217651,-26.31543159,-8.860846518999999,203.55278909999998,-3.365310192,-4.874103068999999,-1.7703881259999998,0.0,1.0,0.0,0.0,68.0,-0.9737128248560181,-7.074881939757936,0.9964946535669981,-2.1572140988272244,-3.140312675454863,-0.5625503469188082,-13.33640654804949,-14.183300925289005,-4.790474667355827
