,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
13,0.9199628120000001,-6.916453838,-0.08943174778999999,9.299705505,0.8017614059999999,3.9899876119999997,0.8040291071,-0.6826791763,0.802790365,-0.6585696936,2.4669065480000003,1.139840961,0.0,1.0,0.0,0.0,60,-5.875987502115502,0.01954381235868284,9.696829808764846,-0.913879375718669,1.5470893281840055,0.907604332716885,3.8484978713635076,0.7374351848301701,-0.9022340413544883
14,0.969962812,-7.538887024,1.1338988540000001,8.083553314,0.8517614059999999,2.045610905,1.070637703,0.1600513458,0.852790365,-0.8777111769,2.321525097,0.6564317346,0.0,1.0,0.0,0.0,60,-6.643576291397081,0.5885880889206924,9.16310434786034,-0.8971470140105637,1.8555356894762287,0.754450624352371,2.6976906372620815,0.9461373881223849,-0.34444063098068656
15,1.019962812,-8.271389961,3.789034605,5.694319725,0.901761406,1.4730033869999999,0.01213511825,0.44655561450000003,0.902790365,-0.3065689802,2.116891146,0.2026485801,0.0,1.0,0.0,0.0,60,-7.39496959405909,2.2228928734117943,8.015501542714908,-0.6239300488940911,1.9596297808095693,0.417986655012597,1.9159561344062954,0.3611228068760408,0.07090208116095592
16,1.069962812,-8.436494827,2.869592667,4.82034111,0.9517614059999999,1.4730033869999999,0.01213511825,0.44655561450000003,0.952790365,0.5996229649,1.6588320730000001,0.6402443051,0.0,1.0,0.0,0.0,60,-7.875734135166681,2.55312947053629,6.958418169685347,-0.05788216980948491,1.839826386336407,0.5535093337547474,1.6332133807089293,0.14253352384243478,0.2681532796117915
17,1.119962812,-8.436494827,2.869592667,4.82034111,1.001761406,1.4730033869999999,0.01213511825,0.44655561450000003,1.002790365,1.1296093459999998,0.2768665254,0.2907632887,0.0,1.0,0.0,0.0,60,-8.134579383398009,2.7147310824466273,6.2510574181941045,0.49148271099709373,1.2173219366715275,0.3932986601046772,1.5309491663544252,0.060858167041362835,0.361830221897268
18,1.169962812,-5.855835438,0.2075773627,5.974279881,1.051761406,-1.034865856,2.08195591,-0.42243051530000003,1.052790365,0.05825955793,-0.4930301011,0.289388895,0.0,1.0,0.0,0.0,60,-7.082718846412445,1.4344555640164975,6.159488325931155,0.2910622593636206,0.5361132819964564,0.32993917753091934,-0.10684540639334461,1.3267776275509888,-0.04997575515356173
19,1.2199628120000001,-6.928418159,0.6263213158,10.8056879,1.1017614059999998,-0.8177666664,1.7177307609999999,-2.543578625,1.102790365,-0.4055262208,-1.369825006,0.4302655458,0.0,1.0,0.0,0.0,60,-7.0114941685555925,1.0217826251847841,7.696637923803756,-0.0311979357187554,-0.22299457499831832,0.39111366657543906,-0.5606361010024523,1.5716520682019073,-1.3593369374654236
20,1.269962812,-8.458029747000001,-0.9849455953,8.155337334,1.1517614059999999,-0.8177666664,1.7177307609999999,-2.543578625,1.152790365,-0.8823688626,-1.383645415,0.35826191310000005,0.0,1.0,0.0,0.0,60,-7.679210123954358,-0.0029511167187958876,7.848394160718273,-0.4249720459427718,-0.6852651433297705,0.3710821507414214,-0.724766032746893,1.6631488105584409,-1.9811681499234102
21,1.319962812,-4.68275404,0.9999007583,5.514558792000001,1.201761406,-0.4815797806,-0.5934014916,-1.7212610240000001,1.202790365,-0.6565844417,-1.165954709,-0.5463265181,0.0,1.0,0.0,0.0,60,-6.296056078589068,0.5091541818248438,7.076267361877175,-0.5321220462059482,-0.8767168972250385,-0.18831222884134652,-0.5695369455089075,0.2497530697984145,-1.8446940123527547
22,1.3699628119999998,-3.564707518,1.4739787580000001,7.9447693820000005,1.251761406,1.213671207,0.23353189230000002,1.173696518,1.252790365,0.480584085,-1.311641812,-0.1307213157,0.0,1.0,0.0,0.0,60,-5.035274773848686,1.0018408785108945,7.3636028452111555,-0.06361749191610494,-1.049941247796975,-0.15319589061750505,0.5687090345483164,0.23959289603029318,-0.25977307660233584
23,1.4199628119999999,-3.363411427,0.9975079298,8.765806198,1.301761406,1.213671207,0.23353189230000002,1.173696518,1.302790365,0.159202069,-1.117392302,0.5655682087,0.0,1.0,0.0,0.0,60,-4.263548278559971,0.9996282626226249,7.827508255109374,0.039464711182450984,-1.076806034291871,0.2850740005170746,0.9803971481093534,0.23579657168101315,0.49292474309797984
24,1.469962812,-3.026023388,0.3032902777,9.072386742,1.3517614059999998,1.213671207,0.23353189230000002,1.173696518,1.352790365,-0.4423297644,-1.361044049,0.3872008026,0.0,1.0,0.0,0.0,60,-3.692310953311538,0.644043972917441,8.23936425896602,-0.18342611476773235,-1.1900139555989289,0.3473463127515707,1.1292991480434313,0.23437808427185525,0.8503898979849353
25,1.519962812,-1.493719578,-0.9634101987,8.77059269,1.4017614059999999,0.46978235240000005,0.5761190653,-1.774962425,1.402790365,-0.26778015489999996,-0.7958576083,-0.03497100621,0.0,1.0,0.0,0.0,60,-2.6774485726388972,-0.1768008786292602,8.415116046589523,-0.2224505175809803,-1.033027140337136,0.1142264756275807,0.7083206211502509,0.4484283744584928,-0.5281513540570594
26,1.569962812,-1.199103236,-1.425225019,8.777770996000001,1.451761406,0.42943000789999997,-0.1683901548,0.5001134872,1.452790365,-0.26663482190000004,-0.09827005117999998,-0.34337252380000005,0.0,1.0,0.0,0.0,60,-1.995049339975683,-0.8143074070546301,8.535096928843512,-0.24289134158722664,-0.6607268095582,-0.1647967308008757,0.530300955389067,0.0620825964449514,0.01177827337693138
27,1.6199628119999998,-4.043272018,-2.734996319,8.461917877000001,1.501761406,0.42943000789999997,-0.1683901548,0.5001134872,1.502790365,-0.07696675508999999,0.1341573298,-0.5651864409,0.0,1.0,0.0,0.0,60,-2.9405020360742724,-1.795105262752116,8.510886347413985,-0.1661302536000191,-0.3441358668981072,-0.4089362959852031,0.4659136597973851,-0.08227456887403731,0.2681972809085218
28,1.6699628119999999,-4.151247978,-2.615355253,7.614260674,1.551761406,0.42943000789999997,-0.1683901548,0.5001134872,1.552790365,-0.2072299272,0.1538571566,-0.9719343184999999,0.0,1.0,0.0,0.0,60,-3.4993782887996168,-2.21396509312837,8.214246415511472,-0.18514404611099586,-0.14579239399122357,-0.7522270673124831,0.4426256493639077,-0.1362132744710826,0.3899737200640564
29,1.719962812,-5.994618892999999,-3.046063185,7.887341499,1.6017614059999998,2.7778935430000002,-1.383092999,-0.267572403,1.602790365,-0.2661767006,-0.16126367449999998,-1.032866359,0.0,1.0,0.0,0.0,60,-4.651172955051885,-2.6388751444036407,8.106093085851354,-0.22263188834009706,-0.15195438293674435,-0.9233482346429327,1.9332588590580322,-0.9171994066297462,0.044704078467867225
30,1.769962812,-6.008975982999999,-3.002992392,8.157731056,1.6517614059999999,1.280431032,-1.8350869419999998,-0.3015241623,1.652790365,-0.48867779969999997,0.01229330152,-0.9999569654000001,0.0,1.0,0.0,0.0,60,-5.2779302635861995,-2.8248112494501956,8.123177008898892,-0.34571174071188165,-0.08653688788522562,-0.9700607793309124,1.5165499917344434,-1.4921204847581042,-0.13709624916405955
31,1.819962812,-5.891727447999999,-2.191526413,7.834699631,1.701761406,1.280431032,-1.8350869419999998,-0.3015241623,1.702790365,-1.138695598,0.2892361879,-1.212302685,0.0,1.0,0.0,0.0,60,-5.561256978255452,-2.5014249863923466,8.027737058508333,-0.7125669783867418,0.0631281342358121,-1.1177689545621994,1.365832053346486,-1.7069383547694534,-0.22343538895500542
32,1.8699628119999998,-7.292127132,-3.711566925,7.72911644,1.751761406,-1.3982233999999998,-1.164894104,-1.045547485,1.752790365,-1.61187315,0.8510629534999999,-1.0253834720000001,0.0,1.0,0.0,0.0,60,-6.360220817031183,-3.119382746889188,7.928941315094071,-1.1286097217498623,0.3769512624457723,-1.0614364593391916,-0.39850207858154296,-1.3674276270057466,-0.6551166641358988
33,1.9199628119999999,-6.774978161,-3.7283167839999996,5.766104221,1.801761406,-2.0672578809999997,-0.3148970604,0.02511310577,1.802790365,-1.881485939,1.4684004780000002,-1.060659885,0.0,1.0,0.0,0.0,60,-6.551671411281669,-3.430334298756219,7.213387581730308,-1.4769101079588296,0.811659818101991,-1.0609629396221285,-1.4636915691404186,-0.7081725603592273,-0.29793610958894773
34,1.969962812,-6.454339981,-4.104289055,6.903293132999999,1.8517614059999998,-2.0672578809999997,-0.3148970604,0.02511310577,1.852790365,-1.874843001,1.5029133559999999,-1.103190184,0.0,1.0,0.0,0.0,60,-6.506743550620798,-3.7744886152548434,7.110795832549494,-1.661004355164992,1.0869761796830444,-1.0867112062037985,-1.8489561425599348,-0.4618434995562467,-0.12830681226406737
35,2.0199628119999997,-5.891727447999999,-4.731507778,5.375775337,1.9017614059999999,-2.0672578809999997,-0.3148970604,0.02511310577,1.902790365,-1.885303736,1.2574291229999999,-0.9580375552,0.0,1.0,0.0,0.0,60,-6.222854186956279,-4.2631894856029815,6.536781082900177,-1.7647711618267028,1.1548651402350982,-1.0082518242403276,-1.9883011068575502,-0.3698032418988672,-0.04774783965305887
36,2.069962812,-5.740680695,-6.3284177779999995,6.1899333,1.951761406,-1.486792088,1.644951105,0.1895384789,1.952790365,-1.748932004,1.185272694,-1.104030013,0.0,1.0,0.0,0.0,60,-6.0002845253910655,-5.317796230255278,6.422029848667886,-1.7574435498362977,1.1669760322732419,-1.0666530388223388,-1.6681810893242688,0.8921430173864968,0.07684838147533048
37,2.119962812,-6.645765781000001,-6.859923362999999,7.099504948,2.001761406,-0.6373944282999999,2.51732707,1.314335346,2.002790365,-1.215509653,0.9949174523000001,-1.023321867,0.0,1.0,0.0,0.0,60,-6.298236501119095,-6.105281895155622,6.646165932587314,-1.5067306421834226,1.0984475696729923,-1.0402316469077306,-1.0102159654387517,1.9100809804839674,0.7266380552959963
38,2.169962812,-6.231508255,-7.353144169,4.312763691000001,2.051761406,-0.6373944282999999,2.51732707,1.314335346,2.052790365,-1.252160549,0.7534800768000001,-1.103877306,0.0,1.0,0.0,0.0,60,-6.267434967253577,-6.742501506698971,5.874182369758135,-1.388959805913967,0.9610519690416358,-1.0790398958192504,-0.7722389153219005,2.2904310378312633,1.0352309066592806
39,2.219962812,-6.231508255,-7.353144169,4.312763691000001,2.101761406,-0.6373944282999999,2.51732707,1.314335346,2.102790365,-0.7719582319,0.48829603200000005,-0.9358180165000001,0.0,1.0,0.0,0.0,60,-6.250851317773104,-7.054325566269986,5.357602102016137,-1.1035186117571119,0.7727600654027966,-0.9917096611780407,-0.686165848032437,2.4325479166279713,1.1817853253415393
40,2.2699628119999997,-6.432804585,-7.032206535,3.9131622310000003,2.151761406,-1.307089329,0.6383228302,3.028691292,2.152790365,-0.22334103289999999,0.6840725541,-0.6981220841,0.0,1.0,0.0,0.0,60,-6.334840333422267,-7.043030505433215,4.879723141553365,-0.6963252596140488,0.7374371027070086,-0.8126932139879873,-1.0825097379501405,1.3087306932100324,2.1515736622830417
41,2.319962812,-5.432006359,-6.888637066,3.32901454,2.201761406,-1.377160549,0.3246994019,2.61275959,2.202790365,-0.2443388999,0.8542698622,-0.08437328041000001,0.0,1.0,0.0,0.0,60,-5.918095208915035,-6.964189651241327,4.366686199189944,-0.48722445385836144,0.7839699137448295,-0.3685966066203162,-1.2705893521175615,0.6923803133320003,2.3937369029277784
