,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,SPM,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
5810,5810,290.4826512,-0.5312066078000001,-9.46720314,0.2763710022,290.6446582,0.039401635530000007,-0.01372814178,-2.878360748,290.656098,-0.05138752609,-0.7229377031,-0.08582404256000001,0.0,1.0,0.0,0,30.0,,,,,,-0.11610110865489405,-9.904403664900403,-0.03664182300334107,0.10228720343996932,-0.7252866435907404,-0.0031825734165585877,0.053786189463683805,-0.02294556374156973,-2.8783502208090095,2.567389797183803,0.02985134830316818,2.3892842587665153,2.3585815855093553,1.9946262228876226,2.370496444368092,3.03511695902237,3.0451878154671403,2.918955081838982
5811,5811,290.5326512000001,2.8061828610000004,-8.44726181,1.815853238,290.6946582,-0.3621925414,1.538414001,-2.509511709,290.706098,-0.5863370299,-0.7994463444,-0.007177455351,0.0,1.0,0.0,0,30.0,,,,,,1.3254093686480353,-9.243854344986982,1.1901821531621786,-0.4260026149747361,-0.7771532476746648,-0.0059545920424166135,-0.2160160315073925,1.0392588118135742,-2.5982715545710584,2.421260330654877,0.029422384117604956,2.344621599929202,2.4763191046294923,1.9145773738950398,2.576106464377062,3.199473258384802,3.0844896033032825,2.7202382367791
5812,5812,290.5826512,3.847658873,-7.089634417999999,1.818246126,290.7446582,0.1046485007,2.254149437,-1.952469826,290.756098,-0.5278483629,-0.2633515298,0.3794888556,0.0,1.0,0.0,0,30.0,,,,,,2.569589990268562,-8.267306658223816,1.6061206119651348,-0.5041353165006629,-0.4178051112245073,0.2615017267374238,-0.008034236862340005,1.8657578236993861,-2.107880011450125,2.2807901552707563,0.02978967075745253,2.289862617870161,2.63710632003095,2.2022237393095843,2.641900663423152,3.046328032082248,3.236240354000843,2.8181342698748932
5813,5813,290.6326512,-0.002093719784,-7.839186192,1.610070586,290.7946582,0.1046485007,2.254149437,-1.952469826,290.806098,0.01320957206,-0.3189386129,0.2835858464,0.0,1.0,0.0,0,30.0,,,,,,1.3010243578971727,-8.073231742178905,1.6087365018554016,-0.10724536695964272,-0.34865880306086616,0.2768257318308161,0.06505135766796552,2.1299834897264867,-1.9898688055598532,2.3285173510775605,0.025709446866217796,2.305722914525315,2.779423617513924,2.4295095391259633,2.7160985012397236,3.269986363360686,3.3804959972949344,2.976974957554397
5814,5814,290.6826512,0.4648058116,-6.99392128,1.334596872,290.8446582,0.1046485007,2.254149437,-1.952469826,290.856098,0.1514901221,-0.8338065147,0.1734042615,0.0,1.0,0.0,0,30.0,,,,,,0.8885326876415428,-7.583960371941688,1.4271861822999536,0.09124797367174456,-0.6879665944566045,0.2050623488632049,0.09073391385979082,2.2144544952370304,-1.9614697743958076,2.133559142668835,0.023102290517049887,2.3161694838860893,2.777228438101754,2.695968213234572,2.73720032906948,3.287225993589471,3.2677049761442056,2.8635121663770393
5815,5815,290.7326512,-0.5072783828,-8.645866394,4.810770035,290.8946582,-0.03369361162,0.5946712493999999,1.996168613,290.906098,0.04352286831,-0.6661289334,-0.1620272398,0.0,1.0,0.0,0,30.0,,,,,,0.20000402204539214,-8.065341987944095,3.66798124985389,0.05463484560296278,-0.6726935377072769,-0.049658364763053735,0.010030694591005765,1.112504060801036,1.0437751939775184,2.3375611708346913,0.0282550642586371,2.2230172654039846,2.6721118435879396,2.9002747555878576,2.8018387416540365,2.9572047227463325,3.4129867131737215,3.0327857938157132
5816,5816,290.7826512000001,1.235593796,-12.34487152,9.419346809,290.9446582,-0.03369361162,0.5946712493999999,1.996168613,290.956098,-0.5939726233,0.4498126507,-0.1831778288,0.0,1.0,0.0,0,30.0,,,,,,0.710841957151899,-10.005331779389223,7.476851412187072,-0.4429554298885507,0.112376836615811,-0.14230651990011645,-0.0183287239380769,0.7602185973213405,1.7669780870297502,2.2823878604208763,0.03254579326377129,2.243826321345555,2.653556245954005,3.015909310000087,2.9194689251392476,3.1307664092428364,3.3231917202301178,3.0221109535696318
5817,5817,290.8326512,0.6729813814,-9.20369339,5.880959988,290.9946582,-0.03369361162,0.5946712493999999,1.996168613,291.006098,-1.306984067,1.166107416,-0.33711132409999994,0.0,1.0,0.0,0,30.0,,,,,,0.6921660115011161,-9.641934289070957,6.4199644578873825,-1.1058097264166675,0.8493461906120122,-0.2774801131290154,-0.028294331587866813,0.6475955210913972,1.9410146231601872,2.2165941554748194,0.03362471285775567,2.043385822455371,2.4907849319706465,2.861035050509357,2.8228269816709806,2.9824717181340334,3.0503820904557175,2.981305796538632
5818,5818,290.8826512,0.6729813814,-9.20369339,5.880959988,291.0446582,1.305710793,2.355575562,-2.335714579,291.056098,-0.8892409204999999,0.7987591624,-0.3652866483,0.0,1.0,0.0,0,30.0,,,,,,0.6827025762037675,-9.443271594016842,6.063006093332549,-0.9396652755187076,0.8139660942127858,-0.3384084096097826,0.8369363126892676,1.8095468824153484,-1.3065329431598305,2.3349543028859845,0.03465011907869927,1.885252209323438,2.076137421013133,3.2031984422110797,2.8395468503548096,3.2996599450771296,3.167956753307086,3.076216825963111
5819,5819,290.9326512,4.951348305,-12.58893871,3.908376694,291.0946582,-0.82307899,-2.167373657,-2.636839867,291.106098,-0.8493831158,0.8920660615,-0.09323056042,0.0,1.0,0.0,0,30.0,,,,,,2.7883492569496617,-10.86926060779118,4.6360921637448875,-0.8704037777830282,0.8685884839906914,-0.1682813380739547,-0.23974329210466105,-0.8959813588544989,-2.316705626058217,2.3198670106220134,0.036555309706675816,2.067785034864261,1.8071112533583493,2.8815353696288857,2.968489595338577,3.2647671353761516,3.275142754360532,2.932992815343317
5820,5820,290.9826512,2.155035973,-5.6485571860000015,0.3553341627,291.1446582,-0.82307899,-2.167373657,-2.636839867,291.156098,-1.077534556,0.2930539846,0.1973800212,0.0,1.0,0.0,0,30.0,,,,,,2.475947127591449,-8.502619306692658,1.801139098506959,-1.0293076851893117,0.4660650150658152,0.08544833789645548,-0.6180926046938366,-1.760918873871664,-2.5598005532414363,2.2485453879197466,0.0378733426090065,2.2462768933855064,1.6364145431013402,2.4800609738909394,2.8779093180723274,3.206059970540481,3.411005515930576,2.975622524808854
5821,5821,291.0326512000001,0.6251249313,-11.94975662,-0.7411768436,291.1946582,-0.82307899,-2.167373657,-2.636839867,291.206098,-1.050657272,0.5303681493,0.195776552,0.0,1.0,0.0,0,30.0,,,,,,1.5629696021583732,-10.065270329513536,0.11747784709705812,-1.0456863848804443,0.5110380282842214,0.16200425854306996,-0.7510459937051382,-2.0374330471382267,-2.6183005944944413,2.222876566909606,0.032069938546313986,2.2076538277999576,1.4488343465198992,1.9781864330992414,2.514620310513212,3.24383067237369,3.347551705986353,3.144820580586893
5822,5822,291.0826512,0.6251249313,-11.94975662,-0.7411768436,291.2446582,0.7121089697,-0.327381134,0.2639397979,291.256098,-0.9309312105,0.6843779683,-0.03031329438,0.0,1.0,0.0,0,30.0,,,,,,1.1003475801507658,-10.91954277743489,-0.4511704499820324,-0.9576499968359524,0.6322703680343089,0.028556550308932224,0.19795074457989334,-0.8740721756233638,-0.4296624249595644,2.1737068198625673,0.03260963651058437,2.279608511420697,1.5440041855268665,1.7106660281291748,2.485006594350026,3.4007495017108997,3.428756438796398,3.0019709731072624
5823,5823,291.1326512,-0.3254238665,-9.950852394,-1.315753341,291.2946582,1.332632065,1.068628311,0.231081754,291.306098,-0.9913287163,0.8393041492000001,0.08979454637,0.0,1.0,0.0,0,30.0,,,,,,0.397039996181315,-10.480417532423958,-1.0237447267016522,-0.9834872005186448,0.7770678664535611,0.07104913669215465,0.9339007285806984,0.4475612286454651,0.07207571393001744,2.1721277964734367,0.03254194920805223,2.2090893520818256,1.65575972969041,1.7926955063192087,2.3379725898264967,3.2313461739713722,3.252987462997836,3.020446927328484
5824,5824,291.1826512,0.5748756528,-10.64028454,0.5781657696,291.3446582,1.332632065,1.068628311,0.231081754,291.356098,-0.7885274291,0.7769213319,0.03069507517,0.0,1.0,0.0,0,30.0,,,,,,0.4847631486445082,-10.552888199335602,0.037128387491299535,-0.8339204887369946,0.7769653815392128,0.04304775592216432,1.192516355092926,0.8700777246904023,0.19281744294653602,2.169914505119944,0.029776963472680874,2.1150556466650783,1.7324498024747221,1.5813781966079337,2.362453195798626,3.24892930283927,3.0782729450539996,3.0541310374150084
5825,5825,291.2326512,1.898704767,-9.021839142000001,0.9993025661,291.3946582,1.332632065,1.068628311,0.231081754,291.406098,-0.7953231335,0.6604785919,-0.1102579311,0.0,1.0,0.0,0,30.0,,,,,,1.1822352897565909,-9.858835379091632,0.6743329751236488,-0.8043098697407532,0.6954956057135471,-0.06332991098933456,1.2833948709300005,1.005153146402261,0.22187356604326305,2.151660804007834,0.02989336952060644,2.044083704910901,1.8155793352828389,1.4662536537004243,2.2099719163638993,3.3850204930147543,3.163126921008272,2.8213863849126293
5826,5826,291.2826512000001,-0.394815743,-10.60678482,-0.3149552941,291.4446582,-0.8115983009000001,0.4711265564,0.8287246823000001,291.456098,-0.9593356252,0.4800495803,-0.231358394,0.0,1.0,0.0,0,30.0,,,,,,0.4043041885127602,-10.197894677491751,0.01917194741448081,-0.9232405204745171,0.5448146620006238,-0.17992361571615614,-0.0754097236407747,0.6418509364517053,0.6826878408855495,2.216179330111088,0.026166513888599266,2.053717786700522,2.0633729066832793,1.6099715639299224,2.124436542476058,3.249110763064716,3.385573826435019,2.901685734919753
5827,5827,291.3326512,-0.1938186288,-9.546165466,0.8748757839,291.4946582,-0.8115983009000001,0.4711265564,0.8287246823000001,291.506098,-0.9943829775,0.08872556686000001,-0.3631486893,0.0,1.0,0.0,0,30.0,,,,,,0.10926088789266553,-9.902453786917917,0.5858660267463929,-0.9778186690125809,0.22583019639350085,-0.3070621206786248,-0.5528988318302654,0.525705887258875,0.7935813687785837,2.2015800102766785,0.02394400342614496,2.0603131996479505,2.4799171090235266,1.7694648473544814,2.329968712366815,3.187915017084584,3.5100730507839812,2.9984790041815406
5828,5828,291.3826512,-0.2967100143,-9.553344727,-0.116351001,291.5446582,-0.8115983009000001,0.4711265564,0.8287246823000001,291.556098,-0.5939726233,0.3753656447,-0.412550956,0.0,1.0,0.0,0,30.0,,,,,,-0.09099730572039837,-9.744196200900628,0.12081934232943475,-0.6833446323239591,0.33041389631943224,-0.3802600327014269,-0.7206903224909335,0.4885751677572214,0.8202675527792245,2.0217655382096886,0.022397626949393644,2.2351999934298905,2.8008270553600987,1.8158816302371643,2.484797090341833,3.0179543879669897,3.4030294047166154,3.0705382425575247
5829,5829,291.4326512,-0.2967100143,-9.553344727,-0.116351001,291.5946582,-0.8640967011,-0.9775238037,2.777309895,291.606098,-0.4549284875,0.5696914196,-0.2791571915,0.0,1.0,0.0,0,30.0,,,,,,-0.19247170993305446,-9.657679702056845,-0.03624788537716675,-0.5081112934388903,0.4977623677251031,-0.31010552913603245,-0.8137031536653544,-0.5088227264840697,2.3063537168465964,2.315703134005834,0.024838674790596565,2.148799565280971,2.8701066566274807,1.9877092526640021,2.620517447943846,2.86257809821921,3.332868043736936,3.17964605815029
5830,5830,291.4826512,-0.5647061467,-9.320941925,-1.892722726,291.6446582,-1.590717316,-1.579376221,1.607438564,291.656098,-0.2467059344,0.5005893111,-0.4120928347,0.0,1.0,0.0,0,30.0,,,,,,-0.3760883078231745,-9.505030247310918,-1.2657074900353715,-0.30756971653291193,0.4997395056103576,-0.3808737559101345,-1.3176715806575814,-1.2371281284976008,1.7756303309081511,2.283558034749658,0.027762669274308528,2.1338696032121973,2.9282321270590796,2.4346607991852416,2.776475895676599,2.8879634427755416,3.155832465360394,3.0506009173464648
5831,5831,291.5326512000001,0.4791627228,-10.45095158,0.9729815125,291.6946582,-1.590717316,-1.579376221,1.607438564,291.706098,-0.057496000079999984,-0.451721549,-0.1287360638,0.0,1.0,0.0,0,30.0,,,,,,0.04579174697933108,-9.933833859354266,0.2168753255437459,-0.11572140238451868,-0.1657034951060959,-0.2059173015724913,-1.4947680047657093,-1.4699620183761617,1.647913391969588,2.0594008889935282,0.031137788570201056,2.1095332153998827,3.0024453416096843,2.8629335307544834,2.9005514934206014,2.6962898385628,3.0022778831127006,2.9623130235633157
5832,5832,291.5826512,-0.70348984,-11.15264702,-0.4274179339,291.7446582,-1.590717316,-1.579376221,1.607438564,291.756098,0.8370898365999999,-0.490433991,0.05016583204,0.0,1.0,0.0,0,30.0,,,,,,-0.3238154743651981,-10.48634437903392,-0.2098110581405035,0.6152439805196925,-0.3928169797066985,-0.02822313492576567,-1.5570003624930906,-1.5443973035272869,1.6171787062104634,2.280828769394425,0.033158081069118286,2.020871631347369,2.660964565593983,3.2815070254043373,2.9744947495673415,2.887006200292131,3.2617065637431333,2.9673490964710347
5833,5833,291.6326512,-0.70348984,-11.15264702,-0.4274179339,291.7946582,-0.7326052784999999,-2.937728882,3.70408535,291.806098,2.114218712,-0.2631988227,0.17111359539999998,0.0,1.0,0.0,0,30.0,,,,,,-0.5111020562620635,-10.788391673827226,-0.35392228316614405,1.7652079960822251,-0.3021632478483252,0.11009512786381044,-1.0223008498996036,-2.4922910059512673,3.2018777302824386,2.3020908601976857,0.03409252804471464,2.083070684116745,2.344442856367534,3.049903399081426,3.1343161126706685,2.9481467579585745,3.0934828359671083,2.7237448722696276
5834,5834,291.6826512,-1.872084618,-11.98564816,-2.934198856,291.8446582,0.7166639565999999,-0.006520271301,3.937106133,291.856098,2.260592937,-0.3202366829,0.5591543317000001,0.0,1.0,0.0,0,30.0,,,,,,-1.1824504405287262,-11.331130153300302,-2.06272314940409,2.145250997834613,-0.3148036400009059,0.4216939429493774,0.10558510250358166,-0.8012029248896259,3.760175694842864,2.2100156000796902,0.03198529760836215,2.01196195546175,1.9253930433903825,3.182013706697715,3.0517350398801364,3.1014742460605365,3.052837300479634,3.0782886146516857
5835,5835,291.7326512,-1.266102314,-13.62084389,0.3002992272,291.8946582,0.7166639565999999,-0.006520271301,3.937106133,291.906098,2.082912683,-0.16844113170000002,0.5246414542,0.0,1.0,0.0,0,30.0,,,,,,-1.2237144153124204,-12.369099685941825,-0.4977999446188102,2.0974270974097635,-0.2124390647685432,0.4931284492571782,0.5019285206111511,-0.2605744811731834,3.894528370716013,2.4563532014571834,0.030697291143216662,2.083573363234587,1.6254463755978927,2.5292241618934055,2.8550195750807807,3.10636581591969,3.263912580473617,3.3559057384810265
5836,5836,291.7826512000001,2.653042078,-10.32652569,3.894019842,291.9446582,0.7166639565999999,-0.006520271301,3.937106133,291.956098,1.7528262140000002,-0.2971771955,0.4420243502,0.0,1.0,0.0,0,30.0,,,,,,0.6886203066005598,-11.443163161064064,2.4107043351051995,1.8330606557635971,-0.2717041242750808,0.4576676980082209,0.6412051068142901,-0.08773953695680986,3.9268599260146027,2.4143055225955945,0.03236775693612466,2.2861517677541916,1.514118525512225,2.2675451881723268,2.8376635723116315,3.3356181018281035,3.1129941743407024,3.377454121893114
5837,5837,291.8326512,0.308973223,-10.23081207,-0.4369892478,291.9946582,1.222388983,-0.8440208435,-2.941740036,292.006098,1.3683742280000002,-1.082955837,0.5787777901,0.0,1.0,0.0,0,30.0,,,,,,0.5013471824446121,-10.893582017434992,0.5248052373835637,1.4765685423681771,-0.8390860171891827,0.5417050829680998,1.0181587558996144,-0.6022432623435761,-1.2888327302732259,2.248876556050251,0.033378680611655866,2.2441132666916306,1.5044305060241634,1.8730119884749827,2.607060030979951,3.230925378830332,3.101865117014631,3.384711023870749
5838,5838,291.8826512,2.760719061,-13.0271244,-0.9230313301,292.0446582,1.222388983,-0.8440208435,-2.941740036,292.056098,1.093340278,-1.233224273,0.8531245589,0.0,1.0,0.0,0,30.0,,,,,,1.6158549675770868,-11.860756193788855,-0.43403165878886985,1.1825684468793822,-1.11474264252618,0.7577967227282892,1.1506217034416648,-0.7667263259150121,-2.5439730126776725,2.2448824395774336,0.03549699844621314,2.108870301560404,1.4411915955576418,1.3208740478649914,2.2880021315387253,3.382711824654282,3.027995811415587,3.181354531929287
5839,5839,291.9326512,1.783849239,-11.39192963,-0.7507480979000001,292.0946582,1.222388983,-0.8440208435,-2.941740036,292.106098,0.9003124833,-1.185883641,0.7322531343,0.0,1.0,0.0,0,30.0,,,,,,1.6987235407116896,-11.648228450366974,-0.6437786801442019,0.9660309733002262,-1.164497994496695,0.7400722181753135,1.1971696875614746,-0.8193103537206559,-2.846018633907885,2.208510303890344,0.03705111603729784,2.238001129991297,1.2932946690751317,1.4440235096847691,2.16406320801003,3.502389285929728,3.16812873090782,2.9881665014523664
5840,5840,291.9826512,1.783849239,-11.39192963,-0.7507480979000001,292.1446582,2.773841858,0.8360548018999999,-2.8653209210000004,292.156098,0.6749098897,-1.003163934,0.1922641695,0.0,1.0,0.0,0,30.0,,,,,,1.7407145271231348,-11.532043458981967,-0.7146197037831568,0.7426924717790471,-1.0516624549080285,0.35995231990010634,2.2197932540600998,0.3068467152007438,-2.8606758853567316,2.1275898864346225,0.03327900790124037,2.3146917459709098,1.2435634781832334,1.5250159970048123,2.1985102530067935,3.373289345907352,3.282054589108994,2.771092837615188
5841,5841,292.0326512000001,-0.9382855892,-10.15663528,0.4920241535,292.1946582,3.718525171,2.291117668,-3.054923534,292.206098,0.2225774676,-0.6964422464,-0.1207186878,0.0,1.0,0.0,0,30.0,,,,,,0.4192116286816277,-10.908545526065481,0.08448613236732427,0.3436773807953885,-0.8032247492487438,0.02641831110427917,3.1918650691373567,1.656760812811569,-3.008178439324442,2.2036906522989974,0.029550599001038024,2.20686211160309,1.371901946353134,1.2663809505770813,2.143168743162845,3.3717772418564027,3.229510969064976,2.826450894660785
5842,5842,292.0826512,1.877169371,-9.172586441,0.3792623878,292.2446582,3.718525171,2.291117668,-3.054923534,292.256098,-0.3888806403,-0.9550597072,-0.06306997687,0.0,1.0,0.0,0,30.0,,,,,,1.1383961371352456,-10.121603205115065,0.2797031590158845,-0.21831699170857272,-0.909416704785008,-0.03567694105496573,3.5334548061252544,2.0883184388839298,-3.0436744720554385,2.1837695130549704,0.023882842141821063,2.0501296461592697,1.6144702521911787,1.2820435494408382,1.9195791594667757,3.1570409122058085,3.3930487481827614,2.892535589195011
5843,5843,292.1326512,3.991228104,-7.142575741,0.5183451772,292.2946582,3.718525171,2.291117668,-3.054923534,292.306098,-0.5787777901,-0.5852680206,0.4614951015,0.0,1.0,0.0,0,30.0,,,,,,2.5456471818452835,-8.771155025112257,0.4377450106476745,-0.4948506373207229,-0.6827101338649024,0.309307012109471,3.653490740307945,2.2262842434864867,-3.0522164823850755,1.9450734398420781,0.019654078385443856,2.244033496100003,2.09314645305756,1.5059922139834012,1.9234408618711885,2.9851699005939913,3.263821467484996,3.0208619890944948
5844,5844,292.1826512,3.991228104,-7.142575741,0.5183451772,292.3446582,-1.424936295,0.2150802612,1.772548676,292.356098,-0.1094943732,-0.1458397806,0.6088619828,0.0,1.0,0.0,0,30.0,,,,,,3.2587264260109685,-8.032889951417568,0.4911228678160248,-0.1992180108030012,-0.3072280086124193,0.5171659606246379,0.3596423016393317,0.8580474082999361,0.611483884737174,1.974313448151959,0.022460727885173882,2.3050515558845173,2.462368575361016,1.5858170365118274,1.9127644992980481,2.9155665260514825,3.112404158413722,2.978545590729871
5845,5845,292.2326512,0.4408775866,-7.0345993039999986,1.076171994,292.3946582,-0.519346714,-2.07133007,5.291517258,292.406098,0.04298837483,-0.7647807598,0.2845021188,0.0,1.0,0.0,0,30.0,,,,,,1.8687319329412715,-7.580346359992089,0.8785745326340785,-0.013405253593379018,-0.6272361416386207,0.3557222650028247,-0.21046662716077835,-1.1348295977201108,4.165281722644244,2.006791975845964,0.027763351222276474,2.2036918225747244,2.5478479023430483,1.4842189219753117,2.3233577349358487,2.995477799827184,2.939472825324349,2.9308902608674723
5846,5846,292.2826512000001,-0.9933205247,-8.454441071,4.4542393680000005,292.4446582,-0.519346714,-2.07133007,5.291517258,292.456098,-0.02962609194,-0.447140187,-0.03703261539,0.0,1.0,0.0,0,30.0,,,,,,0.4569325846754338,-7.9765896391083535,3.246576177221836,-0.025849346221143696,-0.5012787082051355,0.08319259784670903,-0.4108050754345867,-1.7719377450417584,5.0204921646363685,1.965022469295982,0.03231417407739185,2.0859435431740403,2.7309907318799618,1.6943883305477325,2.6246649035126923,3.0397588809843246,3.192652973066462,2.6780681203880787
5847,5847,292.3326512,-0.8760721684,-11.10239792,6.905686378,292.4946582,-0.519346714,-2.07133007,5.291517258,292.506098,-0.08620581776000001,0.2410555929,-0.26128992440000004,0.0,1.0,0.0,0,30.0,,,,,,-0.2006148465525619,-9.393576274108883,5.669839925977234,-0.07215284215343568,0.0179029886674813,-0.15584124185935708,-0.4812047689479461,-1.9756165421564156,5.226295908532813,1.7823222026002914,0.03558682940621795,2.03422951880533,2.892473093300238,2.5871345610737704,2.7283766511244463,2.948021101699,3.2678908513439553,2.53263798179111
5848,5848,292.3826512,1.621137381,-9.804591178999999,5.088636398,292.5446582,4.112128258,-4.433111191,1.682932854,292.556098,-1.365472674,1.688458204,-0.2880908251,0.0,1.0,0.0,0,30.0,,,,,,0.6980229824417191,-9.57989692296917,5.284935027855358,-1.0643451964163262,1.1862737486751544,-0.2476082362262609,2.4980135430239563,-3.647468194304918,2.535632197465528,2.0555377629991387,0.035750511122198805,1.978861056254078,2.05269029050165,3.63339848983589,2.762998271366002,3.085702160756004,3.2379980159505615,2.8331057951598875
5849,5849,292.4326512,1.78145647,-10.20209885,4.004089355,292.5946582,4.112128258,-4.433111191,1.682932854,292.606098,-0.8424347043000001,0.9085589647,-0.6707866192,0.0,1.0,0.0,0,30.0,,,,,,1.2324613671175288,-9.861952548574694,4.436688674253242,-0.8941027798692136,0.9920426151251862,-0.5412485437367437,3.544922201243957,-4.181946892929759,1.8881323095852436,1.901209685144435,0.032064756690579885,2.062878810895264,1.3919864163367786,3.2747989144849594,2.7929981892246185,3.149106730336291,3.07964089815823,2.810108405230645
5850,5850,292.4826512,6.5551376339999985,-15.61286831,5.105386257,292.6446582,4.112128258,-4.433111191,1.682932854,292.656098,-0.6673506497999999,0.6998018622,-0.150344789,0.0,1.0,0.0,0,30.0,,,,,,3.858042482852528,-12.468948897252812,4.879536941301814,-0.7201460182625132,0.7876521541784398,-0.2700033588180229,3.9128098898539823,-4.352815808791161,1.7323134671633946,1.8861350431543198,0.03298684571360805,2.1291215168429654,1.2448928431541046,2.870341945552337,2.7814448323058563,3.1889700854043737,3.158841004190822,3.0293509767442877
5851,5851,292.5326512000001,6.5551376339999985,-15.61286831,5.105386257,292.6946582,-3.1562392710000005,0.4443464279,-1.698338509,292.706098,-1.127547741,0.1482068151,0.1825669706,0.0,1.0,0.0,0,30.0,,,,,,5.188471338842317,-13.894145643028455,5.02910676285037,-1.032691194081648,0.3404300391609958,0.04403179998890305,-0.6721484805316433,-1.089271118874601,-0.8727627368995017,2.1677825553120718,0.027415128287995437,1.8946424186415154,1.3780259606796303,2.572341202539392,2.8878306323579475,3.2520181225843645,3.183160862309102,3.342189266261851
5852,5852,292.5826512,2.214856386,-10.59242725,-0.9613165259,292.7446582,-0.7387204766,-0.05055618286,-3.263153076,292.756098,-1.166489244,0.4879906178,0.2641914487,0.0,1.0,0.0,0,30.0,,,,,,3.721640204787426,-12.39741570577506,1.0619194421654163,-1.13533664832169,0.443632533604444,0.1967989297589528,-0.715326823726011,-0.3826257217639626,-2.6879130451332016,1.9534217828307718,0.03280307632906856,1.8242231429029134,1.3119899989366617,2.2132343285543246,2.730903345059007,3.4678043810467374,3.2043391307587776,3.3044385922530206
5853,5853,292.6326512,-3.16719985,-9.91017437,0.8964111805,292.7946582,-0.7387204766,-0.05055618286,-3.263153076,292.806098,-1.018511415,0.8102889061,-0.02886253223,0.0,1.0,0.0,0,30.0,,,,,,0.3234984712800415,-11.269903262324881,0.9523107808890492,-1.0457121788998158,0.7000685858763886,0.040214132993889096,-0.7304998579263341,-0.15671637642727415,-3.1247233444778884,1.780226117701069,0.04155012674561442,1.68533300321755,1.19574319081437,1.6630400189767633,2.3988821535918063,3.335356927145087,2.9530773873873684,3.2331598473186633
5854,5854,292.6826512,-0.7444669604,-9.414560318,-1.722533226,292.8446582,-0.7387204766,-0.05055618286,-3.263153076,292.856098,-1.229330063,0.5115845799000001,-0.02718270384,0.0,1.0,0.0,0,30.0,,,,,,-0.20330979753324774,-10.428842032618547,-0.8191178339897348,-1.1865777683999603,0.5682446274683729,-0.006552026832240529,-0.7358317199157538,-0.08449481732687475,-3.229840390018465,1.8634010845628335,0.03723921435874312,1.7827157282367534,1.0964446428369945,1.2887545843536177,2.088249241283174,3.5686551009676557,3.0429634979438847,2.7895928815763207
5855,5855,292.7326512,-0.7444669604,-9.414560318,-1.722533226,292.8946582,-1.150450349,-0.03436279297,-0.7946544886,292.906098,-1.109222293,0.5293754935,-0.0536018461,0.0,1.0,0.0,0,30.0,,,,,,-0.4702529584978336,-9.969049394940589,-1.4174091259016093,-1.1272331968257223,0.5410599171753994,-0.03919954370475477,-1.0047517839820197,-0.05038963309175118,-1.380674432889565,2.001550867511128,0.034616476803600554,1.964262942712986,0.805643238233872,1.0104982202641544,1.8377739627460092,3.7064351390086854,3.0167712502199437,2.501501726962053
5856,5856,292.7826512000001,2.305783749,-8.691329956,1.444666624,292.9446582,-1.212955117,-0.06310176849,1.020264745,292.956098,-0.8304468393000001,0.5039489865,-0.3113794029,0.0,1.0,0.0,0,30.0,,,,,,0.8991163566686199,-9.38983557047099,0.478014632779763,-0.8995484838730159,0.515104877894175,-0.22806310754304054,-1.1397916731882924,-0.0590377921368868,0.4424861684392645,1.7750469041127575,0.030703487200737862,2.051759984392955,0.7427960758190857,1.1753111740640318,1.9975686883258288,3.563309289289151,3.082238543642148,2.3020236917662147
5857,5857,292.8326512,-0.6364908218,-9.728020668,-1.19581306,292.9946582,-1.212955117,-0.06310176849,1.020264745,293.006098,-0.8415184617,0.394836396,-0.4437805414,0.0,1.0,0.0,0,30.0,,,,,,0.14162876833808158,-9.543141122358383,-0.6304859987984821,-0.8550297632291971,0.4309902216960824,-0.3777478177494311,-1.187245204420632,-0.06180254508970093,0.8812241200058353,1.9156955820914003,0.021620229565176508,1.8507720671853989,1.0035742568283539,1.168933583253985,1.8752833207874067,3.514402713697996,3.140756106495631,2.580928776803783
