,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
58,2.95,-1.88,-7.63,3.62,-0.7909999999999999,-0.519,-2.32,1.41,1.54,2.48,0.0,0.0,0.0,1.0,90.0,2950000000.0,-1.775939523540816,-7.288291374267053,2.99421068531494,-0.7562679397661249,-0.48424771760041074,-1.8582862039375618,1.6557214993214622,2.2916448227367674,2.141190671006487
59,3.0,6.06,-2.85,2.69,0.184,-0.29600000000000004,-1.79,8.23,6.65,1.6,0.0,0.0,0.0,1.0,90.0,3000000000.0,3.4343511836380882,-4.003997378101729,2.822477061094768,0.0634354779799825,-0.33756586180242704,-1.8032335908603692,5.918995531416351,4.669184956139113,1.713628190477324
60,3.05,1.47,-15.6,2.25,0.15,-0.45299999999999996,-0.8370000000000001,2.97,-5.94,1.04,0.0,0.0,0.0,1.0,90.0,3050000000.0,2.1282103421131944,-12.584930672825848,2.4993011053415612,0.13890039219564812,-0.42751168160377095,-1.024252617336563,4.00663711490136,-1.118265027654485,1.181434668852299
61,3.1,5.75,-15.7,1.85,0.505,0.721,0.8859999999999999,6.84,-6.07,0.47200000000000003,0.0,0.0,0.0,1.0,90.0,3100000000.0,4.53641896584643,-14.890052572197188,2.1327562918533562,0.45805739312943483,0.46740397916862664,0.5157998702191828,5.844010433038477,-3.8195016865350224,0.6209526147854324
62,3.15,-4.22,-2.05,1.03,0.32,0.627,0.0251,-2.69,7.52,-0.465,0.0,0.0,0.0,1.0,90.0,3150000000.0,-1.2859189259719708,-5.38853424731019,1.5102259722154256,0.33770220709448706,0.5917605318501962,0.12019587655371766,0.30989321510969603,2.366345639054784,-0.23699383657411888
63,3.2,1.19,-11.4,2.52,0.124,-0.319,-0.0744,2.69,-1.86,0.929,0.0,0.0,0.0,1.0,90.0,3200000000.0,0.3603747603565086,-9.836962152942949,2.080265721469119,0.151401660493527,-0.11790038860452179,-0.03668801669320121,1.8533399064947236,0.06081848949117141,0.6841884274249017
64,3.25,0.0718,-8.88,2.35,-0.00886,0.11199999999999999,-0.0451,1.49,0.679,0.698,0.0,0.0,0.0,1.0,90.0,3250000000.0,0.16849497444911274,-9.128819233733276,2.232536630414286,0.011689323647997962,0.06123706532846451,-0.043469787583068,1.6177220124212632,0.3980446462955646,0.6951001388035241
65,3.3,0.0407,-9.59,2.73,-0.0541,-0.184,-0.0916,1.39,-0.013,1.09,0.0,0.0,0.0,1.0,90.0,3300000000.0,0.08352124898743388,-9.470088781554335,2.5133657098794497,-0.04566425677980529,-0.1298506625481969,-0.08227253800363321,1.4700493103023033,0.1738143844895535,1.0070870132438408
66,3.35,-0.0168,-9.87,3.03,0.0101,-0.13699999999999998,-0.0531,1.24,-0.293,1.35,0.0,0.0,0.0,1.0,90.0,3350000000.0,0.01681541614411837,-9.76601924192827,2.805017170846566,0.002949706961208956,-0.13542139304855033,-0.058753534183381334,1.3208674223971557,-0.08083900987371867,1.2780021485758282
67,3.4,-0.0168,-9.91,2.55,0.10800000000000001,-0.18600000000000003,-0.0103,1.17,-0.33299999999999996,0.812,0.0,0.0,0.0,1.0,90.0,3400000000.0,-0.005536222480113442,-9.872563537495628,2.6610543137594327,0.09453007768418177,-0.17483204207633443,-0.01969012144780586,1.2230332050190322,-0.21839614939188723,0.9098416018057046
68,3.45,0.591,-9.89,2.31,0.0895,-0.14300000000000002,0.0636,1.74,-0.322,0.48200000000000004,0.0,0.0,0.0,1.0,90.0,3450000000.0,0.3911140141219647,-9.885466610013992,2.4628763611864364,0.09014497680771254,-0.15002864907627791,0.0474586759380699,1.558274753789648,-0.27491341106938344,0.5718294422196238
