,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
0,0.045,-1.85,5.34,4.13,-0.907,-0.6409999999999999,0.9490000000000001,-6.03,-2.56,0.0943,,,,,140,45000000.0,-0.591758848825855,2.9237734834766145,3.3064088133247345,-0.7330151076363132,0.1231705296288062,0.7616589784645926,-3.378530181737973,-1.9041027079794672,0.4384892131705816
1,0.095,1.0,3.34,4.73,-0.892,0.414,1.16,-3.74,-4.09,0.43,,,,,140,95000000.0,-0.2932673682419951,3.0935193890235615,3.6087677936124947,-0.8244795835278884,0.1718488595533308,0.9503825806026762,-3.4458981297029547,-2.905943744567544,0.4364868324094935
2,0.145,0.47200000000000003,4.43,7.17,0.256,2.2,0.968,-4.36,-2.67,2.43,,,,,140,145000000.0,-0.06890420324699001,3.7915151743826323,4.752720154476147,-0.12742797032626085,0.6729920959502786,0.9604263894467657,-3.7126340246035676,-2.7725396238206406,1.1319574886227985
3,0.195,-0.508,1.23,10.5,-0.669,2.55,0.505,-5.04,-5.65,5.17,,,,,140,195000000.0,-0.21920715539257601,2.3902905004199746,6.867244006190548,-0.48146049658985296,1.216805421529426,0.6929990964456467,-4.165271922780525,-4.455085131261253,2.7208866134135166
4,0.245,-2.34,5.37,7.9,-1.09,0.465,0.314,-6.71,-1.21,2.08,,,,,140,245000000.0,-0.9888070946752248,4.035253048111004,7.265927032162,-0.8798948391341761,0.9832962124174849,0.46935376594643174,-5.08570364059949,-2.5468485574310975,2.45846133436666
5,0.295,-3.87,4.9,12.9,0.237,-1.74,0.14,-6.51,-0.7979999999999999,1.51,,,,,140,295000000.0,-2.058103161349673,4.513510683634753,9.47895315260114,-0.14848409465239298,0.11081126275019593,0.2748439877589349,-5.612727341514235,-1.5174774520146614,2.064856073364037
6,0.345,-1.43,2.5,9.27,0.732,-1.66,0.507,-6.05,-3.88,3.44,,,,,140,345000000.0,-1.8229575649511969,3.3995125338455674,9.396359612988771,0.4281233159921741,-0.46446482935890765,0.41196961246160557,-5.775965471273264,-2.9082807167470994,2.638121893011781
7,0.395,3.99,-2.96,15.1,1.41,0.685,0.13,-1.07,-9.29,9.53,,,,,140,395000000.0,0.3606304075619329,-0.11921651292218804,11.656025875090613,1.0711319295270973,-0.08869887620075778,0.2454171849218488,-4.013123407746152,-6.665263847419761,5.515595868832831
8,0.445,-5.27,4.12,11.6,1.54,1.6,0.542,-10.0,-2.68,6.39,,,,,140,445000000.0,-1.7572474720395734,2.226382987184625,11.6338112243488,1.378183001895948,0.4649035310446946,0.4206019391775838,-6.258804455746758,-4.319087648631463,5.880863849087915
9,0.495,-4.2,7.95,7.79,0.17300000000000001,0.34600000000000003,0.55,-9.01,1.01,2.8,,,,,140,495000000.0,-2.676521621011368,5.393324756155969,10.10924087481525,0.5889358711796872,0.4258741100757813,0.49703450180670516,-7.291320187457626,-1.1817825628073,4.5936566993132
10,0.545,-3.44,6.7,6.73,-1.97,1.41,-1.28,-8.0,-0.0182,1.23,,,,,140,545000000.0,-2.9638963564915755,6.1163232227512445,8.768785181162945,-1.0868534576374045,0.7490928562040811,-0.5526203387139285,-7.5573399794142775,-0.49676587358009994,3.188212831525991
