,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Bikking,Unnamed: 16,Unnamed: 17,Unnamed: 18,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq,RPM
2905,2905,2905,2905,145.2509853,-4.083950043,-3.826721668,7.207480907,145.3934997,-0.795419216,-1.158768892,-2.257282257,145.391305,0.3167243,0.13751699,0.176763922,0,0,0,1,,,,-5.687018793,-4.742146594,6.640607281,0.455002859,0.017041718,0.279504486,-0.201933234,-0.348166894,-1.726764604,0.079525134,0.227754847,0.030325146,1.033218192,2.85894158,1.408504574,3.228103598,2.658203225,2.084096107,0.265205321,-0.93159469,0.20682297,-0.52769188,0.642979338,-0.106830346,2.54493203,1.777546062,3.61951726,1.081098259,3.345908281,3.411744104,64
2906,2906,2906,2906,145.3009853,-4.85982275,0.628714144,8.440382957,145.4434997,-0.795419216,-1.158768892,-2.257282257,145.441305,-0.025579229,0.418964863,-0.10132429,0,0,0,1,,,,-5.245742654,-0.952527357,7.492260272,0.071620917,0.306002701,-0.007078227,-0.622009228,-0.927659899,-2.106680862,0.089193067,0.342855363,0.042220032,2.214845424,3.417090308,2.110521817,2.900865059,2.807346941,1.684945318,-0.574874429,-0.568139949,-0.947126837,-0.05629326,1.695691471,0.083063669,2.810539048,1.757729604,3.62420688,1.076076323,3.259821372,2.428061339,64
2907,2907,2907,2907,145.3509853,-5.187639713,-2.571985245,5.02163744,145.4934997,-0.795419216,-1.158768892,-2.257282257,145.491305,-0.616421223,0.472337633,-0.417514116,0,0,0,1,,,,-5.214747049,-2.095198721,6.323162727,-0.477261238,0.425588513,-0.315940997,-0.744750751,-1.092877904,-2.214530088,0.102347376,0.43565084,0.039177048,2.886213135,2.05995434,2.896532611,2.614664594,3.037250139,1.722689102,-0.993275919,-0.003025003,0.272332248,-0.471043423,1.847712169,-0.282701682,1.547476777,2.240069097,3.708519023,1.076055424,3.370996735,2.140985354,64
2908,2908,2908,2908,145.4009853,-1.1608181,1.277468204,6.984649181,145.5434997,1.171500206,1.806902647,-0.633934021,145.541305,-1.178018928,0.878932834,-0.805173039,0,0,0,1,,,,-3.052137434,0.284517322,6.636177801,-1.036287159,0.751518537,-0.684099747,0.611593039,0.980152449,-1.082627805,0.133648508,0.540991102,0.032295589,1.167676763,1.781099584,1.254168559,2.400566925,2.944604932,1.620111329,-2.980904192,0.260975595,-0.099395302,0.196291948,0.538192892,-0.117681067,1.283778242,2.714624514,3.68338451,1.13208052,3.216978267,2.358809686,64
2909,2909,2909,2909,145.4509853,-4.158426762,0.262612283,5.689534187,145.5934997,2.368353367,1.513603449,-0.974028587,145.591305,-1.286902428,0.839685917,-1.127624035,0,0,0,1,,,,-3.642298724,0.269061372,6.188226495,-1.236214228,0.81490611,-1.017862324,1.855047583,1.361512381,-1.004857333,0.161282825,0.639855079,0.034889038,0.81511547,1.463183188,1.059595145,2.387349516,2.839675278,1.735171582,-3.673563663,0.15905293,0.204363014,-0.512657604,0.174024613,-0.218991796,1.182591596,3.515760914,3.557687042,1.090921735,3.166202567,2.904150344,64
2910,2910,2910,2910,145.5009853,-5.582754135,0.140279234,6.271288872,145.6434997,2.368353367,1.513603449,-0.974028587,145.641305,-1.410980821,0.39643988,-1.199322224,0,0,0,1,,,,-4.677454392,0.178194136,6.227531572,-1.375633398,0.514051545,-1.154415215,2.218371139,1.470241092,-0.982780138,0.166680672,0.676730546,0.041471138,0.676799463,1.073751281,0.941305526,2.497069288,2.722450742,2.082903097,-3.503529886,0.057472382,0.111437494,-1.048457915,0.044726789,0.342239155,1.056078824,3.927936089,3.730026533,1.141029926,3.1730171,3.569422462,64
2911,2911,2911,2911,145.5509853,-3.368196964,-0.680758059,7.513761997,145.6934997,2.368353367,1.513603449,-0.974028587,145.691305,-1.431215167,0.342532605,-1.184356451,0,0,0,1,,,,-3.979017706,-0.427872921,6.836175196,-1.419973475,0.390738712,-1.176946707,2.324530232,1.5012405,-0.976512945,0.156848673,0.649311624,0.038509808,0.557532162,0.66831189,0.838457703,2.572691367,2.715993442,2.532864259,-3.417050425,-0.060943928,-0.37005373,-0.483391116,-0.204967701,0.488254209,0.904930466,3.422057665,3.614970813,1.174181544,3.4173463,2.728096481,64
2912,2912,2912,2912,145.6009853,-6.849155903,-0.704686284,6.769295216,145.7434997,-0.144373894,0.659172535,1.415425301,145.741305,-1.309351087,-0.017943637,-0.915278256,0,0,0,1,,,,-5.510122108,-0.623189332,6.804527621,-1.331725021,0.096918227,-0.980034973,0.577012368,0.899252722,0.736410691,0.13104726,0.571320621,0.038127431,0.516378896,1.036457457,0.682826791,2.988989488,2.829797267,3.397344747,-1.881904424,1.139702769,-0.409073373,-0.885600495,-0.094641296,1.060709087,0.858370554,2.662395934,3.545219313,1.102197733,3.417582481,2.341614683,64
2913,2913,2913,2913,145.6509853,-6.849155903,-0.704686284,6.769295216,145.7934997,-0.144373894,0.659172535,1.415425301,145.791305,-1.357531667,-0.01885991,-0.626118422,0,0,0,1,,,,-6.2244433,-0.68069267,6.787855664,-1.352312143,0.013680014,-0.713704349,0.06640713,0.727621281,1.222669137,0.101520493,0.43362006,0.038809763,0.588897919,1.436196479,0.598463871,3.334647079,2.918607248,3.560669457,-1.295952526,1.378673997,-0.439244109,-1.125520461,-0.044620892,1.170270936,1.137755791,2.090295216,3.744876534,0.897818282,3.351242875,2.415257597,64
2914,2914,2914,2914,145.7009853,-6.933203697,-4.020540237,7.054041386,145.8434997,-0.144373894,0.659172535,1.415425301,145.841305,-0.939864874,0.117817164,-0.463862151,0,0,0,1,,,,-6.60253874,-3.037251741,6.91381462,-1.023284409,0.088548987,-0.525692152,-0.082786028,0.67868781,1.360706391,0.099337758,0.322527332,0.033764371,0.701640722,1.637070868,0.726544653,3.29509734,2.973873934,3.392633486,-0.664335948,1.296097653,-0.521075329,-1.207366707,-0.412508541,0.632174024,1.554136203,1.749807949,3.687449015,1.086804784,3.2789987,2.685790874,64
2915,2915,2915,2915,145.7509853,-8.829216003,-8.492725372,4.573880672,145.8934997,-1.109951496,-0.62085247,1.170409203,145.891305,-0.33054471,-0.039552361,-0.204099342,0,0,0,1,,,,-7.790382365,-6.886572888,5.806558992,-0.4706548,-0.003548947,-0.283685912,-0.809825197,-0.250343335,1.224430067,0.085423283,0.208273218,0.040492005,0.810827407,1.841599673,1.054015049,3.354180818,2.81401792,2.475491105,0.729255315,1.355589464,0.76810742,-1.876103595,-0.263002674,-0.057973815,2.064326306,1.62903211,3.632829388,1.096355557,3.37961348,3.369996084,64
2916,2916,2916,2916,145.8009853,-3.547957659,-6.862316132,7.233801842,145.9434997,-2.836170197,-2.191941261,2.98735857,145.941305,-0.041384902,0.029778805,0.062993623,0,0,0,1,,,,-5.527217772,-6.869457592,6.481929628,-0.128206899,0.020411902,-0.022801315,-2.244094778,-1.638376451,2.486904927,0.084885511,0.23909847,0.038870637,0.954941744,2.807821844,1.470108424,3.29605693,2.865652282,2.080756256,1.66775687,2.207331473,0.394640007,-0.112144679,0.066650573,-0.300215003,2.505934431,1.739273524,3.522053232,1.126694488,3.376779594,3.305334921,64
2917,2917,2917,2917,145.8509853,-6.746264458,-7.666903019,6.733402729,145.9934997,-2.836170197,-2.191941261,2.98735857,145.991305,0.018172706,0.037185326,0.121405892,0,0,0,1,,,,-6.177530621,-7.432126162,6.600926579,-0.011433306,0.032471086,0.085718039,-2.66317236,-2.034115589,2.845291635,0.078052006,0.329416954,0.033055205,2.074547852,2.793944459,2.062243522,2.836870297,2.97250541,1.798699669,2.218402212,2.452860635,0.209358637,-0.286776847,0.154618619,-0.442196902,2.605726508,1.923101877,3.657584047,1.003829774,3.447581947,2.233974122,64
2918,2918,2918,2918,145.9009853,-8.915358543,-8.751151085,8.677271843,146.0434997,-2.836170197,-2.191941261,2.98735857,146.041305,0.279462636,-0.094681323,0.377961755,0,0,0,1,,,,-7.638052762,-8.362815388,7.583452168,0.220627468,-0.058944612,0.305638387,-2.785622157,-2.146943923,2.947029132,0.102103595,0.422267007,0.036143949,2.511722296,1.950650344,2.454096701,2.360499845,2.888945686,1.542189132,3.03948345,2.229222352,-0.945443908,-0.621040901,0.001382471,-0.394513674,1.399887317,2.043135792,3.568607321,1.013807303,3.294587821,2.070642681,64
2919,2919,2919,2919,145.9509853,-4.333102703,-6.189633846,6.259325027,146.0934997,0.822218895,0.47863102,-1.567865372,146.091305,0.642458618,-0.073759809,0.330086589,0,0,0,1,,,,-5.874993551,-6.82944281,6.956875837,0.557141145,-0.069595937,0.324036241,-0.23195204,-0.269941007,-0.286193767,0.131772203,0.525400056,0.032947193,0.981653821,1.717687294,0.974742442,2.376474758,2.809277314,1.453648477,0.974707179,-0.412593838,-0.055550925,-0.466014255,-0.222659855,-0.241964231,1.198519779,2.754698274,3.781170616,1.063733448,3.273019007,2.292985653,64
2920,2920,2920,2920,146.0009853,-6.861119747,-7.839186192,6.750152588,146.1434997,1.857415438,1.33778429,0.276217938,146.141305,1.024390817,0.103767678,0.836555302,0,0,0,1,,,,-6.401052597,-7.541906441,6.859054494,0.929887219,0.055043117,0.709719026,1.246925553,0.879409188,0.116562577,0.14723311,0.605733758,0.035894975,0.779407409,1.463492347,0.941773427,2.423918231,2.813932769,1.746793004,0.792840896,-1.19529524,-0.045697779,-1.033561802,-1.30936732,-0.657551074,1.208412035,3.5925629,3.775701789,0.946109478,3.376281063,2.956340689,64
2921,2921,2921,2921,146.0509853,-3.923630953,-4.892126083,3.48933363,146.1934997,1.857415438,1.33778429,0.276217938,146.191305,1.202681899,-0.643680275,0.763864517,0,0,0,1,,,,-5.079446832,-5.672251072,5.264504188,1.147507802,-0.447301175,0.750464796,1.679037099,1.20709795,0.230895562,0.168822641,0.655994445,0.040134606,0.67427,1.135642194,0.876318728,2.214233337,2.508990297,2.157620728,0.520967518,-1.500624761,1.960256416,-0.863560529,-1.321425405,0.311770557,1.083817794,3.525647994,3.56801484,0.973021318,3.147414251,3.495100349,64
2922,2922,2922,2922,146.1009853,-4.292424679,-4.851148605,6.972685337,146.2434997,0.754152775,-0.561964989,-0.634062767,146.241305,1.588355541,-0.690562844,0.873053432,0,0,0,1,,,,-4.659601863,-5.09289036,6.072814693,1.499191868,-0.622193146,0.84271566,1.024393664,-0.057591258,-0.388521586,0.143646199,0.622713419,0.034745586,0.563548147,0.65730913,0.799834927,2.436781593,2.474433264,2.680842155,1.192949513,-1.733679775,1.248785959,-0.11034133,-0.460375767,0.526844922,0.90966851,3.305825348,3.73898795,1.01374455,3.293718316,2.686131115,64
2923,2923,2923,2923,146.1509853,-8.187641144,-8.9476614,5.811567783,146.2934997,-2.082092285,-1.287685633,1.269768715,146.291305,1.679906368,-1.050962687,1.143582463,0,0,0,1,,,,-6.541670287,-7.812773671,5.94919278,1.643355951,-0.930455234,1.069125087,-1.174411722,-0.93697607,0.799019379,0.11790325,0.532813116,0.034894527,0.530810668,0.961893662,0.668980066,3.022121383,2.655597662,3.30660526,3.256801327,-0.589204883,1.408572341,-0.607596111,-0.321983415,0.725086622,0.884531165,2.726346855,3.768794166,0.974320155,3.433783759,2.013662507,64
2924,2924,2924,2924,146.2009853,-5.228616714,-4.147359848,7.00139904,146.3434997,-2.082092285,-1.287685633,1.269768715,146.341305,1.641651988,-0.931083918,1.027750492,0,0,0,1,,,,-5.841208509,-5.226498693,6.44709628,1.641996623,-0.930907223,1.03798972,-1.816878143,-1.187695583,1.136134129,0.093664287,0.392873295,0.03521169,0.590607655,1.390450202,0.561385258,3.454806492,2.882858379,3.688048434,3.132364596,-0.234847699,0.863885395,0.001185054,0.140052885,1.189689561,1.080895206,2.323529069,3.668577465,0.913519672,3.494969621,2.203591743,64
2925,2925,2925,2925,146.2509853,-8.508278847,-5.708377361,8.332705498,146.3934997,-2.082092285,-1.287685633,1.269768715,146.391305,1.224061608,-0.449965358,0.705223143,0,0,0,1,,,,-7.263984297,-5.566506889,7.339365663,1.308591068,-0.585136058,0.787574955,-2.00459967,-1.259177685,1.231833021,0.079476247,0.270579607,0.032320381,0.669713762,1.60591977,0.648060383,3.465533324,2.861146232,3.081605008,3.006732647,0.218629539,-0.444198153,-0.516561831,0.214144896,0.765979112,1.480434977,1.651592393,3.552562465,1.016611426,3.372074119,2.690813412,64
2926,2926,2926,2926,146.3009853,-5.93719101,-5.421238899,6.268896103,146.4434997,1.413470268,0.168391585,-2.371115685,146.441305,0.695067823,0.067193195,0.577556074,0,0,0,1,,,,-6.556192928,-5.464007421,6.832819978,0.819155986,-0.11614664,0.629530751,0.414748337,-0.23861962,-1.34832389,0.076570161,0.219199564,0.034094723,0.764241398,1.84450588,0.959039296,3.272861296,2.782935173,2.457986661,0.841998563,-1.397625067,-0.022976263,-0.907086741,0.189986709,-0.135372544,2.095006311,1.61861543,3.693136676,1.110245707,3.299672128,3.552999569,64
2927,2927,2927,2927,146.3509853,-3.681955814,-1.516451359,8.461917877,146.4934997,1.398359776,-0.332358122,-2.490544319,146.491305,0.279004484,0.342838019,0.238383144,0,0,0,1,,,,-5.022901917,-2.678656037,7.603708327,0.388252844,0.213838482,0.335182872,1.110959479,-0.305632539,-2.166294995,0.080775327,0.23536101,0.036236131,0.944944081,2.956838305,1.39246146,3.225372662,2.645431258,2.277741753,-0.582634511,-1.643672602,-0.925549455,-0.109212807,0.700715597,-0.252576715,2.596415548,1.790307026,3.782110992,1.005332566,3.103880816,3.263184889,64
2928,2928,2928,2928,146.4009853,-4.227818489,-0.369691104,7.058826923,146.5434997,1.398359776,-0.332358122,-2.490544319,146.541305,-0.184094086,0.36230877,-0.129423261,0,0,0,1,,,,-4.598756579,-1.049476217,7.345870706,-0.06833404,0.320580582,-0.014444295,1.314384613,-0.324738448,-2.398497617,0.083293992,0.346719143,0.03710304,2.047576141,2.848833018,2.280822073,2.871404048,2.947426723,1.78452449,-1.446895903,-1.385518101,-0.750623953,-0.102859896,1.061146395,-0.114890519,2.759846995,1.89330473,3.528883156,0.897940808,3.268958648,1.960353701,64
2929,2929,2929,2929,146.4509853,-3.475873947,-1.441974759,6.091827393,146.5934997,1.398359776,-0.332358122,-2.490544319,146.591305,-0.888400972,0.478064328,-0.513569832,0,0,0,1,,,,-3.999743422,-1.326418796,6.752458009,-0.722538308,0.43380287,-0.390048135,1.373823169,-0.330185693,-2.464414441,0.096849889,0.441385639,0.034515638,2.472174981,2.065113583,2.679664934,2.585784869,3.037209064,1.624190242,-2.153785827,-0.874523613,-0.117872136,-0.098034821,1.13945181,-0.272387843,1.540504544,2.348398764,3.596784171,1.113776167,3.178984643,2.148795145,64
2930,2930,2930,2930,146.5009853,-1.455434322,0.935294569,7.583154202,146.6434997,1.466003418,1.015142679,-1.398087502,146.641305,-1.235209465,0.833348393,-0.865265131,0,0,0,1,,,,-2.642455864,0.269420845,7.145543051,-1.131519144,0.721054472,-0.747660229,1.439069377,0.631579,-1.700792461,0.136367768,0.551641619,0.033979537,1.025904949,1.741393206,1.11081124,2.245499446,2.915755554,1.59187293,-3.259772592,-0.257897271,-0.590882682,0.489383504,0.649380594,-0.201165586,1.22987514,2.785513484,3.76480335,1.108123622,3.075749288,2.416759226,64
2931,2931,2931,2931,146.5509853,-5.453541756,-0.221036986,5.507380486,146.6934997,2.753263474,1.191184044,-1.072348118,146.691305,-1.240172625,0.905504704,-1.08539927,0,0,0,1,,,,-4.142058214,-0.076640712,6.370365306,-1.218196911,0.853664203,-1.001816892,2.369270609,1.031636253,-1.250748581,0.158448233,0.633411334,0.030730723,0.761542549,1.425480631,0.893055894,2.043613205,2.555926907,1.788022594,-3.641148318,-0.106938317,-0.068938758,-0.746266255,0.256638719,-0.453446627,1.074035602,3.468962228,3.564307747,0.998181078,2.990254199,3.056931577,64
2932,2932,2932,2932,146.6009853,-3.425624609,-0.620937467,5.835496426,146.7434997,2.753263474,1.191184044,-1.072348118,146.741305,-1.228184819,0.634899378,-1.217723966,0,0,0,1,,,,-3.759869423,-0.460690411,6.117265607,-1.226164715,0.696384137,-1.164292101,2.641065039,1.145695716,-1.122991784,0.16020886,0.66145834,0.031910918,0.615904115,1.066037267,0.806138773,2.343048495,2.687347966,2.070094667,-3.718609065,-0.096101494,0.314301545,-0.660857548,0.025632489,-0.236485238,1.06145649,3.613666876,3.537026884,0.935021028,3.275552371,3.49590805,64
2933,2933,2933,2933,146.6509853,-3.725026608,-1.183549881,5.919245243,146.7934997,2.753263474,1.191184044,-1.072348118,146.791305,-1.226428628,0.433396131,-1.204132676,0,0,0,1,,,,-3.741282169,-0.970731964,6.023562465,-1.22637525,0.507309998,-1.194273082,2.720480342,1.178214965,-1.086724655,0.151496518,0.664449188,0.037676267,0.506932953,0.683264696,0.696107632,2.548440173,2.672856281,2.70253159,-3.545385494,-0.153250123,0.510097063,-0.655334336,-0.119250677,0.006513965,0.92477061,3.461215518,3.673972906,1.011453878,3.256853843,2.764211552,64
2934,2934,2934,2934,146.7009853,-5.187639713,-0.115752794,7.087540627,146.8434997,-0.971427441,-0.348091602,1.075792789,146.841305,-1.218334913,0.064826168,-1.082115889,0,0,0,1,,,,-4.512856306,-0.367468229,6.527036424,-1.219961112,0.189188079,-1.109872126,0.107306856,0.087070381,0.461905311,0.118365989,0.522516632,0.030948874,0.484345139,1.092214796,0.55675769,2.867699266,2.646679326,3.419980818,-1.924086893,1.362967287,-0.005116922,-0.349484676,0.496747292,0.816846504,0.749327118,2.677056731,3.665728526,1.050436564,3.321391279,2.004680961,64
2935,2935,2935,2935,146.7509853,-5.187639713,-0.115752794,7.087540627,146.8934997,-0.971427441,-0.348091602,1.075792789,146.891305,-1.232613444,-0.072996244,-0.873358846,0,0,0,1,,,,-4.872826375,-0.189860635,6.792266745,-1.230054446,0.000691744,-0.931890256,-0.656233305,-0.224023505,0.901524675,0.096837559,0.396443272,0.032759208,0.569617783,1.470650835,0.488557644,3.395598981,2.718913109,3.590284401,-1.256105147,1.665156194,-0.253392276,-0.257232492,0.655265083,1.186188963,0.970593898,2.21004601,3.782655025,0.988940531,3.438547607,2.152509892,64
2936,2936,2936,2936,146.8009853,-7.227520943,-5.15533638,7.262516022,146.9434997,-0.971427441,-0.348091602,1.075792789,146.941305,-0.86633414,0.003817795,-0.596415997,0,0,0,1,,,,-6.128962133,-3.693444757,7.014788478,-0.939898402,0.002939206,-0.679437895,-0.879331228,-0.312718814,1.0263222,0.091439465,0.29634022,0.026126515,0.671220503,1.647647722,0.634058086,3.433548374,2.909184721,3.291446554,-0.220302717,1.562551443,-0.477839017,-0.714615201,0.178885771,0.613997382,1.476405897,1.839526153,3.629923114,0.987759972,3.493209117,2.559207456,64
2937,2937,2937,2937,146.8509853,-7.938488007,-8.624331474,5.265705109,146.9934997,-0.831668854,-0.623485088,1.024353981,146.991305,-0.448590964,0.016569233,-0.161874518,0,0,0,1,,,,-7.094272108,-7.172623248,6.187123062,-0.547960366,0.012738457,-0.289959142,-0.845595268,-0.534883184,1.024912712,0.086694807,0.222641516,0.029408933,0.724518848,1.899650972,0.945886442,3.256935035,2.78886669,2.589621268,0.709245754,1.307250221,0.467895004,-1.369166053,-0.169521851,-0.170056487,2.157254815,1.798896053,3.812718464,1.166390161,3.273046589,3.567417933,64
2938,2938,2938,2938,146.9009853,-5.601896763,-5.380261898,6.515357018,147.0434997,-2.578392029,-2.283283234,2.051394939,147.041305,-0.038101599,0.121024117,0.071621843,0,0,0,1,,,,-6.298149307,-5.907953136,6.342443213,-0.1412231,0.090589984,-0.017860849,-2.072088133,-1.784800655,1.760000949,0.07700193,0.26793127,0.036767865,0.851120179,2.9971811,1.373058285,3.180463864,2.708761558,1.96818799,1.446124657,1.889502599,0.374501361,-0.588813226,0.55248101,-0.317104962,2.558357702,1.765453214,3.830057752,1.112225631,3.280568604,3.386389312,64
2939,2939,2939,2939,146.9509853,-7.036095142,-7.90618515,6.453143597,147.0934997,-2.578392029,-2.283283234,2.051394939,147.091305,0.094299547,0.074599721,0.204481125,0,0,0,1,,,,-6.691814016,-7.317883285,6.394826582,0.046663907,0.07909385,0.149456775,-2.430455675,-2.141161937,1.968675088,0.085201717,0.371114965,0.031068599,1.985970694,2.638033056,2.069326043,2.669580179,2.677817069,1.726738765,2.095406871,1.980600392,0.354705541,-0.644551774,0.506071141,-0.586103534,2.4145179,1.892893287,3.748132889,1.12584777,3.172229813,2.057288842,64
2940,2940,2940,2940,147.0009853,-8.108677864,-8.629117012,7.654938698,147.1434997,-1.814284801,-3.718195438,1.677987099,147.141305,0.237161443,0.123543859,0.584962606,0,0,0,1,,,,-7.447654441,-8.24307513,6.991111034,0.198632357,0.111051,0.477185273,-1.994323062,-3.268570808,1.760506533,0.101846511,0.441816826,0.030233318,2.39532073,1.966386323,1.992081173,2.355425594,2.879294604,1.642453049,2.756640479,1.5728428,-0.343735788,-0.734776483,0.830183976,-1.11554125,1.437319514,2.306148339,3.731473758,1.043483458,3.355348298,2.073514109,64
2941,2941,2941,2941,147.0509853,-5.281258583,-6.242276192,5.380560875,147.1934997,-0.251527786,0.195727348,-0.787401199,147.191305,0.399112314,-0.344136089,0.24800399,0,0,0,1,,,,-6.291968544,-6.831333788,6.228999467,0.358564234,-0.216203875,0.304720905,-0.760753137,-0.79197125,-0.064110546,0.135113177,0.524364323,0.02416735,1.047071121,1.721434574,0.901024112,2.124241443,2.537907334,1.637691189,1.296204923,0.035113946,0.717998234,-0.777218202,0.156539775,-0.053067761,1.132874197,2.725022788,3.664799255,1.082316863,3.038731411,2.313021401,64
2942,2942,2942,2942,147.1009853,-7.553243637,-10.30498981,7.971090317,147.2434997,3.045243025,3.878982544,-0.954440117,147.241305,1.039356589,-0.083304293,0.758748651,0,0,0,1,,,,-6.964808566,-9.28230661,7.053356026,0.90166291,-0.120656271,0.646387584,1.933173376,2.547256951,-0.701696641,0.156434544,0.609747493,0.023530717,0.769985343,1.438872883,0.838316184,2.300395215,2.744111755,1.925339875,0.494353773,-2.003112951,-0.182255886,-1.484729777,-2.258550314,-0.32443565,1.124491231,3.673516318,3.949754517,1.0497606,3.231381548,3.050685556,64
2943,2943,2943,2943,147.1509853,-4.419244289,-4.820042133,4.252943039,147.2934997,3.045243025,3.878982544,-0.954440117,147.291305,1.074862123,-0.540218055,0.701023579,0,0,0,1,,,,-5.606851421,-6.133782728,5.728201936,1.03983171,-0.42229848,0.68750247,2.720308671,3.499297124,-0.882692231,0.160388707,0.662272362,0.033664756,0.619466352,1.117627664,0.781454419,2.471786728,2.648290459,2.226768243,-0.421000809,-2.562515655,1.399422877,-1.37863098,-2.336600806,0.602528152,1.066144873,3.717176983,3.702520928,1.038302529,3.271090804,3.646607786,64
2944,2944,2944,2944,147.2009853,-7.328019142,-5.91655302,10.05404282,147.3434997,0.746587277,-0.153668404,-0.502905369,147.341305,1.499171853,-0.724846602,0.73064965,0,0,0,1,,,,-6.525025842,-5.980507877,7.775187777,1.406267998,-0.639814201,0.719971749,1.323286665,0.887820743,-0.610717863,0.138602806,0.62182672,0.027629672,0.490028357,0.704623699,0.69441403,2.719543906,2.622805201,2.760718351,1.332429082,-2.076536593,-0.802297177,-0.65394738,-1.090164451,0.808370464,0.883240144,3.268324474,3.63148794,0.965989229,3.25684013,2.681439739,64
2945,2945,2945,2945,147.2509853,-10.06929684,-9.519845009,6.752545357,147.3934997,-3.386625767,-1.901645422,2.706726551,147.391305,1.438774347,-1.128005862,0.993466735,0,0,0,1,,,,-8.415753239,-8.477824552,7.291273872,1.432199775,-0.990797577,0.925783232,-2.010441861,-1.106346721,1.764982662,0.109401502,0.515982066,0.024892829,0.453144486,0.998768538,0.566982063,2.972685873,2.778198033,3.591573548,4.080558646,0.189739895,-0.26121217,-1.002743258,-0.490152218,1.028584519,0.791514333,2.662492295,3.628989757,0.950483041,3.25763296,1.936817823,64
2946,2946,2946,2946,147.3009853,-5.463113308,-3.790829182,7.870592117,147.4434997,-3.386625767,-1.901645422,2.706726551,147.441305,1.556057096,-1.205278039,0.897105575,0,0,0,1,,,,-6.840637448,-5.170733066,7.565406989,1.531006329,-1.144997418,0.904202613,-2.984520171,-1.674899519,2.439387768,0.093011801,0.406951509,0.026349529,0.504717045,1.389537065,0.474963483,3.42059433,2.929963211,3.387102282,4.101429216,0.752609098,-0.409334681,0.09221902,0.135011281,1.795834646,1.047876922,2.263617588,3.511826198,1.057232414,3.311981514,2.207135057,64
2947,2947,2947,2947,147.3509853,-10.1841526,-6.330810547,10.14736271,147.4934997,-3.386625767,-1.901645422,2.706726551,147.491305,1.83719945,-0.608785629,0.622529686,0,0,0,1,,,,-8.624269602,-5.989270755,8.787187204,1.77527035,-0.75949017,0.692237034,-3.269134994,-1.836998385,2.630835403,0.085850486,0.281536539,0.023917896,0.623627177,1.572764028,0.56184567,3.267677916,2.966574278,3.38739374,4.402954922,1.048656312,-2.086060547,-0.442854651,0.109542907,1.215963632,1.493747588,1.916612764,3.693663604,0.989862818,3.399921442,2.768974151,64
2948,2948,2948,2948,147.4009853,-4.936393261,-5.6126647,4.988137722,147.5434997,-1.004114151,0.107349157,3.039915085,147.541305,0.588856757,-0.091168955,0.987663686,0,0,0,1,,,,-6.656934472,-5.723541737,6.989478801,0.828814876,-0.279003397,0.914552618,-1.665927991,-0.44699959,2.923787053,0.08456765,0.2079847,0.031881955,0.695350025,1.857131839,0.814121131,3.202355977,2.713197209,2.744928953,2.524549168,0.98845745,-0.158473377,-0.514030037,-0.724491651,0.290701151,2.067831256,1.804444084,3.845587227,0.847940922,3.383394168,3.372656487,64
2949,2949,2949,2949,147.4509853,-1.280459166,-0.187537476,2.799901485,147.5934997,-0.970603943,-4.954640388,-4.872620106,147.591305,0.444315016,0.337798536,0.282593221,0,0,0,1,,,,-3.788799056,-1.817399079,5.006972814,0.522082048,0.164443802,0.438988138,-1.173769878,-3.669476612,-2.659404787,0.07932106,0.264499899,0.034767815,0.905249313,3.141072101,1.179260737,3.296492882,2.847914928,2.322879163,0.339349306,-0.573136334,2.083403898,0.337338095,3.238194841,-0.706915991,2.590220857,2.114147814,3.838975344,1.042603042,3.409015125,3.205186358,64
2950,2950,2950,2950,147.5009853,-8.92253685,-3.735794306,9.304491043,147.6434997,-0.970603943,-4.954640388,-4.872620106,147.641305,-0.017943637,0.288930744,0.193562225,0,0,0,1,,,,-6.527443678,-3.170997284,7.04055639,0.091279275,0.253943174,0.2542993,-1.029966764,-4.588230108,-4.244340701,0.078030619,0.359280127,0.028493018,2.347443225,2.58399029,2.00267174,2.929231635,2.852117447,1.820862485,0.734276473,-1.068858272,-0.456750717,-0.388650224,3.950862175,-0.960012489,2.735325122,2.014352299,3.640938201,0.894134489,3.108418782,2.064449277,64
