,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
73,73,73,73,3.7,-0.745,-10.4,4.36,-0.2,-0.0275,0.0789,-1.41,-1.04,-3.65,0,0,0,1,30,3700000000,-0.447773852,-9.923604043,3.901001607,-0.153802771,-0.016116621,0.105408368,-1.468224501,-1.222450231,-3.521730397,,,,,,,,,,-0.663895424,-0.254186052,-4.439324868,-2.030863708,1.379669971,0.304161166,,,,,,
74,74,74,74,3.75,-0.754,-8.36,4.29,-0.0858,0.0782,0.0251,-2.06,-0.97,-2.02,0,0,0,1,30,3750000000,-0.625355199,-8.757839367,4.13941681,-0.102128976,0.050375896,0.047399465,-1.794368677,-1.080595139,-2.572234183,,,,,,,,,,-0.824441902,-0.216908588,-3.636980271,-1.781393619,1.374467075,0.037806906,,,,,,
75,75,75,75,3.8,-0.831,-7.98,4.36,-0.105,-0.0324,0.0483,-2.1,-0.528,-1.88,0,0,0,1,30,3800000000,-0.744609139,-8.177911577,4.274611258,-0.104310601,-0.007980498,0.048049947,-1.962810687,-0.770084653,-2.134556599,,,,,,,,,,-0.791577495,-0.097873543,-3.142629411,-1.775524026,1.201119511,-0.010806642,,,,,,
76,76,76,76,3.85,-0.345,-9.41,3.9,-0.0461,-0.175,0.0489,-1.6,-1.9,-2.28,0,0,0,1,30,3850000000,-0.512874756,-9.096510294,4.045013895,-0.06007766,-0.125728007,0.048663964,-1.762855474,-1.40499895,-2.226515801,,,,,,,,,,-1.13809535,0.040139539,-3.747073937,-1.394732921,1.497228095,0.119528928,,,,,,
77,77,77,77,3.9,1.31,-9.03,3.79,0.0473,-0.123,-0.144,-0.00302,-1.49,-2.34,0,0,0,1,30,3900000000,0.544215039,-9.046922519,3.888717094,0.021516237,-0.123804785,-0.090502415,-0.792960392,-1.452762165,-2.298268184,,,,,,,,,,-0.409791371,-0.056309241,-4.581087927,-0.545832166,1.219824016,0.250473143,,,,,,
78,78,78,78,3.95,0.0144,-10.7,3.24,0.215,0.212,-0.199,-1.34,-3.14,-2.89,0,0,0,1,30,3950000000,0.236973915,-10.27939483,3.491121543,0.168540252,0.112935098,-0.168873151,-1.094449404,-2.400843378,-2.672401392,,,,,,,,,,-1.310192272,-0.332173244,-5.155185672,-0.686718371,1.863374995,0.195138736,,,,,,
79,79,79,79,4,-1.83,-9.03,4.76,-0.0718,0.0812,-0.0573,-3.18,-1.54,-1.43,0,0,0,1,30,4000000000,-0.961669677,-9.347892793,4.268811128,-0.014088965,0.090562092,-0.088280852,-2.243855334,-1.917124128,-1.88687061,,,,,,,,,,-1.829499939,-0.232785834,-3.363112886,-1.319503462,2.029681462,-0.034686749,,,,,,
80,80,80,80,4.05,-1.92,-8.06,4.22,-0.276,-0.154,-0.123,-3.26,-0.529,-1.92,0,0,0,1,30,4050000000,-1.517407907,-8.387688633,4.238894896,-0.213109335,-0.08185237,-0.113359433,-2.803881382,-1.137118895,-1.907817239,,,,,,,,,,-1.754467439,-0.215905988,-2.631038256,-2.130441247,1.678274801,0.222674417,,,,,,
81,81,81,81,4.1,-0.201,-8.1,3.68,-0.328,-0.155,-0.0244,-1.6,-0.457,-2.3,0,0,0,1,30,4100000000,-0.75401953,-8.173199083,3.896350969,-0.300412205,-0.133420908,-0.049101632,-2.140388331,-0.754951126,-2.155781852,,,,,,,,,,-1.013940194,-0.1918973,-3.271895513,-1.928951158,1.144691213,0.217427764,,,,,,
82,82,82,82,4.15,1.03,-9.85,4.09,-0.226,-0.239,-0.136,-0.428,-2.1,-1.74,0,0,0,1,30,4150000000,0.280538034,-9.423359123,4.015037613,-0.243868021,-0.20785338,-0.111870675,-1.196642713,-1.510751744,-1.892896263,,,,,,,,,,-0.884698862,-0.091633303,-4.165030253,-0.525837997,1.348686778,0.229779644,,,,,,
83,83,83,83,4.2,-1.11,-10.8,3.25,-0.102,0.0544,-0.151,-2.65,-2.94,-2.48,0,0,0,1,30,4200000000,-0.525838609,-10.44973097,3.546149775,-0.136065663,-0.02296669,-0.140134838,-1.997629054,-2.31386519,-2.26410323,,,,,,,,,,-2.09160236,-0.292655608,-4.35994333,-1.189868483,2.022014699,0.195889083,,,,,,
84,84,84,84,4.25,-0.362,-8.23,3.73,-0.163,0.0189,-0.0952,-1.95,-0.391,-1.94,0,0,0,1,30,4250000000,-0.430828165,-8.794782628,3.658830697,-0.156532469,0.006549016,-0.107677193,-1.971379362,-1.233381924,-2.059183138,,,,,,,,,,-1.267600635,-0.281096678,-3.766775271,-1.52489269,1.327159237,0.077170456,,,,,,
85,85,85,85,4.3,-0.711,-8.95,4.13,-0.25,0.118,-0.134,-2.26,-1.03,-1.44,0,0,0,1,30,4300000000,-0.593300558,-8.910506726,3.947608145,-0.227556369,0.085121134,-0.12669087,-2.13044635,-1.119098927,-1.667693437,,,,,,,,,,-1.394878515,-0.363077126,-3.312689062,-1.410784696,1.300296362,-0.091014788,,,,,,
86,86,86,86,4.35,-1.24,-9.21,3.79,-0.275,-0.138,-0.142,-2.82,-1.2,-1.64,0,0,0,1,30,4350000000,-0.968323257,-9.133797686,3.851010855,-0.263607734,-0.072177609,-0.137749071,-2.510478824,-1.164558332,-1.650183752,,,,,,,,,,-1.802415445,-0.233664944,-3.117695688,-1.692935193,1.398774471,0.10977305,,,,,,
87,87,87,87,4.4,-0.354,-9.64,3.03,-0.232,-0.203,-0.0928,-1.99,-1.56,-2.27,0,0,0,1,30,4400000000,-0.612075599,-9.511203366,3.347817271,-0.239589714,-0.164406421,-0.105281142,-2.223628235,-1.38676218,-2.042073772,,,,,,,,,,-1.76348713,-0.150802918,-3.879356718,-1.664459824,1.362184042,0.25180547,,,,,,
88,88,88,88,4.45,-0.321,-9.99,3.98,-0.141,-0.0922,-0.0775,-2,-1.83,-1.19,0,0,0,1,30,4450000000,-0.443280105,-9.868175974,3.735279007,-0.164673583,-0.113501432,-0.085214073,-2.100380393,-1.635823371,-1.503334756,,,,,,,,,,-1.872040453,-0.050285606,-3.691786459,-1.051495408,1.524689875,0.01024895,,,,,,
89,89,89,89,4.5,0.46,-9.48,2.89,-0.111,-0.148,-0.0561,-1.25,-1.29,-2.21,0,0,0,1,30,4500000000,0.08053439,-9.578766213,3.217211673,-0.123888221,-0.137822668,-0.064184192,-1.631711717,-1.441500644,-1.950136661,,,,,,,,,,-1.364214335,-0.049819811,-4.408927208,-1.105561509,1.16758354,0.108838858,,,,,,
90,90,90,90,4.55,-0.716,-10.1,3.97,0.322,0.0476,0.138,-2.45,-1.88,-1.11,0,0,0,1,30,4550000000,-0.381377993,-9.967378823,3.678592,0.214932327,-0.00710106,0.081858907,-2.08269355,-1.687899203,-1.418945072,,,,,,,,,,-1.881149533,0.258480701,-3.785752021,-1.054952529,1.513116833,-0.305176138,,,,,,
91,91,91,91,4.6,-0.965,-9.96,4.62,1.07,0.363,0.536,-2.5,-1.86,-0.701,0,0,0,1,30,4600000000,-0.719821903,-9.961877478,4.255576322,0.86467929,0.253817448,0.409897292,-2.312682932,-1.784604915,-0.965011301,,,,,,,,,,-2.003581592,0.792855647,-3.199395406,-1.034479777,1.740668181,-1.028104931,,,,,,
92,92,92,92,4.65,-2.48,-8.84,6.91,1.14,0.822,0.97,-3.6,-1.04,1.07,0,0,0,1,30,4650000000,-1.740553785,-9.1254479,5.88245961,1.073889369,0.654381955,0.814474623,-3.022159709,-1.366201588,0.32166143,,,,,,,,,,-2.106657273,1.100274686,-1.050603736,-1.042958018,1.955323991,-2.213603745,,,,,,
93,93,93,93,4.7,-4.24,-7.86,4.77,1.18,0.0525,1.36,-4.77,-0.355,-1.52,0,0,0,1,30,4700000000,-3.189989035,-8.181977596,5.200638506,1.15452044,0.230059636,1.208522344,-3.985443896,-0.797994096,-0.842762303,,,,,,,,,,-2.394154178,1.76658096,-0.739154924,-3.197731705,1.787034249,-1.756879413,,,,,,
94,94,94,94,4.75,-0.0215,-8.88,3.23,0.243,-0.519,1.26,-0.0892,-1.61,-3.35,0,0,0,1,30,4750000000,-1.352573976,-8.702396957,3.992843747,0.461876314,-0.298021852,1.245706038,-1.838113733,-1.254270913,-2.428008619,,,,,,,,,,-1.069541096,1.646644131,-3.531779748,-2.3486214,1.280919079,-0.938674764,,,,,,
95,95,95,95,4.8,0.0263,-9.5,5.08,0.317,-0.225,0.833,0.178,-2.28,-1.55,0,0,0,1,30,4800000000,-0.552961359,-9.297059815,4.659156488,0.351788024,-0.246541983,0.947597325,-0.726976456,-1.830641576,-1.872871761,,,,,,,,,,-0.695775721,1.309716037,-3.818226309,-0.639994707,1.411277576,-0.823659021,,,,,,
96,96,96,96,4.85,-3.97,-7.08,6.34,0.432,0.252,0.554,-3.56,0.0364,-0.394,0,0,0,1,30,4850000000,-2.534511,-7.644103269,5.689337408,0.412739331,0.104926423,0.663291363,-2.288335792,-0.781526331,-0.937828341,,,,,,,,,,-1.2538207,0.833266681,-1.109971128,-1.747710911,1.308866556,-0.944987931,,,,,,
97,97,97,97,4.9,-3.56,-6.57,4.58,0.385,-0.546,0.684,-2.94,0.395,-2.29,0,0,0,1,30,4900000000,-3.129194714,-6.84329236,5.009429851,0.391660822,-0.353971884,0.678249782,-2.647486391,-0.120420689,-1.792763302,,,,,,,,,,-1.132454842,1.156367934,-1.143744678,-3.006357563,0.868472414,-0.14428645,,,,,,
98,98,98,98,4.95,-2.4,-8.12,6.17,0.495,-0.472,0.627,-1.71,-1.29,-0.832,0,0,0,1,30,4950000000,-2.706332852,-7.795157517,5.720737706,0.470185971,-0.437180833,0.641230662,-2.130811159,-0.777622682,-1.18530334,,,,,,,,,,-1.213779464,1.352261221,-1.15191527,-1.749187413,1.263190341,-0.192237727,,,,,,
99,99,99,99,5,-2.6,-8.69,6.13,0.72,-0.025,0.636,-1.78,-2.07,-1.06,0,0,0,1,30,5000000000,-2.644670098,-8.462318135,5.971572649,0.660014122,-0.146596401,0.637452397,-1.937469196,-1.503826475,-1.106078001,,,,,,,,,,-1.484036587,1.185066854,-1.388124572,-1.243490019,1.750114493,-0.523740532,,,,,,
100,100,100,100,5.05,-2.68,-7.31,6.81,0.705,-0.0354,0.539,-1.62,-0.984,-0.613,0,0,0,1,30,5050000000,-2.665158039,-7.603192991,6.485440666,0.694197878,-0.068203762,0.566337554,-1.762502949,-1.21172915,-0.794320502,,,,,,,,,,-1.059958013,1.093528723,-0.858708233,-0.990025136,1.627701224,-0.580585052,,,,,,
101,101,101,101,5.1,-3.64,-6.14,7.19,0.66,-0.0403,0.482,-2.41,-0.0845,-0.421,0,0,0,1,30,5100000000,-3.230471497,-6.512291178,6.917261695,0.66821169,-0.048531817,0.505418256,-2.119356927,-0.578324249,-0.558281866,,,,,,,,,,-0.86120659,1.021480015,0.118388788,-1.396817722,1.407933375,-0.529761888,,,,,,
102,102,102,102,5.15,-3.65,-4.94,6.51,0.521,-0.357,0.263,-2.32,0.861,-1.28,0,0,0,1,30,5150000000,-3.473757226,-5.340049999,6.66765312,0.556348819,-0.265999595,0.330313012,-2.22993696,0.230450998,-1.01460119,,,,,,,,,,-0.381685369,0.920579471,0.347201193,-2.116016755,0.902661597,0.089846208,,,,,,
103,103,103,103,5.2,-2.83,-5.48,7.35,0.389,-0.255,0.213,-1.51,0.136,-0.58,0,0,0,1,30,5200000000,-3.100440687,-5.444391475,7.085860151,0.429184169,-0.258244959,0.245574655,-1.833159343,0.177377743,-0.739816717,,,,,,,,,,-0.095210079,0.794440744,0.396076221,-1.464947784,0.911002993,0.077393509,,,,,,
104,104,104,104,5.25,-3.33,-5.14,7.08,0.214,-0.395,0.172,-2.02,0.341,-0.946,0,0,0,1,30,5250000000,-3.233562687,-5.21744853,7.082268446,0.265670502,-0.354656257,0.192429699,-1.936132501,0.269319238,-0.870179814,,,,,,,,,,-0.082641501,0.715730269,0.494848176,-1.645710073,0.915232439,0.281392376,,,,,,
105,105,105,105,5.3,-4.47,-6.7,7.75,0.236,-0.571,0.263,-3.23,-1.31,-0.354,0,0,0,1,30,5300000000,-3.95057579,-6.322783055,7.491517873,0.243124548,-0.507176978,0.243404541,-2.649219469,-0.618121004,-0.543815793,,,,,,,,,,-1.231391862,0.964283261,0.947680118,-1.578396597,1.81339805,0.317148607,,,,,,
106,106,106,106,5.35,-0.397,-6.69,6.45,0.685,-1.06,0.196,0.659,-1.47,-1.79,0,0,0,1,30,5350000000,-1.889847925,-6.596566253,6.85317651,0.578895886,-0.896913071,0.209162957,-0.825966205,-1.096803044,-1.331738271,,,,,,,,,,0.032249507,1.428223901,-1.276904657,-0.288614932,1.596488948,0.906820087,,,,,,
107,107,107,107,5.4,-3.41,-6.37,7.76,0.496,-0.396,0.262,-2.7,-1.38,-0.649,0,0,0,1,30,5400000000,-2.77138813,-6.427646883,7.408964363,0.515905138,-0.543773067,0.247328576,-1.858799236,-1.25593514,-0.900064645,,,,,,,,,,-0.699523314,1.140714437,-0.205768789,-0.767535607,2.182587542,0.368350023,,,,,,
108,108,108,108,5.45,-1.93,-4.19,6.71,0.623,-0.266,0.114,-1.25,0.576,-1.83,0,0,0,1,30,5450000000,-2.283464927,-4.759341492,6.980572523,0.597284163,-0.347945115,0.151021745,-1.523272766,-0.226546678,-1.488033118,,,,,,,,,,0.450726779,0.806666952,-0.476152106,-1.344447032,1.415642038,0.422788038,,,,,,
109,109,109,109,5.5,-1.56,-3.35,6.72,0.129,0.0312,-0.308,-0.977,1.22,-1.94,0,0,0,1,30,5500000000,-1.863925695,-3.708589362,6.82086876,0.241445429,-0.080650619,-0.180542055,-1.2222064,0.586286962,-1.773797389,,,,,,,,,,1.287105002,-0.056151245,-0.525678425,-1.513569568,0.808352326,0.557194012,,,,,,
110,110,110,110,5.55,-4.38,-8.24,9.7,0.0559,0.0544,0.0013,-3.88,-3.68,1.04,0,0,0,1,30,5550000000,-3.323003816,-7.08703869,8.585474199,0.100453581,0.014559067,-0.049192628,-2.686991654,-1.810995891,0.005276873,,,,,,,,,,-1.570008368,0.183629272,1.026264236,-0.308457315,3.104526788,-0.193101687,,,,,,
111,111,111,111,5.6,-3.81,-8.38,10.7,0.46,-0.581,0.515,-3.34,-3.96,1.92,0,0,0,1,30,5600000000,-3.605414141,-8.051022144,9.881456677,0.373664921,-0.405305641,0.358338932,-3.046882967,-3.018549616,1.21589517,,,,,,,,,,-2.487736707,1.375628787,1.864479681,0.794166229,4.315507136,-0.547219624,,,,,,
112,112,112,112,5.65,-0.63,-3.25,6.72,0.427,-0.63,0.364,-0.362,0.951,-2.14,0,0,0,1,30,5650000000,-1.879963714,-4.471560437,7.943815104,0.414193052,-0.563713496,0.362428069,-1.567168054,-0.788007436,-0.905930308,,,,,,,,,,0.491859833,1.225702424,-0.084911299,-0.555098301,2.218958137,0.148233857,,,,,,
113,113,113,113,5.7,-0.204,-5.37,7.37,0.365,-0.236,0.278,-0.0647,-1.32,-1.56,0,0,0,1,30,5700000000,-0.908067981,-5.14140313,7.592126543,0.376812352,-0.332677911,0.301443393,-0.739115433,-1.086941092,-1.319477663,,,,,,,,,,0.950329185,0.856007556,-1.233235243,0.023901517,2.122858081,0.000794037,,,,,,
114,114,114,114,5.75,-1.83,-5.08,8.06,0.409,0.331,0.219,-1.61,-1.19,-0.935,0,0,0,1,30,5750000000,-1.442698789,-5.095623207,7.87888417,0.401271038,0.135210098,0.241892302,-1.219084547,-1.144851281,-1.076384709,,,,,,,,,,0.575689932,0.373874314,-0.648420524,-0.217240777,2.34735101,-0.482987249,,,,,,
115,115,115,115,5.8,-2.59,-4.07,9.15,0.285,-0.0867,0.254,-2.23,-0.296,0.109,0,0,0,1,30,5800000000,-2.108021705,-4.330957211,8.657944656,0.312919257,-0.021234876,0.250638025,-1.776228643,-0.667870572,-0.326903791,,,,,,,,,,0.462045895,0.593091293,0.730996582,-0.321222697,2.327954299,-0.475883079,,,,,,
116,116,116,116,5.85,-1.26,-4.43,8.27,0.411,-0.114,0.303,-0.913,-0.795,-0.833,0,0,0,1,30,5850000000,-1.6162517,-4.404799665,8.420175541,0.387448644,-0.086633601,0.288460496,-1.300478927,-0.739306281,-0.646892274,,,,,,,,,,0.823731185,0.695994301,0.101324908,-0.122608504,2.216233581,-0.382615769,,,,,,
117,117,117,117,5.9,-0.922,-4.46,8.33,0.414,-0.125,0.0978,-0.589,-0.987,-0.838,0,0,0,1,30,5900000000,-1.213653322,-4.445954989,8.364907343,0.407624433,-0.113681628,0.150741272,-0.908362769,-0.878488636,-0.76772359,,,,,,,,,,1.060289193,0.58388068,-0.293064425,0.249626405,2.212022654,-0.172631254,,,,,,
118,118,118,118,5.95,-1.51,-4.48,8.32,0.292,-0.0513,0.0349,-1.2,-1.12,-0.894,0,0,0,1,30,5950000000,-1.385505528,-4.471337684,8.337383663,0.319763992,-0.069703043,0.067065992,-1.069092318,-1.014197054,-0.84756413,,,,,,,,,,0.866114893,0.389212402,-0.25824759,0.139849968,2.367973175,-0.09966681,,,,,,
119,119,119,119,6,-0.831,-4.34,8.29,0.186,0.0556,0.0117,-0.47,-1.04,-0.942,0,0,0,1,30,6000000000,-1.063946308,-4.373417356,8.308342423,0.21811971,0.018634673,0.027073641,-0.738915604,-1.028696048,-0.907272899,,,,,,,,,,1.136802987,0.185407183,-0.516504168,0.387208687,2.284459926,-0.162700814,,,,,,
120,120,120,120,6.05,-0.723,-4.7,7.77,0.145,0.191,-0.116,-0.303,-1.47,-1.48,0,0,0,1,30,6050000000,-0.866230649,-4.616904961,7.978394955,0.162557664,0.140150951,-0.076272311,-0.498670193,-1.276670565,-1.269389978,,,,,,,,,,1.150017945,-0.131143175,-1.078697384,0.433318351,2.324744887,-0.092061912,,,,,,
121,121,121,121,6.1,-0.95,-3.96,7.97,0.124,0.425,-0.258,-0.172,-1.49,-1.48,0,0,0,1,30,6100000000,-0.914808707,-4.127141335,7.973249599,0.13325855,0.340967428,-0.207539118,-0.318633017,-1.396543189,-1.402551985,,,,,,,,,,1.279186403,-0.517330872,-1.154263062,0.493766722,2.376573037,-0.104525938,,,,,,
122,122,122,122,6.15,-3.2,-4.34,9.29,0.103,0.373,-0.373,-2.47,-1.15,0.0444,0,0,0,1,30,6150000000,-2.239997129,-4.285840871,8.780279502,0.11026575,0.363550151,-0.327055978,-1.504312198,-1.258007311,-0.487690425,,,,,,,,,,0.289658409,-0.533215184,0.577248405,0.147678475,2.699360445,-0.145829607,,,,,,
123,123,123,123,6.2,-2.93,-4.52,9.96,-0.0357,0.0452,-0.357,-2.12,-1.29,0.737,0,0,0,1,30,6200000000,-2.640131633,-4.460421105,9.50332449,-0.00065038,0.139115655,-0.348685349,-1.843635089,-1.275984403,0.286642237,,,,,,,,,,-0.07566806,-0.277635118,1.523269798,0.506700263,2.90475551,-0.064285435,,,,,,
124,124,124,124,6.25,-0.965,-4.51,9.01,0.0302,-0.298,-0.374,-0.232,-1.26,-0.208,0,0,0,1,30,6250000000,-1.668718413,-4.497385437,9.200968446,0.022792139,-0.169047648,-0.366970814,-0.955417425,-1.267002551,-0.026104266,,,,,,,,,,0.62452289,-0.012558393,0.588365381,1.090436077,2.60591683,0.333099164,,,,,,
125,125,125,125,6.3,-1.8,-5.04,9.89,0.448,0.0819,-0.307,-1.2,-1.85,0.631,0,0,0,1,30,6300000000,-1.74484892,-4.901938437,9.62327275,0.345898154,0.007868585,-0.323652284,-1.090213823,-1.594596507,0.389361779,,,,,,,,,,0.34871592,0.124555103,0.873462092,1.424600721,2.94193868,-0.004722903,,,,,,
126,126,126,126,6.35,-1.94,-3.72,9.55,0.783,-0.0287,-0.195,-1.39,-0.792,0.202,0,0,0,1,30,6350000000,-1.858017574,-4.020729572,9.578364354,0.678042128,-0.017911996,-0.23072326,-1.255434453,-1.14360696,0.27089891,,,,,,,,,,0.659546135,0.430786304,1.097348747,0.957397838,2.734809237,-0.007509649,,,,,,
127,127,127,127,6.4,-1.23,-3.17,8.04,0.892,0.148,-0.245,-0.68,-0.635,-1.42,0,0,0,1,30,6400000000,-1.493828555,-3.386457627,8.635508289,0.840623975,0.099054733,-0.241035738,-0.938296262,-0.857814007,-0.798202478,,,,,,,,,,1.225972503,0.237684137,0.074190429,0.255372425,2.349349535,0.16817141,,,,,,
128,128,128,128,6.45,-1.35,-3.69,7.61,0.501,0.359,-0.421,-0.787,-1.46,-1.92,0,0,0,1,30,6450000000,-1.410422014,-3.612767457,8.00697932,0.582551254,0.282314218,-0.371028787,-0.854912615,-1.196190267,-1.507479222,,,,,,,,,,1.098360531,-0.348099513,-0.709872328,-0.048023248,2.477151605,0.274367273,,,,,,
129,129,129,129,6.5,-3.57,-2.09,9.52,0.292,0.51,-0.338,-2.84,-0.0431,-0.0396,0,0,0,1,30,6500000000,-2.662766885,-2.477449197,8.934302628,0.361767809,0.442831,-0.347171202,-1.948950346,-0.548253663,-0.579386037,,,,,,,,,,0.702860411,-0.497578163,1.302241229,-0.621606094,2.515190804,-0.118205602,,,,,,
130,130,130,130,6.55,-3.79,-2.37,10.2,0.216,0.203,-0.158,-2.8,-0.414,0.636,0,0,0,1,30,6550000000,-3.316452288,-2.397339028,9.710042284,0.251002095,0.273751918,-0.21052774,-2.417987844,-0.472814765,0.18906375,,,,,,,,,,0.331011305,-0.1513559,2.453213747,-0.519948031,2.698949641,-0.266670412,,,,,,
131,131,131,131,6.6,-2.66,-2.49,9.04,0.486,-0.186,-0.0604,-1.64,-0.694,-0.549,0,0,0,1,30,6600000000,-2.935773943,-2.466423574,9.299376599,0.429571782,-0.05036978,-0.102086421,-1.989216741,-0.597101664,-0.277590419,,,,,,,,,,0.600425182,0.322355258,1.711972011,-0.47995934,2.602385931,0.092437487,,,,,,
132,132,132,132,6.65,-2,-1.97,8.46,0.196,-0.00367,0.0606,-1,-0.318,-1.16,0,0,0,1,30,6650000000,-2.393116192,-2.096308832,8.784926781,0.252085771,-0.017446781,0.015426375,-1.444031429,-0.440270758,-0.835509814,,,,,,,,,,1.191231543,0.201243917,0.916277625,-0.577971607,2.266803628,0.015481446,,,,,,
133,133,133,133,6.7,-2.08,-2.08,8.21,-0.105,0.274,0.108,-0.907,-0.331,-1.15,0,0,0,1,30,6700000000,-2.211539251,-2.084149523,8.432556972,-0.019255769,0.188021032,0.082294806,-1.148058229,-0.37887008,-1.034351906,,,,,,,,,,1.375389764,-0.153223317,0.515532628,-0.623729173,2.006894208,-0.275777652,,,,,,
134,134,134,134,6.75,-2.81,-2.42,8.79,-0.192,0.362,0.305,-1.52,-0.707,-0.781,0,0,0,1,30,6750000000,-2.558588168,-2.334547076,8.651632045,-0.150520273,0.310674907,0.243160787,-1.353045844,-0.563250612,-0.874165593,,,,,,,,,,1.081606331,-0.182995792,0.802773635,-0.690735685,2.202213068,-0.644965773,,,,,,
135,135,135,135,6.8,-3.85,-1.87,8.6,-0.279,0.00733,0.35,-2.35,-0.0458,-0.923,0,0,0,1,30,6800000000,-3.307481204,-1.988198235,8.619987249,-0.248149173,0.096818996,0.320333631,-1.902495411,-0.2724883,-0.905042016,,,,,,,,,,0.776481902,0.032413633,1.378738,-1.372921203,2.132544348,-0.437015352,,,,,,
136,136,136,136,6.85,-2.88,-1.66,9.17,-0.398,-0.126,0.449,-1.32,0.291,-0.316,0,0,0,1,30,6850000000,-3.059583805,-1.743505939,8.95708744,-0.362017488,-0.060266747,0.413272825,-1.581465751,0.0441432,-0.532609558,,,,,,,,,,1.181524449,0.263968392,1.638554835,-0.974779666,1.846810448,-0.490251061,,,,,,
137,137,137,137,6.9,-2.44,-2.73,8.67,-0.446,-0.0153,0.494,-0.849,-0.618,-0.777,0,0,0,1,30,6900000000,-2.700285573,-2.478998856,8.781132989,-0.42583394,-0.028565524,0.471584235,-1.177783156,-0.327923766,-0.687129841,,,,,,,,,,1.175645415,0.226927632,1.029111214,-0.613604422,1.906032857,-0.58775682,,,,,,
138,138,138,138,6.95,-0.797,-4.85,7.65,-0.741,0.457,0.425,0.945,-2.49,-1.71,0,0,0,1,30,6950000000,-1.596565297,-4.246728145,8.087867131,-0.665321623,0.313754563,0.437935193,-0.00785735,-1.542822874,-1.333858021,,,,,,,,,,1.169856096,-0.400317762,-0.941870352,0.376006589,2.19356331,-0.866969497,,,,,,
139,139,139,139,7,-3.82,-3.68,9.06,-0.644,0.962,-0.0763,-1.67,-0.976,-0.115,0,0,0,1,30,7000000000,-2.885940845,-3.824196985,8.683682903,-0.649119791,0.770762801,0.066489225,-0.923911131,-1.224317644,-0.563212996,,,,,,,,,,0.470906999,-1.118038422,0.654755769,0.00748736,2.235347651,-1.020703028,,,,,,
140,140,140,140,7.05,-2.65,-2.89,8.66,-0.395,0.273,-0.399,-0.202,0.14,-0.347,0,0,0,1,30,7050000000,-2.749118188,-3.127694895,8.669167673,-0.456019817,0.419843716,-0.269746204,-0.526045501,-0.457689596,-0.426508421,,,,,,,,,,1.062206204,-0.962394022,0.893333532,0.198765054,1.511320259,-0.190916743,,,,,,
141,141,141,141,7.1,-3.79,-2.32,8.97,-0.537,0.508,-0.397,-1.23,0.945,0.0812,0,0,0,1,30,7100000000,-3.352728245,-2.525507882,8.853546509,-0.517554859,0.481993254,-0.361665068,-0.914014738,0.330500152,-0.105500588,,,,,,,,,,1.10617277,-1.116555111,1.817574845,-0.271758117,1.027771856,-0.170639434,,,,,,
142,142,142,142,7.15,-4.83,-2.45,8.07,-0.773,0.261,-0.18,-2.1,1.11,-0.649,0,0,0,1,30,7150000000,-4.209401946,-2.469212078,8.373314472,-0.711661947,0.326194653,-0.230443489,-1.567644692,0.768511388,-0.449137913,,,,,,,,,,0.698061981,-1.015251724,2.134439412,-1.395205542,0.746781618,-0.010024238,,,,,,
143,143,143,143,7.2,-4.04,-4.06,7.38,-0.899,0.496,-0.157,-1.17,-0.145,-1.14,0,0,0,1,30,7200000000,-4.111165293,-3.655243734,7.764516926,-0.854015962,0.445906159,-0.177393277,-1.348491437,0.255197314,-0.885947953,,,,,,,,,,0.326893314,-1.242637225,1.26605759,-1.405263235,0.812097002,-0.114552507,,,,,,
144,144,144,144,7.25,-4.15,-6.28,7.59,-0.851,0.529,-0.398,-1.07,-1.96,-0.656,0,0,0,1,30,7250000000,-4.133685696,-5.612163534,7.657556443,-0.851724208,0.50448669,-0.336743472,-1.195006962,-0.989551245,-0.740559212,,,,,,,,,,-0.651246682,-1.433703788,0.664347172,-0.626986122,1.456891726,-0.037379366,,,,,,
