,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,RPM,COUNT,Time(m),Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
5056,5056,252.8712929,-5.776573181,-6.314060688,5.959922791,252.9186722,-0.3583865166,-0.1242628098,0.5720243454,260.6202468,-0.9684219956,0.1463742703,-0.5037199259,0,0,0,1,32,,,-5.5395413350918385,-6.413245717511475,6.188051547769228,-0.985597354089952,0.186038950855765,-0.530178449190006,-0.2809609964721553,-0.16254225588162816,0.4428157501551176,0.057107739179278534,0.47186382456984344,0.02309923425039731,1.2921325954455678,1.6822449584113135,1.5032807642007129,1.731270090371444,1.7617377705482147,1.2314587581616812
5057,5057,252.9212929,-5.518147945,-6.3260250089999985,6.486643314,252.9686722,-0.4303560257,-0.02603149414,0.2343292236,260.6717825,-0.9387958646,0.2273115367,-0.3575747013,0,0,0,1,32,,,-5.527593183608691,-6.354541175413893,6.33953723301829,-0.9512344498881659,0.2148209807455524,-0.40849586670460253,-0.3587579044353412,-0.0959185220295024,0.3333703594332939,0.046600855735447096,0.4423511150266164,0.022269729947911633,1.2612117112203303,1.4901411079731346,1.4820479033221876,1.7784866190851283,2.016698932495217,1.3098150492994087
5058,5058,252.9712929,-5.961119175,-5.861518383,6.331109524,253.0186722,0.125442028,-0.02360486984,0.07261037827000001,260.7233183,-0.8138776422,0.2063900232,-0.2262425572,0,0,0,1,32,,,-5.769716301642302,-6.022708542817107,6.335261571553666,-0.8503834112729799,0.20894153155711104,-0.2800105143109816,-0.106612583545088,-0.0606260259966934,0.19648392125627165,0.036884896598901366,0.39579724406344485,0.01918966537422193,1.22507462629512,1.428839785214021,1.4474598153354479,1.7592125408533579,2.008670716494589,1.4464122752752957
5059,5059,253.0212929,-5.314758301,-5.526523113,6.754938126,253.0686722,-0.9549660683,-0.5689759254,0.5187697411,260.774854,-0.538461864,0.1718007922,-0.1326302141,0,0,0,1,32,,,-5.5156234630557375,-5.688747273903445,6.5481776579541275,-0.6213622762556235,0.18304090408911225,-0.1761100152898053,-0.5483895175849829,-0.30872491558382203,0.3656684631099535,0.030090438442480542,0.32142839402662254,0.015754692878598472,1.2110933589845894,1.576926934318931,1.4161785831983347,2.1195485361764934,2.208209246505371,1.8870284227354552
5060,5060,253.0712929,-6.303293227999999,-5.727519989,7.353443146,253.1186722,-0.250246048,-0.3495936394,-0.7563533782999999,260.8263898,-0.2512872815,0.02466295846,-0.07124006003,0,0,0,1,32,,,-5.955534940824407,-5.7148435362397985,6.956716029988399,-0.3496433261639606,0.07259377132203054,-0.10217855587687157,-0.393132410399331,-0.3286707934174251,-0.2233389940119611,0.029052738906863797,0.24385932684857403,0.012430186640956856,1.2314685551846234,1.7816163410069263,1.412501094569493,2.3847273027215365,2.509332077094039,2.4161974542411886
5061,5061,253.1212929,-5.374578952999999,-4.999803066,6.460321903,253.1686722,0.004533290863,-0.7675485611,0.3877491951,260.8779255,-0.1161373332,-0.007559234742,0.03229855001,0,0,0,1,32,,,-5.6310725600896525,-5.233580265591403,6.704878528559713,-0.1781969865144509,0.016697922520796722,-0.007374580121114137,-0.18604946980891104,-0.5428639838628829,0.09745288994497198,0.029262692475781917,0.1569970276231251,0.00843681791890956,1.2755036452946047,1.950390790717383,1.466089063806356,2.689324328439914,2.5819775266535787,2.8294171914937865
5062,5062,253.1712929,-5.3602218630000005,-5.100301266000001,7.94955492,253.2186722,-0.2129268646,-0.7161531448,-0.5960016251,260.9294613,0.03268032894,0.007941014133,0.1329356283,0,0,0,1,32,,,-5.479803162960656,-5.143875850133965,7.336344888976321,-0.02336522655709156,0.010591166814129228,0.09154162951369546,-0.20004577357877276,-0.6274373229382573,-0.2665773503234584,0.029356053789131125,0.08941195339372468,0.006177845416794292,1.3257447166444891,2.0863615146675722,1.609968537747083,2.652894470412604,2.4725767350046866,2.90256261957252
5063,5063,253.2212929,-5.386542797000001,-4.209573269,7.152146816,253.2686722,0.2323036194,-0.2982299328,-0.1381759644,260.980997,0.2207449228,-0.02145601064,0.1430146098,0,0,0,1,32,,,-5.427717495608508,-4.51503659571632,7.242894987170946,0.15586696805403846,-0.01175739219101976,0.1278291681565357,0.025098570962779426,-0.4667684843500294,-0.19917280341626606,0.027635269141304073,0.046515493443643405,0.0046293349636763,1.4019628509380828,2.1991459250354515,1.8356971591239808,2.458081787077269,2.2971584451678053,2.9192619030483633
5064,5064,253.2712929,-4.85982275,-3.544069529,8.016553879,253.3186722,0.7674984932,-0.01652383804,-0.243396759,261.0325327,0.3819322586,-0.01718007959,0.14538164439999998,0,0,0,1,32,,,-5.110549784229216,-3.861520038211395,7.635398265752858,0.3218501451765289,-0.015538981055511537,0.14020335273056045,0.4117005798909479,-0.24702771738542914,-0.2223882513519025,0.021774949821079435,0.0654216163924642,0.0051264612741995135,1.6084742568779113,2.3760572734144905,2.1148478049572605,2.450448916963731,2.3237765271323774,2.308865295494616
5065,5065,253.3212929,-4.254139423,-2.4236302380000003,8.310871124,253.3686722,0.3416118622,-0.4088375568,-0.9431028366,261.0840685,0.5053997635999999,-0.01427855436,0.1230093688,0,0,0,1,32,,,-4.632246865775804,-2.893737685559993,7.9780884544577075,0.4566171797289589,-0.014660004413315376,0.12808189884363094,0.3752021398213656,-0.3259986024711222,-0.600728716312015,0.018943355368730767,0.13716913985305182,0.006533940199762112,2.1497597112052804,2.7392136631714292,2.4460479687133962,2.7563976378055606,2.295358745887413,1.7810506484605948
5066,5066,253.3712929,-4.1656050680000005,-2.342274189,7.401299477,253.4186722,1.051679611,0.3105484247,-0.8258943558,261.1356042,0.6331431866,-0.05917582661,0.2399102598,0,0,0,1,32,,,-4.371628657670787,-2.5225711052893125,7.685463930518288,0.5862272909873381,-0.04570375172742162,0.2069189109512412,0.7274752767120122,-0.015333427190250215,-0.7189298384617555,0.020743451021280543,0.21465937622968154,0.008909219455920329,3.2993332905350496,2.8888459176083052,3.0178599317970654,2.414034921923356,2.394906984582953,1.4967708273772637
5067,5067,253.4212929,-3.65563488,-1.16919291,7.8921275139999985,253.4686722,1.180161953,0.7458708286,-1.352066517,261.18714,0.7458444834000001,-0.1370588541,0.2321219593,0,0,0,1,32,,,-3.97174802909052,-1.6116699130697614,7.790311344429568,0.7034224988464697,-0.10941154311739733,0.22468661327938366,0.9632101861812544,0.3561703949259494,-1.0512961179775462,0.02770401093905398,0.2925760108596339,0.01178978601687187,2.3911474877918244,2.1888805750543696,2.787304812274165,2.0317709857549264,2.238611843577371,1.4280777477813742
5068,5068,253.4712929,-3.329911709,-0.3382852972,7.501798152999999,253.5186722,0.4730062485,0.3289430141,-0.6786670684999999,261.2386758,0.8683193922,-0.1860793531,0.3319954872,0,0,0,1,32,,,-3.61328414404214,-0.7546089902660683,7.6439388606284755,0.8244942042389114,-0.16287694042204878,0.3003374671233967,0.7079383018141864,0.3428821402307708,-0.8556838038549864,0.03930312508796753,0.3553927337780319,0.01623287948257146,1.547835551471673,2.090415260364307,1.7648482523909672,1.7495330520379715,1.7977658070322904,1.1330056026762072
5069,5069,253.5212929,-4.132105827,-0.860219717,8.071588516,253.5686722,0.7627592087,0.4123335183,-0.4028959274,261.2902115,0.893440485,-0.296795398,0.4499653578,0,0,0,1,32,,,-3.9030446801306695,-0.8256910701054193,7.860899970659946,0.8751164059208534,-0.2562668982523469,0.4058224775622674,0.7364860859539867,0.3767777105646796,-0.6179919641176912,0.051518504682417164,0.40497059973554783,0.018769659336154952,1.304982723506112,1.9799975709562536,1.5635509460125545,1.8665029516199487,1.6479137746478196,1.0156467250895684
5070,5070,253.5712929,-3.839882135,-0.3864408433,8.617451668,253.6186722,0.9164822102,0.046374380589999986,-1.397684097,261.3417472,1.022711039,-0.4530195892,0.5228089094,0,0,0,1,32,,,-3.8677685661710965,-0.530050460045298,8.244724191847851,0.983484329173268,-0.3934752102506714,0.4882958381845969,0.8302184007525485,0.21552519655445915,-1.0272928027915529,0.0615696883695303,0.44836816132412244,0.020343271085624982,1.2484558683244336,1.8492594425423228,1.4978673837074035,1.8666105038347705,1.7500260544621586,1.0860318075659763
5071,5071,253.6212929,-3.595814228,-0.6640082598,7.470691203999999,253.6686722,1.462965965,0.9572722316,-1.616549492,261.3932829,1.035233378,-0.4705050886,0.6046624184,0,0,0,1,32,,,-3.7158827885688983,-0.6202117467584666,7.852031121650668,1.02147986393434,-0.4471931011073703,0.5703322143656229,1.1597193506608638,0.5775329710098223,-1.3366242001185067,0.06721744969308448,0.4752790607662489,0.023012176529377544,1.2303187249259226,1.7684534545773107,1.4425688450577916,1.808619916507884,1.6938036818951074,1.0788120744414198
5072,5072,253.6712929,-3.375375509,-0.03918246925,7.133004188999998,253.7186722,0.8304629326,0.8443752526999999,0.002528190613,261.4448187,1.049664617,-0.5499152541,0.5912237763,0,0,0,1,32,,,-3.52571037486322,-0.2291456992070449,7.4872444802833185,1.042173862468612,-0.5188278683488963,0.5850603952102856,0.9882602908359196,0.7077646753140481,-0.6336336563915906,0.06446222904769577,0.48509894863704744,0.02370834693578713,1.219571484595081,1.574751449292616,1.410518595019118,1.6204728632601815,1.9316924932154873,1.0821984216057892
5073,5073,253.7212929,-4.2445683480000005,-0.6496513486,9.060422897,253.7686722,-0.07619190216,-1.24808538,-0.9902300835,261.49635440000003,1.011333942,-0.5877877474000001,0.5446466804,0,0,0,1,32,,,-3.92719064902404,-0.512170132988396,8.285371010182098,1.0195303690756992,-0.5669180294186552,0.5565694426568847,0.4339507551029984,-0.24678302372025165,-0.8208296154884641,0.053986299781533964,0.47281666564382413,0.022766921086507082,1.2078571896299846,1.3799275531088526,1.3951590438139412,1.6558543487547583,1.9538450776651575,1.302172875504172
5074,5074,253.7712929,-5.046463013,-2.938386202,7.709973812,253.8186722,0.09874296188,0.9179912806,-0.5354270935000001,261.5478902,1.019962192,-0.6326850653,0.4222481549,0,0,0,1,32,,,-4.552301299893955,-2.1451527816862592,7.9934525831064995,1.019847424698561,-0.6127816154840656,0.4618753159052912,0.2593925387208635,0.3216821452977656,-0.6710070295764761,0.04190744539258771,0.4322386601441177,0.021933557413241045,1.1981858101785088,1.3534917558876343,1.3760990244045639,1.6785237226897025,2.1558800620856258,1.376309922864848
5075,5075,253.8212929,-5.123033047,-1.171585798,7.432406425,253.8686722,1.811220169,1.01022768,-0.005774497986,261.599426,0.7647807598,-0.4496599436,0.3412345648,0,0,0,1,32,,,-4.87105346899231,-1.4898863313182282,7.708814923418339,0.8325706635794754,-0.4990263771387104,0.3768257249781154,1.0675010277393786,0.6577250614588354,-0.32179197210840593,0.03300494498090926,0.3710036493366708,0.018397584786360267,1.2170617232648728,1.4595240725651912,1.3520714065454023,1.7874192763526406,2.1447673537873975,1.6723102218143187
5076,5076,253.8712929,-3.851846218,-1.992623091,7.8059854510000015,253.9186722,0.1971211433,-0.1970658302,-0.4382171631,261.6509617,0.5424323678,-0.2852656841,0.2411319613,0,0,0,1,32,,,-4.3018289186057155,-1.8282570211913791,7.758112812928242,0.6195433738945711,-0.34995729086354066,0.28116402707939864,0.6142539276757121,0.2405465171386912,-0.3829095931314395,0.0303779865431359,0.28974456803443405,0.014644850683394347,1.247689662926557,1.6211745143497631,1.3765073154176135,2.0480660372913007,2.507076978883108,2.2067408642348907
5077,5077,253.9212929,-5.499005317999999,-3.752544165,7.089933395,253.9686722,-0.8597760201000001,-1.012072802,0.2071495056,261.7024974,0.3022930324,-0.07704310864,0.1194206402,0,0,0,1,32,,,-4.9704487669344415,-3.1234126986723494,7.419122833094216,0.3866096957761152,-0.15963667016266134,0.16713780655611515,-0.1533417063566055,-0.3707911901941832,-0.07315696935990867,0.029125226352740077,0.20664976507456098,0.011044761940053651,1.2956851060007935,1.7539637531994783,1.408626058191495,2.5525358746287377,2.6836140185057964,2.646043055533372
5078,5078,253.9712929,-6.430411816,-5.014159679,7.470691203999999,254.0186722,-0.06562280655,-0.5518474579,-0.013097763059999998,261.7540331,0.06894938647999999,0.08063183724999999,0.03550549597,0,0,0,1,32,,,-5.785834263124952,-4.3959939218545685,7.445285208915074,0.15337500833526355,0.007918020814593751,0.07433936105393234,-0.10766241427826853,-0.459155246163834,-0.041628777061754836,0.030343141418347475,0.12438059096875599,0.007250308488692,1.3585713269559885,1.8818766917282754,1.4984747081145344,2.4481829281029484,2.679813411750871,3.0365948800211275
5079,5079,254.0212929,-5.556433201,-4.863411903,6.862615108,254.0686722,0.008538722992,0.7505273819,0.6394109726,261.8055689,-0.165615961,0.2538833916,-0.09078717232,0,0,0,1,32,,,-5.657714377374161,-4.7105930473471584,7.1496769929070965,-0.08083668522909476,0.17944550121640726,-0.0420719177519869,-0.047151102567253536,0.13122731730299694,0.31588430899527464,0.02805492124365551,0.06273019651264784,0.005994835340313868,1.4490406685765933,1.9966634260334053,1.6715954643929323,2.5191580703630274,2.7529752839184822,2.9242397920847196
5080,5080,254.0712929,-5.501398563,-4.561617374,7.451549053,254.1186722,-0.6755142212,-2.128560066,0.2930884361,261.8571047,-0.39384377,0.3367295563,-0.1449998617,0,0,0,1,32,,,-5.5704124092423735,-4.610323870133622,7.302826881906742,-0.3106548509005732,0.2891297937306669,-0.1146342936295504,-0.3743688685203824,-0.9716562303551772,0.3039175730408615,0.02705509108680413,0.05510726631647785,0.004399181262866429,1.6786338277346398,2.2218285658638166,1.9071486658141148,2.1643430400130326,2.3661094550678055,2.6578733499452154
5081,5081,254.1212929,-5.8989062310000016,-7.736294746,6.74536705,254.1686722,0.3853993416,-0.435031414,0.9615168571,261.9086404,-0.6485670805,0.3617742956,-0.2330382317,0,0,0,1,32,,,-5.753875338681795,-6.714281661351,7.020008686438468,-0.5587590393858959,0.3397894793788758,-0.19810697102767064,0.02127761196795025,-0.7097578387177965,0.6491255430134999,0.02037177776821977,0.10524266870080315,0.005511413760335585,2.1645206658194605,2.785919097091032,2.3039409175474073,2.6728976937735105,2.400021948030285,2.046858363947697
5082,5082,254.1712929,-4.955535889,-6.022136211,7.044469833,254.2186722,0.1208844185,0.2984814644,1.185069084,261.96017620000003,-0.7441646457,0.4521796703,-0.3106158376,0,0,0,1,32,,,-5.308004870144612,-6.2484280530698335,7.0324186522181655,-0.6948887898333476,0.4181663915977053,-0.2774237274825652,0.07314748742218383,-0.21768918323198644,0.9304701039540352,0.021684229557145558,0.18479986165623088,0.007643555183168617,3.1929964222215834,3.36789770644306,3.0019725224222236,2.46157777486062,2.4148996587469322,1.6529954175690915
5083,5083,254.2212929,-5.178068161000001,-5.998208046,6.98704195,254.2686722,-0.7274160384999999,-0.834903717,0.7046771048999999,262.0117119,-0.8535063267,0.4078168869,-0.5836645364999999,0,0,0,1,32,,,-5.235435562213032,-6.080015628796938,7.009397519137037,-0.8113500238782242,0.4109490160050269,-0.4933180690497653,-0.3437430026398496,-0.5189191837514638,0.8119396482432174,0.02372882528504186,0.2580801148486966,0.010226501027689966,2.1909376236984137,2.6462603972167473,2.5695024807113205,2.0584627083719695,2.349525083046354,1.4926853429631828
5084,5084,254.2712929,-5.956333637,-7.08724165,6.35264492,254.3186722,-0.2786974907,-0.4169926643,0.7036876678,262.06324759999995,-0.9571213126,0.5462501645000001,-0.6840725541,0,0,0,1,32,,,-5.638055227913807,-6.757936542946835,6.6762047502877975,-0.9183791992958168,0.5053032131932476,-0.6277965994870789,-0.3098707932851527,-0.4691742023644577,0.7551125693497392,0.03259904998099399,0.3256305994300655,0.014316569766571996,1.4358684690769958,2.244369868845678,1.834025987242136,1.9105140122183222,2.3371730480663655,1.2190703228491648
5085,5085,254.3212929,-5.640182018,-6.912565708,6.498607159,254.3686722,-0.09842634201,-0.2107157707,0.8121972084,262.1147834,-0.9090934396,0.4910448492,-0.8066238165,0,0,0,1,32,,,-5.639243034700828,-6.8620108449087285,6.586103495409876,-0.9115613463824892,0.4953599384560906,-0.7538666173793988,-0.19976187868053566,-0.3430342149963379,0.7850792570287085,0.04517339848184679,0.3830675717320913,0.017625221974488268,1.2177252611871734,1.975754678643607,1.6640042225744327,1.8780749596795248,1.8536915467754111,1.078391961538802
5086,5086,254.3712929,-5.329114914,-6.587141514,6.443572044,254.4186722,-0.13747310640000002,-0.2702450752,0.7061629295,262.1663191,-0.9239065051,0.4224772453,-0.7056049109,0,0,0,1,32,,,-5.4660373005882565,-6.677008011039598,6.5137924776737135,-0.92062549179959,0.4445341466960267,-0.7198429698185035,-0.16732523128567794,-0.30750965844455297,0.7436519838088925,0.057120911745511496,0.4265627165442901,0.02033857770993958,1.1909053622972432,1.7619916397805626,1.5240491735615755,1.8496969772371155,1.8920328178703711,0.9779435353855277
5087,5087,254.4212929,-5.4008998870000005,-6.548856258,6.271288872,254.4686722,-0.1341724396,-0.5117053986,0.3995947838,262.2178549,-1.06379056,0.2953446507,-0.6772005557999999,0,0,0,1,32,,,-5.4296582276542384,-6.590754527205959,6.39076221017614,-1.0257411102850773,0.3404947111479769,-0.6897808238644232,-0.15006103783274832,-0.4071668757192735,0.5630385153243171,0.06436570626758699,0.4624240788148539,0.02235344318805359,1.1815571608076774,1.5693824804025807,1.4703809642850496,1.9046164198892397,1.8333478197072177,0.992094367158002
5088,5088,254.4712929,-5.561218739,-6.876673222000001,6.292824268,254.5186722,-0.0812754631,-0.17474079129999998,0.5414071082999999,262.2693906,-1.034240723,0.2448733896,-0.6533774734000001,0,0,0,1,32,,,-5.503134424572717,-6.783194216669344,6.3410749853739095,-1.0319817528102193,0.2738118106083555,-0.6641171070820543,-0.114241204641799,-0.29373190993514825,0.551683067889049,0.06612221855303413,0.4767961727652649,0.023855812175695934,1.1596027328255576,1.3591491184858135,1.4016549506675935,1.813791026963275,1.9475358784870351,1.151015297451361
5089,5089,254.5212929,-5.6497535710000015,-6.266204357,6.565606117000001,254.5686722,-0.1668763161,-0.4664797783,0.1221785545,262.3209264,-0.9348253608,0.09345962852,-0.5495334864,0,0,0,1,32,,,-5.585020829303888,-6.4352303724823186,6.454987209947107,-0.9606469336153136,0.1480406287666324,-0.5833376857171537,-0.14165074390648946,-0.3780410725095821,0.3262138729969698,0.059418734789090245,0.47568606127191954,0.023898154182331995,1.1382872904771153,1.1994969868773298,1.3729413105626755,1.7310410706595074,2.0713565304730297,1.268776378861698
5090,5090,254.5712929,-5.3961143489999985,-6.1489558220000005,6.036493301,254.6186722,0.519302845,0.004533290863,0.7426552773,262.3724622,-0.8415184617,0.033825665710000015,-0.2165453583,0,0,0,1,32,,,-5.479517060551248,-6.242551171435785,6.242671119541839,-0.8731796262490648,0.06839118554282715,-0.3247555970666341,0.20253838869988527,-0.1913266168951428,0.5448255644176244,0.0481398507351206,0.4477256833005369,0.02281815050306704,1.130188498886905,1.217387802347419,1.3391303633127414,1.77633902780813,2.2017580549267772,1.425180666433919
5091,5091,254.6212929,-5.178068161000001,-5.562415122999999,7.185646534,254.6686722,-0.801486969,-0.7981629372,0.5809483528,262.4239979,-0.5716766715,0.2015796006,-0.08506047726,0,0,0,1,32,,,-5.31115864850425,-5.784780579556919,6.721074387178136,-0.651808100270603,0.16127203772977056,-0.15577478670929454,-0.32030409642922564,-0.4874915564046146,0.5637882895199084,0.03814260074504937,0.39705492927910435,0.021065938692640146,1.146655794491513,1.3996763202854225,1.3168471744265915,1.8460218483170816,2.1855501554912546,1.4841445537663718
5092,5092,254.6712929,-6.26979351,-6.069993019,7.262516022000001,254.7186722,0.05346822739,-0.3370070457,-0.2328948975,262.4755337,-0.3534514904,0.1351499557,-0.06306997687,0,0,0,1,32,,,-5.846553680079763,-5.9767449189861255,6.995766010354122,-0.4327467047748803,0.14305542906540938,-0.090419539160958,-0.1256635436197632,-0.4140479695464693,0.14556796547753947,0.03189299216405253,0.3250564933418981,0.016412060314824384,1.178909195996254,1.6248378475137615,1.3231813804915153,1.9979310189717516,2.334546034111934,1.930245685900941
5093,5093,254.7212929,-5.305186749,-5.006981373,7.025327206,254.7686722,0.1615915298,-0.1876916885,0.2549629211,262.5270694,-0.1988307834,-0.01557660475,0.04970769584,0,0,0,1,32,,,-5.544201682531678,-5.324038400170251,7.010763402875988,-0.2609993846975781,0.03243110425474265,0.008367677461061956,0.023923471614422515,-0.3035753560370369,0.20299505136875085,0.02998212098954087,0.2401122794643515,0.012906076223734459,1.2510125047594884,1.7814836266363445,1.3645911230294578,2.2877935641443723,2.5352957514342935,2.5207283733810035
5094,5094,254.7712929,-5.309972763,-4.559224606,7.733901978,254.8186722,-0.6737642288,-1.288474321,0.1906199455,262.5786051,-0.03077143058,-0.01954711229,0.06803311408,0,0,0,1,32,,,-5.413385451331005,-4.809274825685957,7.377636018832687,-0.0919598687539744,-0.0038166508250921725,0.050430752576889434,-0.33939481347089584,-0.7842528183880415,0.1964987164891661,0.029371003350079253,0.15858926954179778,0.009446158083177185,1.3313001790153542,1.95849148477324,1.5196001125586365,2.555894536151208,2.5145755058010426,2.872090079660815
5095,5095,254.8212929,-6.0879387860000005,-5.0715875630000005,7.731509208999999,254.8686722,-0.04245281219,-0.2216041088,-0.349134922,262.6301409,0.08826743065999999,-0.04642439261,0.08032641559999999,0,0,0,1,32,,,-5.790121702031298,-4.985826351061408,7.557167836695426,0.040367830418329836,-0.03352977088836845,0.0715066650424871,-0.18476336646942865,-0.5096535311152806,-0.08993267912453347,0.029567265919841657,0.08855259564711673,0.006162882996039624,1.4408629051996542,2.1270314340754943,1.7754879036601325,2.5003486096911436,2.6129107523185695,3.064578137233948
5096,5096,254.8712929,-5.369792938,-3.158525944,7.726723194,254.9186722,0.8152775764,0.4101696014,-0.8851089478,262.6816766,0.2325800955,-0.04810422286,0.09979717433,0,0,0,1,32,,,-5.555369200633137,-3.755948312837999,7.643188994614789,0.1814952116593021,-0.043693474085405214,0.09145097258359522,0.3360042494261673,-0.0607361652398456,-0.5073619435693643,0.027074409579438165,0.05099440806720101,0.005410282393042354,1.6508572007120494,2.3340452975192965,2.1607181841692604,2.4256361992192086,2.47924946757354,2.9647558328971417
5097,5097,254.9212929,-4.230211258,-2.08384943,7.437191962999999,254.9686722,0.4434080124,0.04903113842,-1.502309799,262.7332124,0.4246152043,-0.07429429889,0.1814979911,0,0,0,1,32,,,-4.815271999136408,-2.6305298072571777,7.538679745013202,0.36000040680741885,-0.06503339831668242,0.15493252435114488,0.39193436106126894,-0.007164508826551909,-1.029661674986616,0.022772143246315338,0.07481024933726567,0.005135838987241737,2.22581257700839,2.762747758080428,2.6405048961305533,2.467814949679475,2.51300767282515,2.181165829381175
5098,5098,254.9712929,-4.800002098,-1.96151638,7.154539585,255.0186722,0.9852762222,0.6400117278,-0.2927455902,262.7847481,0.5623612404,-0.1456870735,0.2850365937,0,0,0,1,32,,,-4.80674379983861,-2.1802453779485766,7.343792471267529,0.5085791382026051,-0.12127839589021322,0.24665358685202554,0.7009149369468937,0.30868822538419555,-0.6428162026536643,0.0206110396028029,0.14686510581110535,0.006482631787702324,3.1352143006980904,2.8215797625994012,3.1292273910164057,2.611487573771661,2.529260259469616,1.865691259590412
5099,5099,255.0212929,-3.91166687,-0.8745766878,8.426025391,255.0686722,1.191727638,0.1062893867,-1.23912859,262.8362839,0.6300125718,-0.1740151197,0.2410555929,0,0,0,1,32,,,-4.306845705078598,-1.30145542049326,7.892845773235442,0.5977388100395232,-0.1580551068773422,0.24270710034842302,0.956503832698313,0.20990798135642752,-0.9558515017377036,0.024134602191432045,0.23178530204163136,0.00960396154132296,2.0799134421130643,2.097729861689932,2.233603373133318,2.274272816591524,2.4714260856294246,1.4358497314171874
5100,5100,255.0712929,-3.34187603,-0.8626125455,7.745865822000001,255.1186722,0.8891515731999999,0.50930053,-1.007096291,262.8878197,0.7877638936,-0.1072800532,0.3853682578,0,0,0,1,32,,,-3.7679126971203,-1.0060889815436145,7.81827788106159,0.7372603041443472,-0.12264639468199083,0.34328068735018025,0.92143039309327,0.3560257615289978,-0.9827525491663944,0.029968082433063453,0.30811402425527534,0.012359073725944332,1.2126349692799518,1.9652491935169503,1.5598577115523755,2.0675465306123084,2.395573533806916,1.4015324807135214
5101,5101,255.1212929,-3.827918053,-0.295214504,7.681259632000001,255.1686722,0.7785673141,0.8409242034000001,-0.8807659148999999,262.9393554,0.8074637055,-0.1909661293,0.4681380689,0,0,0,1,32,,,-3.8014255292806567,-0.527629662887084,7.748763896899041,0.7888055173876449,-0.17029014186049227,0.43130292798885617,0.8470349740368014,0.5926792262392725,-0.929214475411612,0.04328472085520401,0.3774900230650049,0.016252969349999032,1.0219405050913992,1.8842618271669564,1.4793584110732716,1.8784239430913194,2.1315044108741072,1.174249911390992
5102,5102,255.1712929,-3.777668715,-0.02482553571,7.956733703999999,255.2186722,1.026478291,0.8002405763,-0.7410020828,262.9908912,0.8887063861,-0.3490992188,0.3876589537,0,0,0,1,32,,,-3.788157411155372,-0.18921363065436314,7.854274002019364,0.8621554046875416,-0.2949852172197507,0.4005346997745089,0.9404794162819268,0.6939790209652569,-0.8304120290906538,0.05576783849422231,0.43112468393048886,0.018899331779458715,1.0158956041780378,1.7493884586730928,1.3841370850405281,1.860927312751278,1.8100409487798843,1.1559210324101645
5103,5103,255.2212929,-3.952344894,-0.1205384433,8.459525108,255.2686722,0.4643716812,0.3286294341,-1.519408703,263.042427,0.9071845412,-0.5345677137,0.5347204207999999,0,0,0,1,32,,,-3.879855685724424,-0.14299128848927872,8.161338324772501,0.8952169999788594,-0.4620615086574918,0.495133254394973,0.6925480772128069,0.5156710741977026,-1.1921021172873048,0.06481241108663838,0.47278542573204246,0.021678828752891167,1.0440732443060121,1.5904972488981914,1.3460135930572719,1.9504889630310909,1.9294922167607624,1.0556090712088573
5104,5104,255.2712929,-4.337888241,-0.5922235847,7.353443146,255.3186722,1.110632896,0.5122779608,-0.6962175369,263.0939627,0.9768211246,-0.6399388313000001,0.6185591817,0,0,0,1,32,,,-4.135665654705198,-0.4453504041017498,7.7514658215884875,0.9551329288247232,-0.5861068117779039,0.5821463451495991,0.9102641978223878,0.514015073728809,-0.9317865824859002,0.07000955329032185,0.5014570589232163,0.02296267611692131,1.0422033699056028,1.4089657973790457,1.3292902190517983,1.8218068249476065,1.9149908932627353,1.1367830098364207
5105,5105,255.3212929,-3.811168194,-0.7262216806,7.88494873,255.3686722,0.6185545921,0.252841115,-0.5660600661999999,263.1454984,0.968192935,-0.5254049896999999,0.6211553216,0,0,0,1,32,,,-3.954434682186569,-0.6343928916985342,7.819186208361144,0.9647219343339186,-0.5437755252254275,0.6096469820282269,0.7583575014365603,0.3865497801967893,-0.7397977660506743,0.06602114448499052,0.506403490953399,0.023500500157885816,1.0216237135084199,1.1809022510315776,1.3118674794247658,1.7278182837529477,2.113054064066504,1.2164455470756539
