,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
72,72,3.65,-0.0287,-8.36,2.73,-0.0651,-0.00428,0.192,-1.47,-1.12,-3.72,0.0,0.0,0.0,1.0,30.0,3650000000.0,-0.03748274880270608,-8.527652056049353,3.1742786968383307,-0.007609511894038884,0.011086755365061159,0.17436613067909734,-1.539713045254519,-1.4564705235788602,-3.301187024234693,,,,,,,,,
73,73,3.7,-0.745,-10.4,4.36,-0.2,-0.0275,0.0789,-1.41,-1.04,-3.65,0.0,0.0,0.0,1.0,30.0,3700000000.0,-0.4477738517274247,-9.923604043030787,3.9010016072584532,-0.15380277078891869,-0.016116621107871945,0.10540836796270664,-1.4682245005219734,-1.2224502314774193,-3.5217303966475075,,,,,,,,,
74,74,3.75,-0.754,-8.36,4.29,-0.0858,0.0782,0.0251,-2.06,-0.97,-2.02,0.0,0.0,0.0,1.0,30.0,3750000000.0,-0.6253551988757341,-8.757839366791433,4.139416809729688,-0.10212897606365216,0.05037589609092104,0.047399465313544095,-1.7943686767396063,-1.080595138595873,-2.5722341829234217,,,,,,,,,
75,75,3.8,-0.831,-7.98,4.36,-0.105,-0.0324,0.0483,-2.1,-0.528,-1.88,0.0,0.0,0.0,1.0,30.0,3800000000.0,-0.744609138511515,-8.177911577337397,4.2746112576772175,-0.10431060086221357,-0.007980497819379408,0.04804994711396642,-1.9628106868832929,-0.7700846528566394,-2.134556598889031,,,,,,,,,
76,76,3.85,-0.345,-9.41,3.9,-0.0461,-0.175,0.0489,-1.6,-1.9,-2.28,0.0,0.0,0.0,1.0,30.0,3850000000.0,-0.5128747556602963,-9.096510294377062,4.045013895490027,-0.06007766017118441,-0.12572800702635,0.04866396381052854,-1.7628554735185584,-1.4049989500716829,-2.2265158014562987,,,,,,,,,
77,77,3.9,1.31,-9.03,3.79,0.0473,-0.123,-0.14400000000000002,-0.00302,-1.49,-2.34,0.0,0.0,0.0,1.0,30.0,3900000000.0,0.5442150385605521,-9.046922519003374,3.888717093966489,0.021516237462925827,-0.1238047846843681,-0.09050241539529938,-0.7929603920034528,-1.4527621645531916,-2.29826818404829,,,,,,,,,
78,78,3.95,0.0144,-10.7,3.24,0.215,0.212,-0.199,-1.34,-3.14,-2.89,0.0,0.0,0.0,1.0,30.0,3950000000.0,0.2369739150604497,-10.279394830349847,3.491121543229361,0.1685402517563,0.11293509820893985,-0.16887315127091754,-1.0944494036360668,-2.4008433782873406,-2.6724013923196264,,,,,,,,,
79,79,4.0,-1.83,-9.03,4.76,-0.0718,0.0812,-0.0573,-3.18,-1.54,-1.43,0.0,0.0,0.0,1.0,30.0,4000000000.0,-0.9616696767160796,-9.347892793196225,4.268811127717612,-0.014088965470924862,0.09056209170539728,-0.08828085222859762,-2.2438553343535013,-1.91712412828143,-1.8868706103718471,,,,,,,,,
80,80,4.05,-1.92,-8.06,4.22,-0.276,-0.154,-0.123,-3.26,-0.529,-1.92,0.0,0.0,0.0,1.0,30.0,4050000000.0,-1.5174079069616735,-8.387688633486482,4.238894895986316,-0.2131093351958515,-0.08185236998539742,-0.11335943266038967,-2.8038813815996813,-1.1371188949948914,-1.907817238966209,,,,,,,,,
81,81,4.1,-0.201,-8.1,3.68,-0.328,-0.155,-0.0244,-1.6,-0.457,-2.3,0.0,0.0,0.0,1.0,30.0,4100000000.0,-0.7540195295931158,-8.17319908299839,3.896350969265441,-0.3004122051765201,-0.13342090791188665,-0.04910163188357747,-2.1403883306007923,-0.7549511259982555,-2.1557818519990706,,,,,,,,,
82,82,4.15,1.03,-9.85,4.09,-0.226,-0.239,-0.136,-0.428,-2.1,-1.74,0.0,0.0,0.0,1.0,30.0,4150000000.0,0.2805380342339856,-9.42335912340914,4.015037613321634,-0.2438680210538921,-0.20785338020977276,-0.1118706750826676,-1.1966427126565111,-1.5107517443236005,-1.8928962628011816,,,,,,,,,
83,83,4.2,-1.11,-10.8,3.25,-0.102,0.0544,-0.151,-2.65,-2.94,-2.48,0.0,0.0,0.0,1.0,30.0,4200000000.0,-0.525838608573409,-10.449730974342225,3.546149775304206,-0.13606566298212247,-0.02296669013125896,-0.1401348381093318,-1.997629053904109,-2.313865189565864,-2.2641032303154565,,,,,,,,,
84,84,4.25,-0.362,-8.23,3.73,-0.163,0.0189,-0.0952,-1.95,-0.391,-1.94,0.0,0.0,0.0,1.0,30.0,4250000000.0,-0.4308281653059922,-8.794782627515218,3.658830696894022,-0.15653246905224105,0.006549015839370176,-0.10767719272437502,-1.9713793620639843,-1.233381923580821,-2.0591831378087626,,,,,,,,,
85,85,4.3,-0.711,-8.95,4.13,-0.25,0.118,-0.134,-2.26,-1.03,-1.44,0.0,0.0,0.0,1.0,30.0,4300000000.0,-0.5933005579788475,-8.910506725764561,3.947608144808356,-0.2275563687936744,0.08512113424845688,-0.12669086964148427,-2.1304463499227437,-1.1190989268122675,-1.667693437349877,,,,,,,,,
86,86,4.35,-1.24,-9.21,3.79,-0.275,-0.138,-0.142,-2.82,-1.2,-1.64,0.0,0.0,0.0,1.0,30.0,4350000000.0,-0.968323257429977,-9.133797685672619,3.8510108548543127,-0.2636077343891388,-0.07217760947851211,-0.1377490712594861,-2.5104788239502005,-1.164558331816105,-1.6501837517124975,,,,,,,,,
87,87,4.4,-0.354,-9.64,3.03,-0.232,-0.203,-0.0928,-1.99,-1.56,-2.27,0.0,0.0,0.0,1.0,30.0,4400000000.0,-0.612075598680162,-9.51120336607187,3.3478172713845495,-0.2395897143378928,-0.1644064211942745,-0.10528114244896747,-2.2236282349530927,-1.3867621796060687,-2.04207377184031,,,,,,,,,
88,88,4.45,-0.321,-9.99,3.98,-0.141,-0.0922,-0.0775,-2.0,-1.83,-1.19,0.0,0.0,0.0,1.0,30.0,4450000000.0,-0.44328010514369054,-9.868175974351029,3.7352790074275353,-0.16467358325578307,-0.11350143186437466,-0.08521407349740134,-2.1003803925121503,-1.6358233708994394,-1.5033347562514578,,,,,,,,,
89,89,4.5,0.46,-9.48,2.89,-0.111,-0.14800000000000002,-0.0561,-1.25,-1.29,-2.21,0.0,0.0,0.0,1.0,30.0,4500000000.0,0.08053438968056192,-9.578766212740383,3.2172116729273497,-0.12388822115552198,-0.13782266808655194,-0.06418419180548128,-1.6317117172297635,-1.4415006440656657,-1.9501366605785493,,,,,,,,,
90,90,4.55,-0.716,-10.1,3.97,0.322,0.0476,0.138,-2.45,-1.88,-1.11,0.0,0.0,0.0,1.0,30.0,4550000000.0,-0.38137799325638905,-9.967378822974043,3.678592000423018,0.214932327263605,-0.007101060421785016,0.08185890714213881,-2.0826935498422907,-1.6878992029959972,-1.4189450723303407,,,,,,,,,
91,91,4.6,-0.965,-9.96,4.62,1.07,0.363,0.536,-2.5,-1.86,-0.701,0.0,0.0,0.0,1.0,30.0,4600000000.0,-0.7198219026573516,-9.961877478273273,4.255576321543488,0.8646792904081186,0.253817448338214,0.4098972916077638,-2.3126829321285416,-1.7846049148392469,-0.965011300831477,,,,,,,,,
92,92,4.65,-2.48,-8.84,6.91,1.14,0.8220000000000001,0.97,-3.6,-1.04,1.07,0.0,0.0,0.0,1.0,30.0,4650000000.0,-1.7405537853626634,-9.125447900067817,5.8824596100960935,1.0738893686086264,0.6543819554618131,0.8144746233421543,-3.022159709209069,-1.3662015879007938,0.32166142990667546,,,,,,,,,
93,93,4.7,-4.24,-7.86,4.77,1.18,0.0525,1.36,-4.77,-0.355,-1.52,0.0,0.0,0.0,1.0,30.0,4700000000.0,-3.1899890345379154,-8.181977595974926,5.200638505721586,1.154520439566321,0.23005963606470334,1.2085223443912003,-3.985443895867121,-0.7979940956254244,-0.8427623030363164,,,,,,,,,
94,94,4.75,-0.0215,-8.88,3.23,0.243,-0.519,1.26,-0.0892,-1.61,-3.35,0.0,0.0,0.0,1.0,30.0,4750000000.0,-1.35257397600124,-8.702396956747489,3.9928437470998346,0.4618763137959527,-0.29802185194391706,1.2457060382314755,-1.8381137333764708,-1.2542709126231553,-2.428008619352914,,,,,,,,,
95,95,4.8,0.0263,-9.5,5.08,0.317,-0.225,0.833,0.17800000000000002,-2.28,-1.55,0.0,0.0,0.0,1.0,30.0,4800000000.0,-0.5529613592791399,-9.297059814948598,4.659156488277273,0.3517880236369949,-0.2465419832634925,0.9475973253626628,-0.7269764559735379,-1.8306415760255812,-1.8728717610720211,,,,,,,,,
96,96,4.85,-3.97,-7.08,6.34,0.4320000000000001,0.252,0.5539999999999999,-3.56,0.0364,-0.394,0.0,0.0,0.0,1.0,30.0,4850000000.0,-2.5345110000193527,-7.644103268603098,5.689337407594446,0.4127393305279736,0.10492642325587792,0.6632913631695471,-2.2883357915091187,-0.7815263311771683,-0.93782834122292,,,,,,,,,
97,97,4.9,-3.56,-6.57,4.58,0.385,-0.546,0.684,-2.94,0.395,-2.29,0.0,0.0,0.0,1.0,30.0,4900000000.0,-3.129194713829153,-6.843292360177548,5.009429850900969,0.3916608224335303,-0.35397188401658697,0.6782497817820319,-2.647486391439537,-0.12042068890337833,-1.7927633020208238,,,,,,,,,
98,98,4.95,-2.4,-8.12,6.17,0.495,-0.472,0.627,-1.71,-1.29,-0.8320000000000001,0.0,0.0,0.0,1.0,30.0,4950000000.0,-2.706332851828224,-7.795157517354351,5.720737706065379,0.4701859706971953,-0.4371808331324177,0.6412306618722532,-2.130811158612289,-0.7776226816618746,-1.1853033400297996,,,,,,,,,
99,99,5.0,-2.6,-8.69,6.13,0.72,-0.025,0.636,-1.78,-2.07,-1.06,0.0,0.0,0.0,1.0,30.0,5000000000.0,-2.6446700982850677,-8.462318134833223,5.971572648692358,0.6600141219632513,-0.14659640058001222,0.6374523973668355,-1.9374691956066332,-1.5038264754352415,-1.1060780010406013,,,,,,,,,
100,100,5.05,-2.68,-7.31,6.81,0.705,-0.0354,0.539,-1.62,-0.984,-0.613,0.0,0.0,0.0,1.0,30.0,5050000000.0,-2.6651580391918133,-7.6031929905139854,6.485440665654896,0.6941978783300368,-0.06820376183888617,0.5663375539234251,-1.7625029494146232,-1.2117291498554912,-0.7943205023257436,,,,,,,,,
101,101,5.1,-3.64,-6.14,7.19,0.66,-0.0403,0.482,-2.41,-0.0845,-0.421,0.0,0.0,0.0,1.0,30.0,5100000000.0,-3.2304714968439976,-6.512291178396065,6.917261695253298,0.6682116904573314,-0.04853181685208893,0.5054182564838208,-2.119356926582165,-0.5783242488003306,-0.5582818657428625,,,,,,,,,
102,102,5.15,-3.65,-4.94,6.51,0.521,-0.35700000000000004,0.263,-2.32,0.861,-1.28,0.0,0.0,0.0,1.0,30.0,5150000000.0,-3.47375722584252,-5.340049999087389,6.667653120263612,0.5563488192173085,-0.2659995953037457,0.33031301192316903,-2.2299369598993963,0.23045099829492174,-1.0146011901129794,,,,,,,,,
103,103,5.2,-2.83,-5.48,7.35,0.389,-0.255,0.213,-1.51,0.136,-0.58,0.0,0.0,0.0,1.0,30.0,5200000000.0,-3.100440686518101,-5.444391475206717,7.085860150780418,0.42918416921514796,-0.25824495876750103,0.2455746551914664,-1.833159342819484,0.1773777429151985,-0.7398167174680905,,,,,,,,,
104,104,5.25,-3.33,-5.14,7.08,0.214,-0.395,0.172,-2.02,0.341,-0.946,0.0,0.0,0.0,1.0,30.0,5250000000.0,-3.2335626871735497,-5.217448529607611,7.082268446065066,0.26567050200642284,-0.35465625695129777,0.1924296991844565,-1.9361325006222567,0.26931923828190585,-0.8701798139547174,,,,,,,,,
105,105,5.3,-4.47,-6.7,7.75,0.236,-0.5710000000000001,0.263,-3.23,-1.31,-0.354,0.0,0.0,0.0,1.0,30.0,5300000000.0,-3.9505757895634632,-6.322783055157743,7.4915178728235645,0.24312454795357116,-0.5071769784257759,0.2434045413829875,-2.649219468763732,-0.6181210036930241,-0.5438157929675665,,,,,,,,,
106,106,5.35,-0.397,-6.69,6.45,0.685,-1.06,0.196,0.659,-1.47,-1.79,0.0,0.0,0.0,1.0,30.0,5350000000.0,-1.8898479250936504,-6.596566253296222,6.853176509504613,0.5788958864649234,-0.8969130714969877,0.2091629573455213,-0.8259662046814882,-1.096803044075638,-1.3317382706457948,,,,,,,,,
107,107,5.4,-3.41,-6.37,7.76,0.496,-0.396,0.262,-2.7,-1.38,-0.649,0.0,0.0,0.0,1.0,30.0,5400000000.0,-2.7713881297787233,-6.427646883002199,7.4089643633796465,0.5159051382842654,-0.5437730666890637,0.24732857608492725,-1.8587992360729837,-1.2559351396483165,-0.9000646449605583,,,,,,,,,
108,108,5.45,-1.93,-4.19,6.71,0.623,-0.266,0.114,-1.25,0.5760000000000001,-1.83,0.0,0.0,0.0,1.0,30.0,5450000000.0,-2.283464927391054,-4.759341491841921,6.9805725227658275,0.5972841634174038,-0.347945115011564,0.1510217452685776,-1.5232727658067051,-0.2265466784034622,-1.488033117945204,,,,,,,,,
109,109,5.5,-1.56,-3.35,6.72,0.129,0.0312,-0.308,-0.977,1.22,-1.94,0.0,0.0,0.0,1.0,30.0,5500000000.0,-1.8639256950107248,-3.7085893620430954,6.820868760368418,0.2414454286352639,-0.080650619251045,-0.18054205537893725,-1.2222063999288837,0.5862869622526901,-1.7737973890006609,,,,,,,,,
110,110,5.55,-4.38,-8.24,9.7,0.0559,0.0544,0.0013,-3.88,-3.68,1.04,0.0,0.0,0.0,1.0,30.0,5550000000.0,-3.323003816264041,-7.0870386901128475,8.58547419855682,0.10045358061375363,0.014559067011467391,-0.049192628383697166,-2.6869916540602117,-1.8109958914985422,0.005276872833303248,,,,,,,,,
111,111,5.6,-3.81,-8.38,10.7,0.46,-0.581,0.515,-3.34,-3.96,1.92,0.0,0.0,0.0,1.0,30.0,5600000000.0,-3.605414140794425,-8.051022143585318,9.881456676768217,0.3736649212430738,-0.40530564088719256,0.35833893200422995,-3.046882967299087,-3.018549616404901,1.2158951700953415,,,,,,,,,
112,112,5.65,-0.63,-3.25,6.72,0.4270000000000001,-0.63,0.364,-0.362,0.951,-2.14,0.0,0.0,0.0,1.0,30.0,5650000000.0,-1.8799637137591705,-4.471560437234474,7.943815103700903,0.4141930518760784,-0.5637134955603926,0.3624280689481621,-1.5671680538136907,-0.7880074357282245,-0.9059303079727488,,,,,,,,,
113,113,5.7,-0.204,-5.37,7.37,0.365,-0.236,0.278,-0.0647,-1.32,-1.56,0.0,0.0,0.0,1.0,30.0,5700000000.0,-0.9080679806909108,-5.141403130013916,7.5921265430720535,0.3768123521650971,-0.3326779107810979,0.3014433928174164,-0.7391154333148078,-1.0869410915564268,-1.3194776632500802,,,,,,,,,
114,114,5.75,-1.83,-5.08,8.06,0.409,0.331,0.219,-1.61,-1.19,-0.935,0.0,0.0,0.0,1.0,30.0,5750000000.0,-1.4426987892574787,-5.095623206686586,7.8788841699099645,0.4012710375498617,0.13521009817810886,0.2418923015910101,-1.2190845465381606,-1.1448512812909086,-1.076384708994112,,,,,,,,,
115,115,5.8,-2.59,-4.07,9.15,0.285,-0.0867,0.254,-2.23,-0.29600000000000004,0.109,0.0,0.0,0.0,1.0,30.0,5800000000.0,-2.108021705352814,-4.330957210732128,8.657944655558998,0.312919257161112,-0.021234876438637005,0.2506380249587748,-1.7762286428830554,-0.6678705720602844,-0.3269037910320073,,,,,,,,,
116,116,5.85,-1.26,-4.43,8.27,0.411,-0.114,0.303,-0.913,-0.795,-0.833,0.0,0.0,0.0,1.0,30.0,5850000000.0,-1.6162517000668477,-4.404799664779726,8.420175540670812,0.38744864424976144,-0.08663360113808369,0.2884604957323682,-1.300478926757659,-0.7393062808496169,-0.6468922744771592,,,,,,,,,
117,117,5.9,-0.922,-4.46,8.33,0.414,-0.125,0.0978,-0.589,-0.987,-0.838,0.0,0.0,0.0,1.0,30.0,5900000000.0,-1.213653322369033,-4.445954988945086,8.364907342945326,0.40762443290510747,-0.11368162801434492,0.15074127222761327,-0.9083627687554816,-0.8784886364737688,-0.7677235897685162,,,,,,,,,
118,118,5.95,-1.51,-4.48,8.32,0.292,-0.0513,0.0349,-1.2,-1.12,-0.894,0.0,0.0,0.0,1.0,30.0,5950000000.0,-1.3855055284816498,-4.4713376841278185,8.33738366349311,0.3197639924736183,-0.06970304283651788,0.0670659920496322,-1.0690923180039993,-1.0141970541826018,-0.8475641298924124,,,,,,,,,
119,119,6.0,-0.831,-4.34,8.29,0.18600000000000005,0.0556,0.0117,-0.47,-1.04,-0.942,0.0,0.0,0.0,1.0,30.0,6000000000.0,-1.063946308448383,-4.373417355769837,8.308342422863364,0.21811971043409492,0.018634672852882398,0.027073640681101428,-0.7389156040512803,-1.0286960477370959,-0.9072728988270116,,,,,,,,,
120,120,6.05,-0.723,-4.7,7.77,0.145,0.191,-0.116,-0.303,-1.47,-1.48,0.0,0.0,0.0,1.0,30.0,6050000000.0,-0.8662306487095203,-4.616904961386159,7.978394954507098,0.16255766416338285,0.14015095089391216,-0.07627231107704471,-0.49867019266604,-1.276670565027098,-1.2693899782164189,,,,,,,,,
121,121,6.1,-0.95,-3.96,7.97,0.124,0.425,-0.258,-0.172,-1.49,-1.48,0.0,0.0,0.0,1.0,30.0,6100000000.0,-0.9148087071970096,-4.127141334573962,7.973249599066887,0.1332585504501018,0.34096742799060314,-0.20753911827394306,-0.3186330174659614,-1.3965431887033193,-1.402551985373377,,,,,,,,,
122,122,6.15,-3.2,-4.34,9.29,0.103,0.373,-0.373,-2.47,-1.15,0.0444,0.0,0.0,0.0,1.0,30.0,6150000000.0,-2.239997128506421,-4.285840870871242,8.780279501995189,0.11026575045602052,0.36355015101643257,-0.3270559782586037,-1.5043121982624603,-1.258007311458214,-0.4876904254698927,,,,,,,,,
123,123,6.2,-2.93,-4.52,9.96,-0.0357,0.0452,-0.35700000000000004,-2.12,-1.29,0.737,0.0,0.0,0.0,1.0,30.0,6200000000.0,-2.6401316328865487,-4.460421104531675,9.50332448962564,-0.0006503803047902963,0.13911565476441615,-0.3486853489371339,-1.8436350887403956,-1.2759844029469092,0.2866422369896285,,,,,,,,,
124,124,6.25,-0.965,-4.51,9.01,0.0302,-0.298,-0.374,-0.232,-1.26,-0.208,0.0,0.0,0.0,1.0,30.0,6250000000.0,-1.6687184126911498,-4.497385436654767,9.200968445904609,0.02279213878255077,-0.1690476480637592,-0.3669708142865544,-0.9554174253769008,-1.2670025511132692,-0.0261042655302472,,,,,,,,,
125,125,6.3,-1.8,-5.04,9.89,0.448,0.0819,-0.307,-1.2,-1.85,0.631,0.0,0.0,0.0,1.0,30.0,6300000000.0,-1.7448489200848316,-4.901938437280268,9.623272749744912,0.3458981541045453,0.007868584530010048,-0.3236522837928806,-1.0902138230866345,-1.594596507086949,0.3893617787473668,,,,,,,,,
126,126,6.35,-1.94,-3.72,9.55,0.7829999999999999,-0.0287,-0.195,-1.39,-0.792,0.202,0.0,0.0,0.0,1.0,30.0,6350000000.0,-1.8580175737356976,-4.0207295724654415,9.57836435415498,0.6780421277712554,-0.01791199633628381,-0.23072325996632384,-1.2554344525070047,-1.1436069599409096,0.2708989101947004,,,,,,,,,
127,127,6.4,-1.23,-3.17,8.04,0.892,0.14800000000000002,-0.245,-0.68,-0.635,-1.42,0.0,0.0,0.0,1.0,30.0,6400000000.0,-1.4938285550427772,-3.38645762725526,8.635508288741889,0.8406239751841117,0.09905473290351728,-0.24103573826053346,-0.938296261656408,-0.8578140072079288,-0.7982024780869494,,,,,,,,,
128,128,6.45,-1.35,-3.69,7.61,0.501,0.359,-0.421,-0.787,-1.46,-1.92,0.0,0.0,0.0,1.0,30.0,6450000000.0,-1.4104220144942718,-3.612767457082814,8.006979320491409,0.5825512537472963,0.2823142179844977,-0.37102878695567376,-0.8549126148477896,-1.1961902666865856,-1.5074792215843251,,,,,,,,,
129,129,6.5,-3.57,-2.09,9.52,0.292,0.51,-0.338,-2.84,-0.0431,-0.0396,0.0,0.0,0.0,1.0,30.0,6500000000.0,-2.6627668847629904,-2.477449196821184,8.934302627969108,0.3617678093634793,0.4428310002739309,-0.34717120189657985,-1.948950345591464,-0.5482536633285948,-0.5793860374070805,,,,,,,,,
130,130,6.55,-3.79,-2.37,10.2,0.21600000000000005,0.203,-0.158,-2.8,-0.414,0.636,0.0,0.0,0.0,1.0,30.0,6550000000.0,-3.3164522875610523,-2.397339027875109,9.710042283887363,0.25100209452276817,0.2737519182753469,-0.21052773971336064,-2.4179878437457014,-0.4728147647962462,0.18906375049816526,,,,,,,,,
131,131,6.6,-2.66,-2.49,9.04,0.486,-0.18600000000000005,-0.0604,-1.64,-0.6940000000000001,-0.5489999999999999,0.0,0.0,0.0,1.0,30.0,6600000000.0,-2.9357739428361547,-2.4664235739594997,9.29937659858233,0.4295717818828729,-0.050369780140552815,-0.10208642055837304,-1.9892167408027936,-0.5971016639122,-0.27759041911310633,,,,,,,,,
132,132,6.65,-2.0,-1.97,8.46,0.196,-0.00367,0.0606,-1.0,-0.318,-1.16,0.0,0.0,0.0,1.0,30.0,6650000000.0,-2.39311619158395,-2.096308832230428,8.784926780884836,0.25208577134283183,-0.017446781222823657,0.01542637511800671,-1.444031428957094,-0.44027075786587055,-0.8355098136609294,,,,,,,,,
133,133,6.7,-2.08,-2.08,8.21,-0.105,0.274,0.108,-0.907,-0.331,-1.15,0.0,0.0,0.0,1.0,30.0,6700000000.0,-2.211539250798314,-2.084149522860574,8.432556972228872,-0.019255768686575248,0.18802103198643585,0.08229480621614414,-1.1480582290194352,-0.3788700804394644,-1.0343519063685025,,,,,,,,,
134,134,6.75,-2.81,-2.42,8.79,-0.192,0.362,0.305,-1.52,-0.7070000000000001,-0.7809999999999999,0.0,0.0,0.0,1.0,30.0,6750000000.0,-2.558588167697075,-2.3345470755312507,8.651632044749384,-0.15052027262545598,0.3106749070642474,0.2431607866975584,-1.353045843601588,-0.563250612215332,-0.8741655932235523,,,,,,,,,
135,135,6.8,-3.85,-1.87,8.6,-0.279,0.00733,0.35,-2.35,-0.0458,-0.923,0.0,0.0,0.0,1.0,30.0,6800000000.0,-3.307481203746083,-1.9881982354587464,8.619987249059758,-0.24814917308317916,0.0968189955323348,0.32033363120526903,-1.902495411365592,-0.2724883004292033,-0.9050420161963824,,,,,,,,,
136,136,6.85,-2.88,-1.66,9.17,-0.398,-0.126,0.449,-1.32,0.29100000000000004,-0.316,0.0,0.0,0.0,1.0,30.0,6850000000.0,-3.0595838045920645,-1.7435059386395058,8.957087439890858,-0.3620174879371053,-0.06026674650474032,0.4132728245313877,-1.5814657514346335,0.0441431995844972,-0.5326095579876198,,,,,,,,,
137,137,6.9,-2.44,-2.73,8.67,-0.446,-0.0153,0.494,-0.8490000000000001,-0.618,-0.777,0.0,0.0,0.0,1.0,30.0,6900000000.0,-2.70028557275408,-2.4789988563660312,8.781132988900373,-0.4258339400309633,-0.02856552351433167,0.4715842345147404,-1.1777831557818212,-0.3279237660388531,-0.6871298410156219,,,,,,,,,
138,138,6.95,-0.797,-4.85,7.65,-0.741,0.457,0.425,0.945,-2.49,-1.71,0.0,0.0,0.0,1.0,30.0,6950000000.0,-1.5965652974410058,-4.2467281448733125,8.087867131478955,-0.6653216228776051,0.3137545632805343,0.4379351925929149,-0.007857349707176109,-1.5428228742789396,-1.333858021480116,,,,,,,,,
139,139,7.0,-3.82,-3.68,9.06,-0.644,0.962,-0.0763,-1.67,-0.976,-0.115,0.0,0.0,0.0,1.0,30.0,7000000000.0,-2.8859408445561527,-3.8241969852866338,8.683682902889982,-0.6491197907494094,0.7707628009637817,0.06648922487196929,-0.9239111308024228,-1.2243176442999255,-0.5632129960038447,,,,,,,,,
140,140,7.05,-2.65,-2.89,8.66,-0.395,0.273,-0.399,-0.202,0.14,-0.34700000000000003,0.0,0.0,0.0,1.0,30.0,7050000000.0,-2.749118188439589,-3.1276948947913272,8.669167673197611,-0.456019816935144,0.4198437163935142,-0.2697462042219602,-0.5260455014586264,-0.4576895963182547,-0.4265084209363565,,,,,,,,,
141,141,7.1,-3.79,-2.32,8.97,-0.537,0.508,-0.397,-1.23,0.945,0.0812,0.0,0.0,0.0,1.0,30.0,7100000000.0,-3.3527282449111464,-2.5255078815240966,8.853546509048892,-0.5175548588752455,0.4819932544670905,-0.3616650679020861,-0.914014737502476,0.33050015237352026,-0.1055005877398778,,,,,,,,,
142,142,7.15,-4.83,-2.45,8.07,-0.773,0.261,-0.18,-2.1,1.11,-0.649,0.0,0.0,0.0,1.0,30.0,7150000000.0,-4.209401946225968,-2.469212077906056,8.373314471682656,-0.7116619465898931,0.3261946529903078,-0.23044348890971855,-1.5676446919060618,0.7685113880928719,-0.44913791324555097,,,,,,,,,
143,143,7.2,-4.04,-4.06,7.38,-0.899,0.496,-0.157,-1.17,-0.145,-1.14,0.0,0.0,0.0,1.0,30.0,7200000000.0,-4.1111652934518315,-3.6552437342795376,7.764516925877624,-0.8540159620356872,0.445906158542957,-0.17739327741943822,-1.3484914367948777,0.2551973137026352,-0.8859479526035674,,,,,,,,,
144,144,7.25,-4.15,-6.28,7.59,-0.851,0.529,-0.398,-1.07,-1.96,-0.6559999999999999,0.0,0.0,0.0,1.0,30.0,7250000000.0,-4.1336856964179285,-5.612163534202728,7.657556443019379,-0.8517242078389368,0.5044866898941861,-0.3367434716956532,-1.1950069616978949,-0.9895512447403806,-0.7405592124806104,,,,,,,,,
145,145,7.3,-2.33,-4.07,7.62,-0.677,0.48,-0.6579999999999999,0.848,0.657,-0.362,0.0,0.0,0.0,1.0,30.0,7300000000.0,-3.0877236102981653,-4.462384479646714,7.634538211334694,-0.7189551544975342,0.48722374741824,-0.5687957316659059,-0.06904807309979777,-0.06433241802464085,-0.5012082970140268,,,,,,,,,
146,146,7.35,-3.02,-5.68,7.47,-0.392,0.591,-0.8320000000000001,0.19,-0.613,-0.287,0.0,0.0,0.0,1.0,30.0,7350000000.0,-3.048450500908013,-5.370192730339959,7.5336934120501295,-0.4705091903680898,0.5603852508901768,-0.7589152945493698,0.0737206421784172,-0.37263594271391615,-0.36577122762984016,,,,,,,,,
147,147,7.4,-5.16,-6.95,7.25,-0.28800000000000003,0.601,-0.925,-1.95,-1.61,-0.331,0.0,0.0,0.0,1.0,30.0,7400000000.0,-4.27294347680679,-6.548037525325992,7.359819097480908,-0.3318245028868713,0.5890183557612247,-0.8788827707942679,-1.0416090422906326,-1.0679271063189597,-0.34378649028346153,,,,,,,,,
148,148,7.45,-4.71,-5.34,6.4,-0.532,0.616,-0.82,-1.51,0.287,-0.969,0.0,0.0,0.0,1.0,30.0,7450000000.0,-4.526393717180079,-5.6473702536004895,6.77155069217333,-0.4839334188497412,0.6080402126438629,-0.8363501502355323,-1.2997525356346284,-0.3065757253364785,-0.7390890271607589,,,,,,,,,
