,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
2419,2419,121.0,-2.02,-7.79,3.36,-0.254,-0.32299999999999995,0.0367,-0.223,1.3,0.154,60.0,121000000000.0,-2.0999741362436186,-8.45104363898855,3.1681163808929216,-0.21333311236610053,-0.22821890605472425,-0.011648875503386629,-0.3295515244525516,0.6099952321783235,-0.07563757192740805,1.0154202375849104,0.028826789343190468,1.4841681710781445,2.1861916279133258,1.5877022092854007,2.332842299758422,2.7439608937579028,2.24973928803454,2.6952384969129497
2420,2420,121.0,-2.61,-10.1,4.08,-0.108,-0.46,0.378,-0.79,-0.961,0.919,60.0,121000000000.0,-2.336625555827274,-9.105831186808883,3.6223124161540334,-0.13671701835675398,-0.3814957420753637,0.2560002615714714,-0.5607707939397669,-0.01201637698260305,0.4213760794347651,1.102681916392621,0.02598116825708597,1.5199073982847704,2.3015562700695504,1.9841379081740496,2.384344825322936,2.8023707260761155,2.3605492538806825,2.517703510944162
2421,2421,121.0,-0.618,-6.62,2.69,-0.189,-0.184,0.309,1.33,2.45,-0.486,60.0,121000000000.0,-1.5391850788637853,-8.118727438052437,3.1579410823472784,-0.17474606274069593,-0.2508918139769526,0.2924056808501712,0.3887005465226774,0.9627814722307596,-0.03203358297230097,0.9918028195033864,0.02475241014950321,1.5611814821104624,2.416096792977618,2.6939562920467486,2.3889983133488215,2.7439569890659414,2.41360533352937,2.2809162623095633
2422,2422,121.0,2.16,-10.9,0.0742,-1.36,0.363,-0.68,4.11,-1.73,-2.78,60.0,121000000000.0,0.1772329751926196,-9.223148399475434,1.6219741424612573,-1.0368636680530623,0.15507482789435514,-0.3755381155656089,2.2573920020140275,-0.10338428516490428,-1.4051737161023077,0.9621958195170572,0.02230242432051166,1.6906244687598564,2.163818304144388,3.145801960576725,2.6925018506836738,2.6939468684201886,2.261361932052557,2.2376146699090715
2423,2423,121.0,-5.15,-20.8,8.06,-0.366,-0.599,-0.236,-3.55,-11.4,5.82,60.0,121000000000.0,-2.2945976073218457,-13.820223371871615,4.828662137915169,-0.5488978771715205,-0.3435948181307525,-0.27968962470421666,-0.6588536455230813,-4.576106814563837,2.205196583894263,0.9825131931784785,0.029173178199341357,1.6438507897349615,1.6298601692441212,3.271448943525868,3.1038255906094543,2.787499669893714,2.4609427804857713,2.132012460678984
2424,2424,121.0,3.92,-3.31,-0.972,-0.317,1.47,-0.118,5.59,6.09,-3.24,60.0,121000000000.0,0.588969229142871,-9.646697621387839,1.9394360223719485,-0.3802224293137517,0.8557353998439524,-0.16862529978232926,2.47907691507024,-0.35302445536782656,-0.515731156247734,0.9578102009016484,0.026018729984619602,1.8170499158882274,1.3872028406842127,3.225198462297528,2.5677066376913085,2.7566342607674548,1.9905298842196475,2.4708279119107073
2425,2425,121.0,-0.467,-9.56,-1.13,-1.06,1.0,-0.797,1.06,-0.019,-2.83,60.0,121000000000.0,0.09900060583018068,-9.612270855246487,0.4105942303791188,-0.8746718772829359,0.9511375756177222,-0.6002547955389738,1.7664718289132624,-0.2207725670332869,-1.6721555349594444,1.0858450984623695,0.034734011168446995,2.1943620181617325,1.3461050776774897,2.613650483588007,1.8912142508285177,3.0980373167292092,2.2801794247651297,2.8597778353146435
2426,2426,121.0,-5.68,-11.2,1.91,-0.648,1.28,-0.139,-4.29,-1.59,0.6629999999999999,60.0,121000000000.0,-2.5824495617032395,-10.242745337458127,1.157426592928478,-0.7097976626620675,1.1686142681181089,-0.28341966797447593,-1.2748519939231826,-0.7628972969518417,-0.5052941866384386,1.1075800728476128,0.033157117152039076,2.2857679606708756,1.5885920583143354,1.9103603166254581,1.8201899727380815,3.3300729158877562,2.3439319520916446,2.685054587520273
2427,2427,121.0,1.07,-8.91,-1.85,-0.662,-0.0696,-0.174,2.45,0.76,-2.72,60.0,121000000000.0,-0.8877167542998721,-9.713522751556482,-0.34052921123251845,-0.6750310997594332,0.3497832089526999,-0.20825948259568067,0.5956233656667778,-0.1599293453686994,-1.6119676479686162,1.0026426558257813,0.0286994555520041,2.1494695125228387,1.6251638077612676,1.5693741254147502,1.8482974114853319,3.3954158082598305,2.387683152853201,2.514224874402147
2428,2428,121.0,-0.402,-10.3,-0.91,-0.7070000000000001,0.64,-0.14300000000000002,2.35,0.8,-2.34,60.0,121000000000.0,-0.662344692093479,-9.94640825689347,-0.6241744073822828,-0.6982843160703505,0.5417035547430473,-0.16343286070743,1.4766028115409775,0.22014004145901728,-1.9757604247461649,0.8926188465421127,0.02425592619363252,2.059524778599405,1.468218071429085,1.3748469109595205,1.7520232893527572,3.330784580558803,2.421266281729273,2.3470852800095487
2429,2429,121.0,0.175,-9.77,-0.5670000000000001,-0.581,0.913,-0.0244,1.39,-0.0424,-0.635,60.0,121000000000.0,-0.2738176306261655,-9.876358129298989,-0.5956966460122289,-0.6129752571422008,0.7872418747015829,-0.06793142723399098,1.4331142514568314,0.116191317166091,-1.3057915455827906,1.0836057010206854,0.019351610600783907,2.0724682459167667,1.304072881496792,1.0405785716646363,1.5338203697901147,3.077327805239859,2.34511892583587,2.192359648465925
2430,2430,122.0,-1.51,-9.51,-1.34,-0.348,0.529,-0.039,-0.344,0.227,-1.11,60.0,122000000000.0,-0.8474049548783378,-9.730880334121784,-0.9664234238311572,-0.4202403225859157,0.616466520269573,-0.04805848012626577,0.5407168076797045,0.1600643241692918,-1.2079558477163463,1.1920694947534072,0.015158832060374466,2.1124282597744224,1.4844249115113968,0.9906507835872669,1.5492684459498354,3.063982242622246,2.0757016659534453,2.2029108609504373
2431,2431,122.0,-0.675,-9.74,-1.57,-0.397,0.248,-0.0854,0.434,-0.00924,-1.11,60.0,122000000000.0,-0.7674092413560865,-9.73450158969176,-1.2670562336416895,-0.40333603090713227,0.3727996187416892,-0.07370830611911057,0.4871277834197781,0.0930308596491805,-1.1590079833253921,1.0410452255130507,0.01883791331387036,1.9625008595147333,1.7996504249780383,1.2032758851646956,1.5222467746122166,3.11929779293102,2.2812508391949433,2.1885063163732412
2432,2432,122.0,-0.737,-9.78,-0.943,-0.55,0.108,-0.207,0.289,-0.0564,-0.229,60.0,122000000000.0,-0.7532993798074548,-9.752568538872909,-1.105648508680322,-0.5100149413046065,0.1976876406303948,-0.16526614319556182,0.38763574338056295,0.033865989685134316,-0.6942893141045541,0.9961269601471853,0.027015992682931086,1.8353540636669146,1.9940931286836232,1.170915176555311,1.5375815994005817,3.233383856787218,2.410137071953002,2.4469528085529713
2433,2433,122.0,-0.105,-9.83,-0.773,-0.557,0.257,-0.418,0.758,-0.117,0.236,60.0,122000000000.0,-0.452489142952537,-9.783315923138998,-0.9399610871860018,-0.5441904276651204,0.2369109016367569,-0.3388686038966617,0.5736182303804138,-0.025867097191486152,-0.22943006401783936,1.0931538572773136,0.029012453378830932,1.6020766987812134,2.342902037714867,1.1139612867381343,1.6199915559878844,3.2492170344793143,2.234839930123062,2.6416108631405035
2434,2434,122.0,-0.6729999999999999,-9.93,-0.115,-0.45,0.373,-0.377,0.517,-0.128,0.484,60.0,122000000000.0,-0.5548059402070452,-9.841563119286112,-0.5290598739223742,-0.4756791722400162,0.32690661563883555,-0.3650609971512349,0.5451867740221992,-0.06630506459115652,0.12706609023365706,0.9577774162189273,0.034467654835889996,1.3785048478076696,2.626292962981364,1.3988597346469198,1.9072825575311843,2.9317370643129714,2.3912010688504086,2.4632841094269544
2435,2435,122.0,-0.804,-9.37,-0.8190000000000001,-0.33,0.565,-0.28,-0.365,0.319,0.605,60.0,122000000000.0,-0.6704317330571703,-9.654309126807366,-0.6734748700744447,-0.3697165912718501,0.4843577620279647,-0.3066327451687175,0.08812648484706392,0.08625060078512874,0.3658864271346519,0.8505409623760523,0.031221637099623546,1.452577685300163,2.0394062035781833,1.5822566711432073,2.1027163822762964,2.6934395929650288,2.3340935160147622,2.6016797268995955
2436,2436,122.0,-0.682,-9.88,-1.06,-0.232,0.7609999999999999,-0.324,-0.416,-0.196,0.471,60.0,122000000000.0,-0.6757993882112567,-9.74392921480031,-0.8659974316836565,-0.2695457346570157,0.6673012509144833,-0.3185622833290243,-0.1650261702234347,-0.025502217283499492,0.4184109582682628,1.0964468765867685,0.02714431902378041,1.5353449339174834,2.219019875491028,1.4789388385711268,2.3505616984506674,2.7708330300645647,2.363374588901943,2.546794148054032
2437,2437,122.0,-0.33,-10.5,-1.04,-0.214,0.7070000000000001,-0.396,-0.27,-0.851,0.58,60.0,122000000000.0,-0.5153488392187856,-10.044158882847622,-0.9526655813078082,-0.2291434610779444,0.693554043850834,-0.371754116392,-0.2177399370720567,-0.35234547704053465,0.4991558961591883,1.1464728791107843,0.024147828429283973,1.581143351419295,2.3797366404656497,2.2709715640245056,2.3365737816468224,2.7998904735267347,2.3865657063124535,2.382599780658627
2438,2438,122.0,-2.81,-11.2,-1.32,-0.0925,0.527,-0.35100000000000003,-2.98,-1.52,0.363,60.0,122000000000.0,-1.580064555399333,-10.503134079941336,-1.135629581177536,-0.12975317238673298,0.5834118662495053,-0.35749815703300986,-1.6048391728134288,-0.8146604671473183,0.4311197227049912,1.0202937478568748,0.02254022985204953,1.724691798976932,2.3254337145589816,3.0341168593340497,2.557900446181756,2.5414032827941657,2.2553343637493395,2.3484365005180625
2439,2439,122.0,-2.33,-11.8,-0.371,0.048,0.174,0.007409999999999998,-2.63,-2.12,1.34,60.0,122000000000.0,-1.9280337832774976,-11.018109251006189,-0.7547786154668981,-0.0004609312833282753,0.31266780801753336,-0.106843370855552,-2.1196349981265428,-1.331489698996844,0.8852810385267347,1.0276554960976882,0.022703749587089143,1.770704548241073,1.950249256196402,3.185424065299555,2.885828986593599,2.6517177822009335,2.229223909480941,2.226646826835423
2440,2440,122.0,-2.89,-12.0,1.87,0.8029999999999999,-0.14400000000000002,0.618,-3.07,-2.37,3.45,60.0,122000000000.0,-2.3743851521121613,-11.408010222449331,0.5525857427834993,0.5839520462939549,0.010673404316289714,0.3910502752644863,-2.5968711873488117,-1.7426719665498482,2.166853701321567,1.0807555498069654,0.03108325804606672,1.7153657728115819,1.391186755960927,3.261954874847255,2.63825741282645,2.8194424853252977,2.472635402761631,2.2385228898271716
2441,2441,122.0,-0.5770000000000001,-10.2,1.42,2.01,-0.3670000000000001,1.04,-0.344,-0.395,2.35,60.0,122000000000.0,-1.5404003283802443,-10.928318938977512,0.9846322471532494,1.6212158639468277,-0.2390820156633108,0.8368127000329894,-1.4655671851108087,-1.209081812228462,2.2583706147222258,1.0374513636822267,0.02816593309905911,1.9940374230108393,1.2054929686490514,2.803693036138534,2.1294404540986793,2.9545313290383795,2.0720091204842963,2.6701564064399363
2442,2442,122.0,1.52,-11.0,-0.982,2.7,-0.2,1.09,2.29,-1.24,-1.23,60.0,122000000000.0,-0.1203777802611159,-10.956782915601575,0.0050811043768778106,2.4058906046676176,-0.21323708184343595,1.0107266443113376,0.4203321019521413,-1.2213234008448952,0.5152555108815338,1.043160129563246,0.0348743898008154,2.242570057682411,1.526864346874952,2.313171179861733,2.107565091347127,3.1420869483950917,2.2968252775862084,2.860103545599729
2443,2443,122.0,0.359,-13.1,-1.51,1.86,-0.355,0.8959999999999999,1.61,-3.52,-2.91,60.0,122000000000.0,0.1020530080392952,-11.807837447699184,-0.7495589281129625,2.0088264245358407,-0.3069848882906977,0.9319211284409716,1.017736909255869,-2.131449330083723,-1.19632143776606,1.1891468607059588,0.03131199192455942,2.0950974385502814,1.7106600772485632,1.6454370656037445,1.8804421629171875,3.4360033919404858,2.3109973025640955,2.4856222187998047
2444,2444,122.0,-2.43,-11.7,-0.508,1.33,-0.779,0.767,-0.851,-2.27,-2.74,60.0,122000000000.0,-1.0728169749205043,-11.765015983064087,-0.6292419195081936,1.51506880088643,-0.6191284571582105,0.8186371020920733,0.07933014201003273,-2.1863063469157566,-1.967687131497068,0.8600845161059725,0.026541721773599956,2.1600209215580417,1.4842710049939472,1.6313019796948525,1.7765120991005585,3.3527616713439694,2.311659691935318,2.5499535856557602
2445,2445,122.0,-1.11,-8.71,0.522,0.863,-1.54,0.8,0.708,0.501,-2.32,60.0,122000000000.0,-1.090069866371724,-10.55189355990438,-0.0558249231143132,1.0407738083722144,-1.2281007557049235,0.8058353168735746,0.395023617503646,-1.122308394523624,-2.1437354447266697,0.9399398242318354,0.022601638071787448,2.109535197698342,1.1793025926736729,1.1342734568977388,1.5956868505774724,3.0390176603716803,2.3397010239942944,2.288956602115553
2446,2446,122.0,0.366,-7.52,0.35,0.264,-1.55,0.532,2.25,1.54,-2.89,60.0,122000000000.0,-0.4144549702233237,-9.347952843519092,0.14631061254061598,0.4757722102821254,-1.4409726848083495,0.6177383117877346,1.3265203796096467,-0.06820801008347742,-2.516638824893736,1.2515834606923586,0.01612440013922328,2.191011884600624,1.2781485972432258,0.9268469021840814,1.4281210249556786,3.0776063113239798,2.081782811615575,2.1858073396289344
2447,2447,122.0,0.622,-8.21,0.807,-0.234,-1.03,0.342,2.49,0.8,-2.59,60.0,122000000000.0,0.06645904405064251,-8.896080876372332,0.4753904541954779,-0.04049446419471625,-1.1691964417010845,0.4283341444025538,1.9107744532894813,0.2755457131007159,-2.5532968627500283,1.1771242567522542,0.016057935313330832,2.1060859912287406,1.5273861560276156,1.0357820208182311,1.4164569389065815,3.0610540267956954,2.0167174009192887,2.182941910320086
2448,2448,122.0,0.84,-7.74,1.55,-0.235,-0.616,0.139,2.67,1.29,-1.8,60.0,122000000000.0,0.4253812277792671,-8.437010306181529,1.0106379398499301,-0.18197186320550035,-0.8033676491217321,0.22959101672978324,2.2920279378135406,0.6772033990128382,-2.176879514910812,0.9942504511053609,0.02430792038496812,1.9369426773256089,1.877575119938629,0.9780192327724361,1.6012232118286618,3.02491017373112,2.323453419222752,2.2727090163742107
2449,2449,122.0,-0.194,-8.27,2.82,-0.222,-0.136,0.00435,1.6,0.7879999999999999,-0.469,60.0,122000000000.0,0.1379889821377367,-8.370692029728245,1.9118550417793483,-0.2110871121860076,-0.3620374475805688,0.07487334936273303,1.9445185208558509,0.721071618239588,-1.3234637313999094,1.0643667410736397,0.029586546750169623,1.7852097663884487,2.049924392176439,1.0531748366490954,1.6000109231453197,3.075929284763924,2.300155417768384,2.5229531971784764
2450,2450,123.0,-2.38,-9.83,3.75,-0.166,0.00733,0.135,-0.573,-0.741,0.5539999999999999,60.0,123000000000.0,-1.0303553296133454,-8.95017153503946,2.827408523184932,-0.17829211615677315,-0.11777476557222365,0.11617424606772887,0.6803189408891133,0.14218666388950685,-0.38530785131071055,1.0527961621635276,0.03382316386698848,1.3056030685314046,2.512439017169909,1.230693198164827,1.861836729910396,3.000275847806944,2.304349082398523,2.2085598828270734
2451,2451,123.0,-2.49,-8.88,2.88,-0.0944,-0.173,0.138,-0.633,0.227,-0.262,60.0,123000000000.0,-1.7076289370659818,-8.922307024566221,2.8536036359543235,-0.11727154995019427,-0.1542952067984893,0.1311663165707028,0.02082140351011508,0.17576720987511885,-0.3236917530905055,0.8537980178389509,0.036299703085709796,1.361868273315104,1.9661800665225455,1.579642235293347,2.033957175183885,2.6871585562509486,2.4227944025848163,2.3190634403539665
2452,2452,123.0,-1.76,-8.04,3.63,-0.326,-0.7340000000000001,0.123,0.0814,1.08,0.534,60.0,123000000000.0,-1.7319290511610976,-8.571949939304398,3.2403155193944264,-0.26909426743316744,-0.5376539871998449,0.12555689008240614,0.051241610799468686,0.5337844074879174,0.10489097806385488,1.0445357689047527,0.028602061051387632,1.474549564482806,1.9922392212615236,1.4436912423396047,2.291354963310433,2.6951290241023558,2.2629397302775027,2.518397675471778
2453,2453,123.0,-3.54,-8.1,2.48,-0.914,-0.161,0.345,-1.69,1.07,-0.453,60.0,123000000000.0,-2.570872065894493,-8.384542540609107,2.8616133391489096,-0.7381790262657666,-0.2885727156910407,0.2762919844445656,-0.8231420153800965,0.7460908129971624,-0.1738833575903453,1.1839324908250937,0.027018334049079593,1.5288212591022448,2.294615323225398,1.735585806558844,2.2954668041407458,2.78590833691033,2.409533912448099,2.4049580969849815
2454,2454,123.0,-0.259,-9.23,2.14,-0.961,0.0733,0.131,1.74,0.0412,-0.355,60.0,123000000000.0,-1.4981658427204598,-8.72026676103349,2.502188199207469,-0.9002522307662293,-0.04926630189257433,0.17649116806987702,0.463967901251172,0.4670000478897538,-0.2643861078374038,1.0829257112612118,0.025338344455009418,1.6812312539958063,2.2928958506976014,2.8372745978298854,2.348320919924588,2.6695469865245913,2.391622828679306,2.3844787166320307
2455,2455,123.0,-2.13,-21.0,5.44,-0.961,-0.18600000000000005,-0.602,-0.221,-11.6,3.48,60.0,123000000000.0,-1.7913362850933132,-13.596450719220329,3.965469896491065,-0.9444383252808399,-0.13968829528337573,-0.3582530764550357,0.12000374679619474,-4.3107447092722895,1.6066581984059318,0.9676615616831389,0.02630800988950165,1.6787013180446646,1.9213214998200943,3.0987291941964945,2.632407754522268,2.562186195664167,2.338344471850415,2.208355768614625
2456,2456,123.0,1.98,-7.12,2.32,0.339,0.574,0.0752,3.78,2.32,0.343,60.0,123000000000.0,-0.04144017765558505,-11.024703837873368,3.1458850500061635,-0.010904408278258448,0.3322737536991244,-0.060514903691411326,1.9579110456163744,-1.6854025095009129,0.9752167800152116,0.9246965731577662,0.025341880637636347,1.5309203954886388,1.5702347659216729,3.0720189412350423,2.810274331554484,2.6342494833740897,2.1344754901358023,2.0569500884710696
2457,2457,123.0,2.32,-6.36,-3.42,-1.32,1.65,-0.941,4.07,3.14,-5.1,60.0,123000000000.0,1.05426556819445,-9.172387266312057,-0.12448759335289905,-0.9631006868819768,1.2036860652485903,-0.66531859311842,3.0185197955469567,0.22514205185315214,-2.060527719012321,1.1526152503413405,0.03509305200823002,1.9769601034854531,1.282111416521597,3.0198476501653397,2.238664034485363,2.944942401338939,2.4797106423380613,2.679711787791723
2458,2458,123.0,-6.72,-12.8,-0.00239,-0.488,0.711,-0.17800000000000002,-5.19,-3.22,-1.13,60.0,123000000000.0,-2.55298544089671,-10.612883375173007,-0.06367254384828958,-0.6175269293013363,0.8778728017296702,-0.33058029088797464,-1.1034785957456092,-1.1389094047594135,-1.5955493379451404,1.0576867536089656,0.035676899516525015,1.9152556100605986,1.3388495742203634,2.2758857391558234,2.0355747919257503,3.030366141782749,2.3277025417188977,2.557492971525878
2459,2459,123.0,1.44,-8.55,-1.72,-0.551,0.217,-0.17,2.93,1.1,-2.57,60.0,123000000000.0,-0.7002443388924862,-9.793728944386917,-0.8886653651378019,-0.5691372675545597,0.4408376328783944,-0.22027796619549864,0.9219770109121724,-0.2524473674966712,-2.0824756794737262,1.01563232969085,0.03575561442247062,2.263042991702177,1.5712018239008534,1.7496588960616335,1.8924499873311174,3.1072019527692656,2.3569049568671283,2.4937148849597284
2460,2460,123.0,-0.9,-10.0,-1.02,-0.758,0.743,-0.0793,0.522,-0.316,-1.47,60.0,123000000000.0,-0.7929307460165892,-9.875637532533366,-0.9540812422571002,-0.7065102755844037,0.6406575779945414,-0.1234404442955789,0.721124169696596,-0.2776100687006217,-1.7764257582263552,0.9892237359226937,0.028467893219853654,2.1924131784532324,1.5758320802031354,1.5278658990827294,1.7737685962952598,3.3261170492330123,2.35053408407447,2.2405897186918535
2461,2461,123.0,-0.737,-9.85,-0.29,-0.579,0.877,0.0496,0.6559999999999999,-0.141,-0.308,60.0,123000000000.0,-0.7669789329527812,-9.865457224678352,-0.6233119532489252,-0.6137631840575892,0.7969507975788589,-0.004579259428200824,0.6884213617788818,-0.22352139680567487,-1.0426633832813894,0.9844968760250796,0.02469540544454765,2.162928495544532,1.3511963234570359,1.3418010603377375,1.6037593710115534,3.277183147383968,2.4158934787589432,2.1233399092961593
2462,2462,123.0,-1.01,-9.62,-0.639,-0.242,0.561,-0.124,0.343,0.0846,-0.375,60.0,123000000000.0,-0.8797404498965571,-9.767988076437039,-0.6311259422629332,-0.34335397201447154,0.6409165352508911,-0.08660915956023388,0.5149642288572439,-0.10152542901784742,-0.7090365271199455,1.2223558899338713,0.018689856039089948,2.2432257044224775,1.2402431579839628,1.0755643963580768,1.4232404240285377,3.0668516906333823,2.251654138757264,2.115183872491169
2463,2463,123.0,-1.25,-9.96,-1.31,-0.217,0.67,-0.23,-0.0126,-0.241,-0.889,60.0,123000000000.0,-1.0515404945522944,-9.844234492319993,-0.9692632865616008,-0.251447937953028,0.6601494406573392,-0.185104084366964,0.2500420575369813,-0.15674825661455882,-0.7989630510346266,1.1820021470791777,0.015306072272644407,2.204833508810439,1.5426161228421011,1.211338041580994,1.4758048808133826,2.869138979573533,2.069148638602978,2.09361927578687
2464,2464,123.0,-1.48,-9.33,-0.67,-0.374,0.417,-0.239,-0.381,0.397,-0.0619,60.0,123000000000.0,-1.2503452665706036,-9.640036053687506,-0.8202045698575435,-0.34058858263765185,0.499354719975929,-0.2221250911408128,-0.06684264796193351,0.06249992489832242,-0.4306576529448807,1.0878560411801437,0.02347668548750884,2.0047288911655152,1.8171338161407462,1.2115065047820759,1.6007695131189357,3.0051559423436713,2.45179163414281,2.0748713012755466
2465,2465,123.0,-0.45,-9.56,-0.828,-0.454,0.34600000000000003,-0.355,0.519,0.168,0.00129,60.0,123000000000.0,-0.8789858930002548,-9.608254542856232,-0.8240873656451605,-0.4230805887885187,0.39794123893450295,-0.31339663037650034,0.22734466841322776,0.1042710695026918,-0.21481634563119875,0.9855651961237233,0.0273795721261143,1.8579861392076924,1.9004363432223677,1.2572249765800796,1.5855291633794453,3.0953897938419463,2.2958828090044,2.3688687743266126
2466,2466,123.0,0.45,-9.4,-0.917,-0.601,0.246,-0.5479999999999999,1.19,0.32,0.175,60.0,123000000000.0,-0.2623378317889109,-9.525558176294354,-0.8703658060589968,-0.5524937546209003,0.2974625066593414,-0.4745452668361379,0.7107526439320706,0.1896856461004408,-0.020027767830485797,0.9704788194962666,0.03190722990340453,1.4968649801339171,2.337694353070451,1.4056978911996907,1.6582560935555395,3.0562478974553096,2.239586743968209,2.4100107654623097
2467,2467,123.0,-1.49,-10.0,-0.8140000000000001,-0.648,0.486,-0.539,-1.06,-0.344,0.578,60.0,123000000000.0,-0.8319718004476873,-9.713955233854627,-0.8422908165788617,-0.6219620884697653,0.4221423463195864,-0.518819094948292,-0.17845021416196405,-0.02161904957531929,0.2788026489591543,0.9735947568732255,0.03603758284565931,1.3125484677203672,2.423800703465743,1.6192766355202273,1.759982379515336,2.972518133323728,2.3622834099848755,2.20638783267573
2468,2468,123.0,-1.42,-10.1,-0.69,-0.38,0.63,-0.429,-1.24,-0.387,0.952,60.0,123000000000.0,-1.1048162511602704,-9.867250677599547,-0.7664369570319541,-0.4459662353249613,0.5595986033360647,-0.4571225062303928,-0.7115191020122589,-0.16628606142125266,0.6151948021697693,0.9639144502728403,0.03063066433152721,1.443502046250769,1.900799064826776,1.669596645154406,2.106573958996339,2.7146312350271984,2.331667310835865,2.4364891789739263
2469,2469,123.0,-0.541,-9.95,-1.17,-0.187,0.526,-0.366,-0.5660000000000001,-0.301,0.5770000000000001,60.0,123000000000.0,-0.8432061032914808,-9.900109696645762,-0.967445864415623,-0.2576020920873683,0.5373798630895267,-0.3945306109639581,-0.6384450791613124,-0.21962399017767115,0.5961091300020978,1.1769889608884725,0.02643189237922775,1.5334852984814171,2.1279386405911,1.5924895832497576,2.4235073270462792,2.8019349966159686,2.343567121670771,2.4255559572539216
2470,2470,124.0,-1.79,-12.1,-1.81,-0.134,0.586,-0.329,-2.01,-2.46,-0.0109,60.0,124000000000.0,-1.2825174651056672,-10.773668711190453,-1.3871098937777506,-0.16769769934209672,0.5695323748886751,-0.3495177442595089,-1.3271864404982163,-1.106666713008246,0.2927907920315833,1.1774778447701821,0.026101036662132468,1.6050907657397224,2.3276658089018145,2.501813175213837,2.3601795251642654,2.7618703351745797,2.47019686852945,2.279249544055337
2471,2471,124.0,-2.84,-12.7,-1.09,0.0455,0.191,-0.0512,-3.22,-3.1,0.757,60.0,124000000000.0,-2.0051876952858367,-11.538599399487614,-1.2391237592610869,-0.012624190432189179,0.3192089264456891,-0.14460379737372986,-2.277683570938122,-1.8958965851137288,0.5247529937008811,1.0514241347304372,0.02491163630235584,1.7143759544450698,2.221520359232021,3.0808588881857086,2.4299808908768714,2.561108055262141,2.3818419901141827,2.2471179779113224
2472,2472,124.0,-2.15,-12.2,0.8740000000000001,0.823,-0.369,0.588,-2.43,-2.55,2.58,60.0,124000000000.0,-2.072380497723402,-11.801236217839769,-0.1866072982674316,0.5951833911980765,-0.13590360801391915,0.3586204920409084,-2.3541709720768176,-2.1548788360541087,1.5517459201709858,0.9877557223476741,0.0265876509438331,1.555675968938314,1.8897238309092326,3.064357041075186,3.043891959825884,2.5627975577029636,2.330038908324456,1.9602948978461443
2473,2473,124.0,1.28,-10.1,2.33,1.81,-0.175,1.04,1.41,-0.316,3.45,60.0,124000000000.0,-0.5168794603139444,-11.125689059528833,1.0668784472956647,1.4788039308814809,-0.1617580488956124,0.8266588791886407,-0.4639511965062868,-1.426802815840126,2.500290609929188,1.0538519658127907,0.029268764240041826,1.861241504103156,1.457485136029628,3.2684889522151757,2.7326977332457316,2.7343419444819212,2.200531039934452,2.3573638755817
2474,2474,124.0,1.65,-9.18,-0.0359,2.76,0.211,0.898,2.27,0.607,-0.0273,60.0,124000000000.0,0.48855033574533,-10.3530716005848,0.5176004142617663,2.4107069018560927,0.08474683470849295,0.8756629738141795,0.9089324119132114,-0.6215496159691075,1.237270755862853,1.1062822170575815,0.03533869091968743,2.1601931426343453,1.3444184113069417,2.795052095120204,2.244632442750596,2.9509929357049027,2.380533045514151,2.658872296764713
2475,2475,124.0,-0.0551,-12.0,-1.34,2.06,-0.0819,0.723,0.943,-2.27,-2.55,60.0,124000000000.0,0.2362971469439113,-11.007053709579425,-0.4076435657037967,2.155613347157215,-0.02545671248461309,0.7707990325105076,0.9260398347449872,-1.274228393493205,-0.6552026842593062,1.1951151703725065,0.035453487315830146,2.1025932352423777,1.5696320086147053,2.069206762992039,1.9602096259766872,3.1713836942634366,2.344338539290149,2.4551667279052123
2476,2476,124.0,-2.27,-12.1,-0.508,1.35,-0.638,0.696,-0.972,-2.59,-2.59,60.0,124000000000.0,-0.9266221035342715,-11.441054100704674,-0.4576296656758357,1.5696347657842888,-0.4305315777888252,0.7194196918333341,-0.02708171427380357,-1.7951880571092178,-1.6220077139919264,1.0267316021521196,0.03010905140360334,2.3933390928887603,1.5012060556844076,1.779340167758191,1.7886830164630831,3.130915849088348,2.25159531191224,2.511346825735449
