,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
85,85,4.57,-1.59,-14.5,1.6,-0.986,0.7090000000000001,-1.43,2.98,-10.3,-1.99,90.0,4570000000.0,-2.3626107805992578,-11.309114188365015,0.5725826978927285,-1.0256473844002434,0.7829567105570014,-1.8293464679336264,4.475237494680052,-9.627368394117504,-2.972473356878252,,,,,,,,,
86,86,4.62,-4.87,-14.7,1.92,0.201,1.2,-0.975,7.13,-14.4,0.7979999999999999,90.0,4620000000.0,-3.347220906820312,-12.760633473987609,1.207824539225545,-0.05915010616667915,1.0610698186197818,-1.2096739845066165,5.645640844736294,-11.616733590864206,-0.9849340711521783,,,,,,,,,
87,87,4.67,-0.8140000000000001,-18.6,4.8,2.16,-0.28800000000000003,0.784,11.1,-10.6,-14.2,90.0,4670000000.0,-2.3524670644480272,-15.260261780467221,2.901361014054573,1.6893577691028008,0.16141752016318578,0.2363727626424501,8.050300540742958,-11.192930961656284,-7.95102558929947,,,,,,,,,
88,88,4.72,3.26,-13.5,-9.11,2.99,-1.75,1.19,7.36,-15.7,-4.28,90.0,4720000000.0,-0.14854431292269155,-14.506755408460993,-2.7614125754452257,2.7141569055055457,-1.1132468132864517,0.9280553909035688,7.745968280241919,-13.071602386951149,-6.015908559557915,,,,,,,,,
89,89,4.77,-0.345,-17.5,1.49,2.22,-0.9,1.41,7.78,-12.3,-6.48,90.0,4770000000.0,-0.2256892033163128,-15.788058506514492,-0.7570778822937503,2.3248019199863608,-0.9710391926901971,1.2776182575539106,7.760971913364121,-12.749977169600553,-6.260546281673224,,,,,,,,,
90,90,4.82,0.292,-12.9,-0.175,1.84,-1.16,1.66,8.45,-6.65,-7.4,90.0,4820000000.0,-0.022401238721272254,-14.551781721451473,-0.4826564103123769,1.9428178975727144,-1.097051200224051,1.5549664280923992,8.064743162681093,-10.207337371587403,-6.861189494820738,,,,,,,,,
91,91,4.87,1.37,-6.14,-0.627,1.47,-1.52,1.36,8.69,-4.22,-7.57,90.0,4870000000.0,0.5243716420377582,-10.950992737689765,-0.5507073950502234,1.5702762956431329,-1.3791024632005535,1.413553863374745,8.34039952475114,-7.7116488413955855,-7.234826686020733,,,,,,,,,
92,92,4.92,2.21,-3.0,-0.311,0.893,-1.56,0.77,7.6,-5.27,-8.42,90.0,4920000000.0,1.186289963598575,-7.5474514246276465,-0.4376969874441419,1.0366382709329,-1.4997373128856102,0.94677292770908,8.013980059102192,-6.693901808931106,-7.859570176906691,,,,,,,,,
93,93,4.97,1.72,-3.64,-0.747,0.451,-1.36,0.406,7.4,-6.58,-8.01,90.0,4970000000.0,1.3958690566229068,-5.8748084686837405,-0.5835183360705507,0.5752034731784902,-1.4065508956459305,0.5545408155017795,7.743295139451145,-6.646424340914828,-7.938866756273397,,,,,,,,,
94,94,5.02,1.93,-4.93,-0.0383,-0.691,-0.49,0.224,3.71,-12.0,2.85,90.0,5020000000.0,1.6056134010056509,-5.470369004777626,-0.3264743526364349,-0.4224607344312452,-0.7953318856751004,0.314793760723292,5.965139132886216,-8.87794330677516,-2.251703784378029,,,,,,,,,
95,95,5.07,-1.82,-10.9,10.9,-1.06,0.00122,-0.348,-0.716,-17.1,-0.929,90.0,5070000000.0,0.2604317983091655,-7.794603564944447,4.966263252191181,-0.9247892071096674,-0.2641364416282081,-0.16594218936169847,3.0196299603846843,-12.305124964221342,-1.5544635544416625,,,,,,,,,
96,96,5.12,-5.95,-15.9,7.27,1.09,-0.926,0.36,7.53,-6.04,-5.88,90.0,5120000000.0,-2.178301718130411,-11.264239525789973,6.052363308817678,0.6626990425392466,-0.7055124682427095,0.2155329297063701,5.00811375574375,-9.693646924764677,-3.834594742525297,,,,,,,,,
97,97,5.17,2.84,-4.22,2.54,0.695,-0.7979999999999999,0.664,8.43,-14.6,-0.516,90.0,5170000000.0,-0.2076978761419055,-8.248847391726859,4.39645446192209,0.6881495353433118,-0.7671894848113383,0.5408139552731444,6.516718499217348,-11.738751260456956,-2.0852553646107723,,,,,,,,,
98,98,5.22,3.32,-12.9,7.68,-0.518,1.59,-0.467,5.02,-12.8,-10.3,90.0,5220000000.0,1.1775705604550786,-10.239842639682015,5.944486736581537,-0.2621971246431234,0.8047461986920406,-0.19017121537169449,5.8568612468741605,-12.181109278017654,-6.41551488741953,,,,,,,,,
99,99,5.27,-0.601,-11.2,-2.48,-0.317,1.29,0.298,7.17,-7.15,-11.2,90.0,5270000000.0,0.4791553877333106,-10.650852270997373,1.9727501105005618,-0.3053772854148471,1.1283466983467263,0.1639079481039758,6.4357838494457935,-10.084003292162112,-8.937572703344669,,,,,,,,,
100,100,5.32,1.05,-6.04,-3.59,-1.58,1.32,-0.812,3.17,-16.0,-9.54,90.0,5320000000.0,0.7033165830080463,-8.67710800530201,-0.6498165402076852,-1.3096752087930608,1.2561543030626448,-0.5439352125964508,4.996000028397215,-12.549954965620568,-9.255131730212971,,,,,,,,,
101,101,5.37,-3.65,-16.0,-2.49,-2.2,1.85,-1.08,7.44,-6.93,-4.56,90.0,5370000000.0,-1.0061586937636362,-11.811781404876552,-1.5173737334025017,-2.0111779723113705,1.6521713699064868,-0.9327524505902524,6.07348462155076,-10.207401637762695,-6.780174861349592,,,,,,,,,
102,102,5.42,0.14400000000000002,-7.98,1.91,-2.46,1.19,-0.7490000000000001,6.17,-5.71,-6.84,90.0,5420000000.0,-0.5545104480656402,-10.171530095454212,0.098466619900206,-2.364812854501084,1.3439638317783522,-0.7994735797030782,6.1160353229666935,-8.332759789822871,-6.811710720657798,,,,,,,,,
103,103,5.47,-1.21,-7.81,-0.737,-1.97,0.184,-0.917,7.64,-4.83,-4.79,90.0,5470000000.0,-0.8119103413450316,-9.160641807433274,-0.29541533693774497,-2.0537328123223184,0.5704203707571548,-0.884717553711486,6.787904511505335,-6.87271223061274,-5.7460011397784765,,,,,,,,,
104,104,5.52,0.242,-7.68,0.989,-1.47,0.445,-0.698,6.54,-6.9,-5.94,90.0,5520000000.0,-0.3980572258179501,-8.526830871873678,0.31012416639204576,-1.5937993778687864,0.4867814584196576,-0.7492880421369269,6.678611005092554,-6.884086570234631,-5.848264287015407,,,,,,,,,
105,105,5.57,-0.84,-10.4,-0.539,-1.14,0.407,-1.0,5.85,-5.93,-3.54,90.0,5570000000.0,-0.5716008150385847,-9.328668758778221,-0.09019665423370282,-1.2362427717995066,0.4335777121112267,-0.9311338292040416,6.313301805447612,-6.48639672793199,-4.631502989280711,,,,,,,,,
106,106,5.62,-1.49,-10.1,1.46,-0.8290000000000001,0.659,-0.703,4.84,-8.91,-4.09,90.0,5620000000.0,-0.9322409506391718,-9.658848791701326,0.6406458480261505,-0.9153689513272047,0.583904744886457,-0.7656643620340906,5.663768330282988,-7.496621794548933,-4.34605920924264,,,,,,,,,
107,107,5.67,-2.51,-13.4,0.611,-0.251,0.418,-0.399,3.69,-8.75,-3.44,90.0,5670000000.0,-1.5518007645805711,-11.260304335378326,0.6266692702060193,-0.3919008371902656,0.4732680876835453,-0.4997162514365291,4.79359448429325,-8.019064628080866,-3.8684459230946806,,,,,,,,,
108,108,5.72,-3.76,-13.3,1.06,0.345,0.629,0.116,4.94,-7.83,-1.75,90.0,5720000000.0,-2.41892398618858,-12.133426640833314,0.8309636507876339,0.18871642777987274,0.577120816063616,-0.0531264409630155,4.858140207419464,-7.940257210299968,-2.751744086798645,,,,,,,,,
109,109,5.77,-2.79,-11.8,2.79,1.77,0.177,1.08,12.2,-11.8,-5.73,90.0,5770000000.0,-2.5646393689801257,-11.990698463960713,1.7545541903843709,1.4346378420589323,0.3102928067148553,0.7687501023967136,8.094940744567598,-9.549105242468917,-4.321679779880878,,,,,,,,,
110,110,5.82,4.43,-14.7,-0.462,3.02,-1.37,1.19,8.11,-15.3,-7.03,90.0,5820000000.0,0.1820394649191277,-13.150455410356527,0.7095564633745866,2.6837728465126203,-0.8102417148932909,1.074290094345351,8.101579756677435,-11.946237918822801,-5.749323678838644,,,,,,,,,
111,111,5.87,0.67,-17.0,-0.8859999999999999,2.14,-0.991,1.08,5.76,-13.2,-6.52,90.0,5870000000.0,0.37365348267128,-14.798310524752376,-0.04267095882407068,2.255324639407055,-0.930783737929012,1.0784316203446425,7.069249218588894,-12.46884068291133,-6.155572255849358,,,,,,,,,
112,112,5.92,-1.59,-13.8,0.177,2.18,-0.8959999999999999,1.66,6.67,-8.41,-7.75,90.0,5920000000.0,-0.3974406935249065,-14.370968860990185,0.060893237122161936,2.195975069939189,-0.9075875736155442,1.500253357781577,6.893232526862542,-10.777003137204044,-6.996047044619687,,,,,,,,,
113,113,5.97,-0.199,-7.77,-0.785,1.69,-1.09,1.25,7.44,-5.09,-8.1,90.0,5970000000.0,-0.3195163239193024,-11.545325443780627,-0.3379043814437428,1.7973083651714552,-1.0292327160211316,1.318740201409382,7.134285547750161,-8.406502405129983,-7.5779768002986465,,,,,,,,,
114,114,6.02,1.14,-3.69,-0.711,0.989,-1.68,0.746,7.64,-5.6,-8.89,90.0,6020000000.0,0.25361153046448603,-8.182735970648803,-0.5138008694559911,1.1604278565610902,-1.4632089512782676,0.9033216666411564,7.357239467778113,-7.236674246081492,-8.269587137756936,,,,,,,,,
115,115,6.07,2.03,-3.78,-1.06,0.488,-1.71,0.467,7.12,-6.15,-9.8,90.0,6070000000.0,0.9511698167222108,-6.29807900285261,-0.7713072229670138,0.6306100022313497,-1.6277861788731849,0.5868499028940255,7.25264781814124,-6.7837182907634,-9.076317698079807,,,,,,,,,
116,116,6.12,2.09,-4.22,-1.6,-0.418,-0.952,0.35600000000000004,5.23,-9.78,-3.97,90.0,6120000000.0,1.3983695129216132,-5.40852612745126,-1.1619956582945303,-0.1956084645016608,-1.1771256077515038,0.41941041769078174,6.360924489512322,-8.032651581543602,-6.384611359936608,,,,,,,,,
117,117,6.17,0.314,-8.27,4.38,-1.41,0.197,-0.225,-0.6779999999999999,-16.1,3.71,90.0,6170000000.0,0.9725555893677942,-6.633422995149174,1.450786369926236,-1.1524491113285136,-0.26076438397222,-0.04799177370905144,3.257678756450475,-11.395346534905304,-1.0634129464942603,,,,,,,,,
118,118,6.22,-5.5,-15.1,12.2,-0.239,-0.701,-0.35100000000000003,2.13,-11.7,-3.79,90.0,6220000000.0,-1.5691096684152903,-10.257668025330444,6.5185187976525905,-0.43272631676568,-0.5543436781553936,-0.2677689708626487,2.760519857733668,-11.522334477737813,-2.5006857575104418,,,,,,,,,
119,119,6.27,-2.49,-10.4,4.76,0.513,-0.527,0.75,9.11,-8.98,-7.24,90.0,6270000000.0,-1.930728035988867,-10.318595191734863,5.689462641496612,0.31242826478885977,-0.5361090443517457,0.470436741926232,5.559810601275703,-10.46261869385547,-4.9989325166479155,,,,,,,,,
120,120,6.32,4.36,-7.47,1.21,-0.3,1.47,0.0807,4.45,-19.7,-7.1,90.0,6320000000.0,0.5395366089140221,-9.099211342043644,3.577613433004328,-0.1701148585771915,0.8017021127292222,0.1877538387496961,5.070529089162674,-14.313015997399232,-6.106473561130509,,,,,,,,,
121,121,6.37,-0.965,-18.3,0.958,0.8490000000000001,0.9,-0.177,9.33,-5.49,-11.5,90.0,6370000000.0,-0.05126996021970598,-13.037746157321415,2.342592843292071,0.6328638322893103,0.8672538716962795,-0.07680852857270742,6.948399033958527,-10.635337881161664,-8.949576994990307,,,,,,,,,
122,122,6.42,3.9,-4.13,-3.39,-1.24,0.737,-0.648,6.05,-16.2,-9.24,90.0,6420000000.0,1.5003282741626107,-9.22465228798674,-0.3600465025981765,-0.8427988734389884,0.7803916464728895,-0.4911037377836333,6.552322560691646,-12.954843861848245,-9.10266829832195,,,,,,,,,
123,123,6.47,-0.381,-15.9,-1.84,-1.83,2.43,-1.2,4.98,-8.35,-6.7,90.0,6470000000.0,0.7615618506368206,-12.082134512922757,-1.0577727633882257,-1.620632219523162,1.8804637109557432,-1.0052786838911427,5.859133815159058,-11.03541725510091,-7.83614349139137,,,,,,,,,
124,124,6.52,-2.12,-9.14,0.0192,-2.32,1.34,-0.8059999999999999,6.19,-5.29,-6.29,90.0,6520000000.0,-0.3699796636727689,-10.822709995109037,-0.5500323754777809,-2.171676470407036,1.5200454527440088,-0.8607383497671317,6.005002585212806,-8.640567817434523,-7.021120884587951,,,,,,,,,
125,125,6.57,-1.07,-7.16,0.0263,-1.98,0.203,-1.01,6.83,-5.99,-5.96,90.0,6570000000.0,-0.6448660632307504,-9.254832156865591,-0.2783196324965728,-2.0206511879051945,0.6417491862919089,-0.9690004397075714,6.368718588132478,-7.535737468092068,-6.46176952950515,,,,,,,,,
126,126,6.62,-0.362,-8.72,0.127,-1.7,0.128,-0.718,6.56,-6.5,-5.31,90.0,6620000000.0,-0.533789245939677,-9.025889370391424,-0.08723109589538253,-1.7680044558754144,0.29914598764611106,-0.7869454078867018,6.453048665938977,-7.1040133362443525,-5.8546342713119515,,,,,,,,,
127,127,6.67,-0.503,-9.84,0.5429999999999999,-1.26,0.326,-1.1,5.18,-5.56,-3.37,90.0,6670000000.0,-0.5216988278178915,-9.374381662112484,0.20989226970350394,-1.36773870926286,0.3170540887168665,-1.0140094199848,5.89180051018226,-6.460425687452653,-4.544902570895782,,,,,,,,,
128,128,6.72,-1.85,-9.72,2.05,-0.826,0.522,-0.818,4.83,-6.81,-4.78,90.0,6720000000.0,-1.0433006827871425,-9.52232887313426,1.077413733139874,-0.9408931328546,0.4537260923399513,-0.8718403580390229,5.423685223996945,-6.606137942292022,-4.6688301926587235,,,,,,,,,
129,129,6.77,-2.22,-11.4,0.306,-0.399,0.574,-0.406,5.54,-8.16,-2.37,90.0,6770000000.0,-1.5053710049095896,-10.326093907906555,0.713729595534303,-0.5139258942495197,0.5339329858821875,-0.5339581548857409,5.474964821590471,-7.253830724165561,-3.45704187307724,,,,,,,,,
130,130,6.82,-1.62,-12.8,2.47,0.122,0.731,0.008020000000000001,2.72,-9.23,-2.14,90.0,6820000000.0,-1.5503839124779808,-11.385086478524425,1.5417258648225671,-0.012868579341366648,0.6653507946273126,-0.14085187899904844,4.260385409107437,-8.077552751850567,-2.762786265717228,,,,,,,,,
131,131,6.87,-4.72,-13.5,2.59,1.36,0.7559999999999999,0.871,10.0,-9.57,0.335,90.0,6870000000.0,-2.7950395119039495,-12.29040683050695,2.0359362015135134,1.0688389843726696,0.7258018919079215,0.5930620572413976,6.790805302475323,-8.699646072439798,-1.1298422368018648,,,,,,,,,
132,132,6.92,2.38,-12.8,5.54,3.05,-0.918,1.5,7.95,-17.1,-10.2,90.0,6920000000.0,-0.7628872585439677,-12.508545887052207,3.68793219613258,2.6298309204380885,-0.3703979696545673,1.2508800784785057,7.30185857858172,-12.2011469672175,-5.911017675950161,,,,,,,,,
133,133,6.97,0.752,-19.1,-3.84,2.27,-2.09,0.723,7.26,-13.2,-6.6,90.0,6970000000.0,-0.16801616073858272,-15.330116529240653,0.13887757140222678,2.3463137282397017,-1.517146517934303,0.8679993775056059,7.283404517057762,-12.617496562903176,-6.274202646384071,,,,,,,,,
134,134,7.02,0.204,-14.1,0.153,2.3,-0.873,1.23,6.28,-10.1,-7.41,90.0,7020000000.0,-0.021931584355705275,-14.803546921277507,0.1455356097106268,2.3098222810958404,-1.0875854458798104,1.130564801770945,6.841034357886484,-11.568134261313947,-6.872918339912407,,,,,,,,,
135,135,7.07,-0.63,-9.86,-0.46,1.73,-0.348,1.33,7.38,-5.1,-7.68,90.0,7070000000.0,-0.260709966856961,-12.687387605927524,-0.13994504476512798,1.852970016179896,-0.5943791253241053,1.2752186854705416,7.078647816182702,-8.87203628683724,-7.298357276229222,,,,,,,,,
136,136,7.12,0.831,-3.97,-0.469,1.11,-1.43,0.969,7.25,-3.98,-8.29,90.0,7120000000.0,0.1679864237545467,-8.955779523740445,-0.295078491110966,1.2675707475536575,-1.1516284165650958,1.0531128806908925,7.154191734304197,-6.832899752983364,-7.821084430089238,,,,,,,,,
137,137,7.17,1.37,-2.33,-0.625,0.594,-1.6,0.5329999999999999,7.49,-5.57,-9.28,90.0,7170000000.0,0.6399972262982572,-6.119515506913574,-0.4506204699391578,0.7368523705017126,-1.4506333644104954,0.6758658664419422,7.302239189973992,-6.306488145646771,-8.590126197909644,,,,,,,,,
138,138,7.22,2.13,-3.77,-1.26,-0.418,-0.922,0.374,6.36,-8.21,-5.47,90.0,7220000000.0,1.225096654568839,-5.113770259471512,-0.8322036309438992,-0.17307634634321578,-1.0981043645840447,0.4569172602465445,6.886834912384205,-7.0999247495820095,-6.945405957005618,,,,,,,,,
139,139,7.27,1.14,-6.86,2.72,-1.62,0.113,-0.228,-0.598,-18.1,6.86,90.0,7270000000.0,1.1916806036993364,-5.861270064148122,0.8424879897034461,-1.313133211711575,-0.29045688891296995,-0.03986526001555374,3.5870009539184338,-11.68506166770864,0.3318731861765354,,,,,,,,,
140,140,7.32,-5.73,-17.5,15.2,-0.378,-0.762,-0.386,3.19,-11.3,-4.97,90.0,7320000000.0,-1.526348607709943,-10.843402418573413,7.611357976336821,-0.5763251279574534,-0.6049142013756996,-0.29092287252136456,3.4119754446649937,-11.524557353656226,-2.4629167227722366,,,,,,,,,
141,141,7.37,-1.67,-10.2,3.48,0.95,-1.02,0.954,11.6,-8.05,-5.74,90.0,7370000000.0,-1.5827581107104465,-10.567984312437778,5.663623213349703,0.6262935569948228,-0.8817218757504697,0.6120415525797882,7.0218243046144915,-10.076265464128726,-4.190373920469584,,,,,,,,,
142,142,7.42,6.56,-6.59,2.55,-0.269,1.86,-0.18600000000000005,4.65,-14.8,-9.02,90.0,7420000000.0,1.6147679609212402,-8.86514871977319,4.19570096427465,-0.0791241429381857,0.946646373795353,0.033207992824067056,5.976159814846548,-12.045249243077686,-6.7362273519991325,,,,,,,,,
143,143,7.47,-1.16,-14.1,-0.907,-0.311,1.51,-0.21600000000000005,9.88,-7.47,-9.99,90.0,7470000000.0,0.5251626045098089,-11.106005237460431,1.7900251147664563,-0.26182324337624474,1.3223292137355926,-0.14754694604530588,7.697243173004341,-10.138158248607278,-8.451396757886876,,,,,,,,,
144,144,7.52,3.82,-6.75,-2.31,-1.48,1.06,-0.898,3.77,-13.3,-9.05,90.0,7520000000.0,1.8189905914403048,-9.241352070902598,-0.14293770673412265,-1.221646374527134,1.147390059008698,-0.6918637299885999,5.965842197911702,-11.456101752205033,-8.766940121721225,,,,,,,,,
145,145,7.57,-2.97,-13.6,-1.93,-1.93,2.18,-1.12,5.11,-7.84,-5.7,90.0,7570000000.0,-0.061566618269255365,-11.107136644419146,-0.9854508189022956,-1.7797707436521126,1.8360052534157263,-1.0023984907670649,5.588527702132084,-9.948810211768961,-7.150256003711298,,,,,,,,,
146,146,7.62,-2.22,-9.19,0.6729999999999999,-2.22,1.35,-0.677,6.98,-6.0,-5.23,90.0,7620000000.0,-0.9091476292865374,-10.28647746191,-0.203571760400768,-2.126635221076556,1.5119036244032833,-0.7663812394043704,6.2019851348743895,-8.302836484809216,-6.1380265383157555,,,,,,,,,
147,147,7.67,-0.491,-8.3,0.6970000000000001,-1.76,0.184,-0.899,7.01,-5.15,-5.69,90.0,7670000000.0,-0.7449479873071807,-9.436136167060829,0.2210041283147996,-1.8377568069924692,0.6263663883079449,-0.8625719481028346,6.5582141874770326,-6.98864674559178,-5.901857189504859,,,,,,,,,
148,148,7.72,-0.414,-8.18,-0.0503,-1.36,0.401,-0.758,7.24,-5.48,-5.01,90.0,7720000000.0,-0.6149902019557483,-8.898428431462158,0.0930974002225856,-1.4613237392849372,0.4760766149238546,-0.7867240889826929,6.858792523624281,-6.359800905467057,-5.431730340958148,,,,,,,,,
149,149,7.77,-0.184,-9.13,0.261,-1.08,0.484,-0.852,7.24,-6.15,-4.64,90.0,7770000000.0,-0.44574749608447023,-8.997556152484645,0.17225533041430224,-1.1608720219863486,0.4813604699200917,-0.8340698525026952,7.026855097735991,-6.272350103124203,-5.0143834240241185,,,,,,,,,
150,150,7.82,-0.0838,-10.4,0.266,-0.97,0.546,-0.941,4.99,-7.4,-3.84,90.0,7820000000.0,-0.303616717015213,-9.597893045423028,0.21645139349906395,-1.0104805862060866,0.5244665456555638,-0.9116281557597076,6.128868106315966,-6.7423859268026565,-4.3953276304946485,,,,,,,,,
151,151,7.87,-2.3,-12.2,0.6729999999999999,-0.455,0.701,-0.674,4.56,-8.02,-2.71,90.0,7870000000.0,-1.0875633112662393,-10.711763748606224,0.4316918927129436,-0.57280757060085,0.6421911473890046,-0.7392722981740554,5.4372022900461054,-7.274931133679483,-3.5069365714556056,,,,,,,,,
152,152,7.92,-2.8,-13.0,1.46,0.0119,0.855,-0.145,3.02,-8.39,-1.15,90.0,7920000000.0,-1.7600087861048397,-11.691277486399931,0.9164892747464776,-0.11210608401760523,0.7841067025811066,-0.3082361582409758,4.371531988943217,-7.7397229378904004,-2.264518535050354,,,,,,,,,
153,153,7.97,-4.61,-13.0,2.89,1.34,0.535,0.863,9.73,-10.3,-3.2,90.0,7970000000.0,-2.8791531322101496,-12.25149572446445,1.8469038475800428,1.0320341328773073,0.6179852810578425,0.5412819837331841,6.7339158528936816,-8.806917577773289,-2.757641305657881,,,,,,,,,
154,154,8.02,1.92,-13.9,1.5,3.0,-1.28,1.49,8.47,-14.8,-8.59,90.0,8020000000.0,-0.9946052893333934,-12.957162462354978,1.6833555202902886,2.5826294145010587,-0.6477214947709323,1.2294038331155333,7.499302181283076,-11.305000796620872,-5.8320675930137575,,,,,,,,,
155,155,8.07,1.03,-17.2,-2.67,2.43,-1.94,0.991,6.34,-13.1,-7.07,90.0,8070000000.0,-0.19957637365164305,-14.7733728296754,-0.3690403550669668,2.4623700388671925,-1.5095014957700603,1.0564853427124379,6.988201502069027,-12.053206458103226,-6.484622170270578,,,,,,,,,
156,156,8.12,-0.757,-14.3,-0.407,2.6,-1.31,1.45,6.1,-8.72,-8.25,90.0,8120000000.0,-0.41846740043771796,-14.570738594396813,-0.38693648776905,2.570811056077679,-1.3764601736192006,1.3419084707431623,6.5966206814612045,-10.663833577964144,-7.415210316384442,,,,,,,,,
157,157,8.17,-0.613,-8.68,-1.09,1.98,-1.05,1.27,7.33,-4.74,-7.96,90.0,8170000000.0,-0.4948571171696824,-12.049119999933579,-0.7183968266063554,2.10530054005976,-1.1587541015573644,1.2897519799280823,6.919945077998924,-8.19461518405798,-7.7023867205848875,,,,,,,,,
158,158,8.22,1.11,-3.76,-0.443,1.3,-1.43,0.988,7.45,-4.62,-9.13,90.0,8220000000.0,0.13534366804649045,-8.50083825299798,-0.5885605838571233,1.4707898950811713,-1.339639440230522,1.0708859506447754,7.1536299387730375,-6.704616285710873,-8.454928232766122,,,,,,,,,
159,159,8.27,1.81,-3.13,-1.24,0.373,-1.3,0.682,7.24,-5.18,-10.6,90.0,8270000000.0,0.7929534194728485,-6.201770690818317,-0.8956826557041849,0.6058217235037758,-1.3132051102594473,0.7888201259477061,7.191707746697588,-6.069113818399083,-9.585665619701883,,,,,,,,,
160,160,8.32,2.12,-3.59,-2.38,-0.465,-1.03,0.435,5.52,-10.1,-2.65,90.0,8320000000.0,1.314062562800368,-5.083763162470847,-1.5954662967240756,-0.23789774603060646,-1.1243444946384242,0.5321881750906514,6.4547031065050335,-7.7492992472645446,-5.929650451920216,,,,,,,,,
161,161,8.37,0.486,-9.08,5.71,-1.92,0.219,-0.327,-3.89,-19.5,3.0,90.0,8370000000.0,0.988896125147538,-6.7944120540448045,1.8487065121811088,-1.5632559726358017,-0.22851022887181136,-0.09099609517347174,1.8940409953813264,-12.647317555342275,-1.222540891826263,,,,,,,,,
162,162,8.42,-8.66,-19.0,11.6,0.25,-1.11,-0.18600000000000005,4.88,-7.18,-5.24,90.0,8420000000.0,-2.8000653338630266,-12.019196454532384,6.445968296269599,-0.1345593664004714,-0.8163480915780602,-0.1599040993905654,3.2104587157698745,-10.368387737756043,-3.3402743014170877,,,,,,,,,
163,163,8.47,0.244,-6.26,3.36,0.418,0.128,0.855,6.01,-13.0,-4.4,90.0,8470000000.0,-1.6047113501630574,-9.553886407006356,4.991083971400428,0.3008119884919211,-0.18659199394505266,0.5762236856293554,4.4446906358588,-11.465316790028279,-3.898890278900188,,,,,,,,,
164,164,8.52,0.919,-12.1,3.93,-0.484,1.83,-0.123,5.94,-9.24,-12.9,90.0,8520000000.0,-0.6136917372823961,-10.643788559573133,4.4908344096585715,-0.31755532294420746,1.158209922637281,0.06906446135136024,5.103926660618705,-10.537742875139726,-8.643668145867279,,,,,,,,,
