,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
6505,6505,325.0,-5.25,-2.49,7.83,-0.0533,-0.00328,0.0736,0.208,0.0228,0.0846,325000000000.0,-5.3064070908528045,-2.5100067974223133,7.814022216808767,-0.05756749491209383,-0.016588759103690096,0.08712864901881315,0.16408098282265912,0.0005960032763883821,0.08139166710688303,9.78767161806349e-05,0.00017309767325860472,1.1294066016387216e-05,2.209544710331359,2.477228496966774,2.2683989403607887,1.9055422147309804,2.7074106083467915,0.962851026151838
6506,6506,326.0,-5.28,-2.53,7.82,-0.0509,0.0175,0.0553,0.16,0.00585,0.0944,326000000000.0,-5.289519237464795,-2.522900584157329,7.817720597862297,-0.05312644239636921,0.005905043102369143,0.0656911086083092,0.16166611680772208,0.0039746511315231796,0.08923705646200156,0.00010323825219195519,0.00015758331557843674,1.5052196251883711e-05,2.1730304680206163,2.675596629521649,2.2661435125344096,2.2951876281626262,2.36422931725362,0.9404167107078327
6507,6507,326.0,-5.28,-2.53,7.82,-0.0325,0.034,0.0425,0.0649,-0.14,0.0708,326000000000.0,-5.283431583902535,-2.527479046040039,7.8191309016796575,-0.039387679154897416,0.02444377728457652,0.05007120797863256,0.10440613701696116,-0.08861003982574463,0.07811757969909766,0.00011759143257433085,0.00013862598210235107,1.821061292857508e-05,2.154523628674433,3.0608604382503732,2.258302550512806,2.2376531014579863,2.6350994342188163,1.0819928392801104
6508,6508,326.0,-5.5,-2.72,7.75,-0.003820000000000001,0.0248,0.015,-0.0368,-0.183,0.00808,326000000000.0,-5.42193244106058,-2.6516376461360616,7.7763616899192325,-0.015696928925064885,0.02467883480843473,0.026449706797386684,0.02084940096817241,-0.14930867693181682,0.035877583518511474,0.00012895530125358343,0.00019081968695177815,1.662678158382997e-05,2.1700153962403816,3.1889490375450533,2.256332203035518,2.3741098055071452,2.765111883986613,1.055138626771722
6509,6509,326.0,-5.59,-2.72,7.75,0.0279,0.00283,-0.0174,-0.119,-0.177,0.0176,326000000000.0,-5.529415898374356,-2.6957251923032803,7.760052504430188,0.013341905162123977,0.010261666721168095,-0.003084374190452405,-0.06190450684106619,-0.16711592742372586,0.02485428622590293,0.00013170537223700362,0.00023980723384641728,1.538648429407468e-05,2.286862918171177,3.088731807836169,2.2820763721988877,2.343063866807896,2.931926400456283,0.9387268979244541
6510,6510,326.0,-5.71,-2.61,7.75,0.0267,-0.0326,-0.0681,0.124,0.0749,-0.0813,326000000000.0,-5.644903921043365,-2.6404401384249967,7.7538333219770275,0.02223940087342891,-0.0180210249330016,-0.046874329170004565,0.04810185603657144,-0.011484573587496131,-0.03916786556128455,0.00014430865191380037,0.0002515791258607436,1.5720939345942497e-05,2.333450019322301,3.1177662760709843,2.358860769246799,2.464962375772121,2.686992152752066,1.1282986822722565
6511,6511,326.0,-5.71,-2.61,7.75,0.0805,-0.0149,-0.1,-0.0237,-0.235,0.0807,326000000000.0,-5.686534497555742,-2.6208089379819266,7.751461760845927,0.06104534255832383,-0.015961585899838978,-0.08265604847182627,0.005614122254441606,-0.1552189488756992,0.03312501377137877,0.00018010330493760471,0.00025070389058678315,1.57887784055304e-05,2.466447852562849,3.073399030184537,2.4173994735623925,2.56537543766355,2.6944736936174367,1.1524825744616227
6512,6512,326.0,-5.21,-2.48,7.76,0.0945,0.00283,-0.115,0.211,0.0702,-0.00839,326000000000.0,-5.381778927547986,-2.5299999361821754,7.756744254472723,0.08332865987599035,-0.0035617736387078673,-0.10444066255380564,0.1271483095052559,-0.010260487034084416,0.008087112177358588,0.00020013310690960515,0.00023840530144059687,1.652006822348497e-05,2.545539003861789,3.054882597872883,2.416089652769302,2.7902632068978805,2.8077358735083062,1.130837845041259
6513,6513,326.0,-5.25,-2.47,7.85,0.0921,0.0212,-0.117,0.151,0.0733,0.071,326000000000.0,-5.297503044897812,-2.4913054290662693,7.814438723265053,0.08917103354892318,0.012777525236268154,-0.11289974872758783,0.14126220610947576,0.04347412149937065,0.04603017436110638,0.0002138496766394523,0.00031547813109177064,1.8919848203015667e-05,2.4428094617829283,3.082880909254083,2.3242183041286655,2.866996133975621,3.07852141193426,1.1422874007230095
6514,6514,326.0,-5.3,-2.56,7.85,0.0848,0.0395,-0.119,0.125,-0.0155,0.0669,326000000000.0,-5.29910003140726,-2.535607169806696,7.836439357705003,0.08625959469513303,0.0304106135966297,-0.11700845111711425,0.13163927551801485,0.0055500791452087065,0.05861686508891808,0.00021679214983925404,0.00034393648499644945,2.0743345222378964e-05,2.3335146451693793,3.1682393405424456,2.2202843243921437,2.8756403829970316,3.11912635135163,1.1120388853416807
6515,6515,326.0,-5.3,-2.56,7.85,0.0732,0.0554,-0.14800000000000002,-0.13,0.277,0.0158,326000000000.0,-5.299675705555403,-2.551338299496232,7.844828860648558,0.07756092364195706,0.046900104753576255,-0.13788218170112254,-0.0231820645557172,0.18010933425196973,0.03279381039013566,0.0002563860037307873,0.00034015962697976214,2.3674814325337045e-05,2.238091890540601,3.1841626256009334,2.1355627994773276,2.96119106199023,3.401777701930448,1.1122842331417533
6516,6516,326.0,-5.4,-2.5,7.72,0.0762,0.0774,-0.157,-0.000467,0.0529,-0.062,326000000000.0,-5.363835633550492,-2.5182297452406535,7.7676008653742015,0.07665444673585088,0.06702575915838305,-0.15075860407549474,-0.00974074619597497,0.09830579017639107,-0.02437678526051092,0.00027363258084739053,0.0003301637374889325,2.690565619686216e-05,2.1375688176164154,3.1500043712133547,2.0448512914736057,2.8867637446122156,3.229415477080389,1.2079454217451524
6517,6517,326.0,-5.62,-2.56,7.69,0.0866,0.048,-0.147,-0.21,0.0021,-0.078,326000000000.0,-5.527659006855638,-2.545167740169449,7.719591576965277,0.08327893223949169,0.054471425581542894,-0.1482270724376234,-0.12824132499740568,0.036439459875639416,-0.0567172011538897,0.000240622636176735,0.0003330783080067124,2.8053979240644993e-05,2.059700107952262,2.8925390822595682,1.9483387296274337,3.1455016325565683,3.3229259923534653,1.374811402970907
6518,6518,326.0,-5.8,-2.65,7.7,0.0793,0.0181,-0.147,-0.41,0.0323,-0.00732,326000000000.0,-5.701827928097293,-2.6127751162195123,7.707470738943937,0.08062866485833932,0.03047138415851545,-0.1474006025997079,-0.29496803602450405,0.033777528156189895,-0.026925514965906956,0.00028203070819656206,0.00037010586542361696,2.6143627137128344e-05,2.03187149643858,2.709083546603233,1.8971045712094792,3.103594151830143,3.3105866396720147,1.3702277644897862
6519,6519,326.0,-5.8,-2.65,7.7,0.0719,-0.00389,-0.129,-0.211,0.12,-0.113,326000000000.0,-5.764611517548901,-2.6367818568765955,7.7028486992234,0.07481471914026687,0.007797687650750045,-0.1350072452719338,-0.2452811349535789,0.08922395962945147,-0.0788374435994163,0.00035600229006130225,0.00036112221200724576,2.8783909953512838e-05,1.998209356311917,2.6772795790342303,1.8773246936932668,2.999086296441615,3.232516656691056,1.4900417091205487
6520,6520,326.0,-5.8,-2.65,7.7,0.0622,-0.0289,-0.139,-0.012,0.115,-0.00191,326000000000.0,-5.7872434491032045,-2.6453064237308044,7.701086176604041,0.06641236623481347,-0.01641764116692401,-0.13769648328992387,-0.10724032094349656,0.10579956440654592,-0.03244213781054936,0.000395725204655633,0.00039131920249435163,2.7599211060018998e-05,1.9812717452122401,2.8217391155869236,1.898166486783087,2.8828919842056537,3.4186569190461875,1.47326856337716
6521,6521,326.0,-5.55,-2.48,7.83,0.106,-0.0717,-0.166,-0.129,0.0833,0.0763,326000000000.0,-5.635520519088353,-2.5386987619832,7.78084123859043,0.09278070782800266,-0.05289624756671395,-0.1567597387721282,-0.12011629942122927,0.09133094083591968,0.03314076240665606,0.00037959724432769454,0.0004053044353984028,2.6748794484479082e-05,2.0361790521354846,3.2329694682994115,1.9337226973129988,2.77529098616034,3.344165044968303,1.5161011239054147
6522,6522,326.0,-5.46,-2.57,7.77,0.15,-0.14300000000000002,-0.141,-0.0523,-0.364,-0.18,326000000000.0,-5.5232708314504615,-2.5588851829804056,7.7741340782104595,0.13089306522561134,-0.11235209706905597,-0.14614508806662446,-0.0799869620846535,-0.2014752806096005,-0.09540544576073526,0.0003669378655982213,0.0003622110568748789,2.645915381183503e-05,2.141933600590372,3.605229327676963,1.9686047124138901,2.699440213488351,3.6095530740502677,1.8464597497109565
6523,6523,326.0,-5.46,-2.57,7.77,0.00901,0.0798,-0.105,-0.275,-0.379,-0.0518,326000000000.0,-5.482807594642842,-2.5660531904078163,7.7715764364340725,0.04970977412761102,0.014441350987320828,-0.11843264613686902,-0.19538317419839527,-0.3156347651808797,-0.06910679563389553,0.0004156448732004908,0.0003692801035377326,2.6785665031768998e-05,2.1891417016221517,3.7540136872064447,2.003118694894323,2.7916586715778657,3.561048630537696,1.9583285472112184
6524,6524,326.0,-5.42,-2.66,7.8,-0.038,-0.0137,-0.104,-0.0696,-0.0782,-0.00939,326000000000.0,-5.442640633624034,-2.626640430631456,7.789161359199147,-0.008711533391875527,-0.004127995577795602,-0.1087118314437206,-0.12095275944839767,-0.16294938396710454,-0.033091313350146964,0.00042431731634196766,0.000356340673209239,2.995085078156405e-05,2.3827074017357206,3.517791235147688,2.0500506026147174,2.8167321245574706,3.4470472231349993,2.1108401780528263
6525,6525,326.0,-5.42,-2.66,7.8,0.0365,0.0291,0.00519,-0.0419,-0.258,0.163,326000000000.0,-5.4281614373808384,-2.6481543873645235,7.7958670186064944,0.02140274893803045,0.01779782388750788,-0.031995562632913116,-0.07417440735985345,-0.22407285637627936,0.08517228849222278,0.0003914848648440467,0.00042380366169209364,2.896944515989259e-05,2.429254568068792,3.4221870703839006,2.1758598930416393,2.8241435220139275,3.4018886343451045,2.0089717825589672
6526,6526,327.0,-5.33,-2.11,7.75,-0.0331,-0.0137,0.0412,-0.184,0.417,0.129,327000000000.0,-5.365384722156722,-2.301093472219303,7.76749047231623,-0.014900183327410978,-0.002986324252876718,0.017303824843148678,-0.13916214958062212,0.1881770166337957,0.11160498489830152,0.0003942666700049544,0.0006110717913019024,2.5973076267862086e-05,2.477108120977887,3.5192323086512216,2.2709185080191134,2.7791511385840666,3.6997200594738557,2.0047617900477657
6527,6527,327.0,-5.33,-2.11,7.75,-0.0338,-0.00939,0.0589,-0.0655,-0.0375,-0.106,327000000000.0,-5.342755268591451,-2.177855419378272,7.756669642613343,-0.027488882117429288,-0.00721185269191697,0.045320084228061226,-0.09557361300370308,0.04305260252028634,-0.019633611940521708,0.0004288676065535128,0.0009237130971275453,2.761402616080903e-05,2.4266637144477547,3.568740305698908,2.2854226483023368,2.7665503508747205,3.7048597016076674,2.181657166642871
6528,6528,327.0,-5.24,-2.38,7.77,-0.0185,0.00527,0.14800000000000002,0.138,0.168,-0.0268,327000000000.0,-5.277040587133252,-2.308220442560434,7.764916722404027,-0.021501610515728416,0.0010244203264975034,0.11447806062403333,0.04264026877427839,0.12340157946215485,-0.023955694043688528,0.0004729871554194074,0.0010775351366012513,2.979784577944367e-05,2.324729850505167,3.5908878699772235,2.289819813274935,2.8360481755018823,3.5733193954017493,2.1724274453311856
6529,6529,327.0,-5.08,-2.26,7.78,-0.117,0.0114,0.188,0.29100000000000004,0.25,-0.0337,327000000000.0,-5.151028210668463,-2.2771226175418025,7.7742484228622475,-0.08511072177252846,0.007870848501041465,0.16399726766741907,0.18960363412608605,0.20481226877816974,-0.029832531441298517,0.0005006393809702739,0.001177505890544144,2.9358971724191014e-05,2.3358248922716256,3.555215493146164,2.252433329732903,2.960267227341878,3.5420195963328807,2.182705990362554
6530,6530,327.0,-5.25,-2.36,7.92,-0.139,-0.0424,0.118,0.0407,0.059000000000000004,0.053,327000000000.0,-5.2143231172106725,-2.3305709566449204,7.864420591582662,-0.1210050344295935,-0.025300863293476188,0.13301674125043475,0.10149201332336437,0.11104587554501323,0.020124160426028874,0.0005188704350300758,0.0012954724143706734,3.0415931797195324e-05,2.239980661433295,3.509663549817421,2.085988463764378,3.0027872834048526,3.6832275080174295,2.2906255763293264
6531,6531,327.0,-5.25,-2.36,7.92,-0.0783,-0.0143,0.0895,0.18600000000000005,-0.478,-0.237,327000000000.0,-5.2371393659328564,-2.3495499570198235,7.898805948830963,-0.09256026811723107,-0.01804183566302542,0.10370692434567892,0.1514984224896952,-0.26774739343681164,-0.13494864128965034,0.0005615607947070822,0.001401668355007216,3.7312971277228646e-05,2.0671019251434037,3.5142010331832894,1.9259632239084803,2.926325542510678,3.7406447715308064,2.5843362676921227
6532,6532,327.0,-5.25,-2.36,7.92,-0.0808,-0.11,0.113,-0.238,-0.202,0.0404,327000000000.0,-5.245364059422297,-2.3562892207888178,7.911918118693035,-0.08472704268195272,-0.07872133225625746,0.10996608568163173,-0.07898176652269526,-0.22546771865814985,-0.029195045722608545,0.0005981927798498198,0.0014776439960175437,4.7989825901375147e-05,1.9929404366440275,3.546992880690263,1.7666527690065676,2.9352164460734493,3.803143363975601,2.598214322522208
6533,6533,327.0,-5.33,-3.58,7.82,-0.0759,-0.163,0.095,-0.0296,-0.914,0.0112,327000000000.0,-5.299490787413589,-3.145471811529704,7.855051246633452,-0.07884757036870144,-0.13433343972015646,0.09988598135211783,-0.04976080422234053,-0.6682369518348832,-0.004832602461315581,0.0006298355314706489,0.002548361453600465,4.9614867458960704e-05,1.9212646628969068,3.556370072743969,1.6997553494387896,2.94802797882325,3.680077370899021,2.6948525545135635
6534,6534,327.0,-4.69,-4.82,7.33,-0.386,-0.653,0.32,0.227,-2.96,0.0342,327000000000.0,-4.909706394643957,-4.2253909675585115,7.530217768843277,-0.2834342017572847,-0.4765806565369836,0.24813931029384045,0.1140084884053286,-2.141983715917858,0.018708145962982183,0.0008170121490293451,0.008830087686295594,6.773232571644231e-05,2.2741811410551795,3.9078681480981117,1.7703262651961087,2.977029986606115,3.9475337386633176,2.710346220600135
6535,6535,327.0,-6.04,0.989,7.82,-0.255,-0.235,0.16899999999999998,-1.09,2.01,0.109,327000000000.0,-5.632557079520501,-0.8625809661503103,7.709497434657608,-0.2644948809897616,-0.31717128965583385,0.1948366324822131,-0.5984465351417638,0.5280010605849657,0.07316358943228927,0.0008382928879705503,0.015254117669089367,6.730141884950079e-05,2.3013500405382095,3.726877792362059,1.7462555404484568,3.52817605614289,4.346313105283377,2.550760799610832
6536,6536,327.0,-5.12,-1.26,8.62,0.165,-0.344,0.127,-0.185,1.64,0.6579999999999999,327000000000.0,-5.304764080036077,-1.1188802487089415,8.272797944051241,0.021581026769804945,-0.3348744851155093,0.14914664700389213,-0.3537953936408519,1.2430858035640748,0.425881195507609,0.0008621318683369062,0.019178034347744455,0.00015786768678926962,2.6098701859583193,3.491563805626987,1.7978285275012682,3.464954332306114,3.9883506060492735,3.080643349588814
6537,6537,327.0,-4.65,-2.21,7.89,0.0524,-0.385,0.0302,0.134,0.568,-0.201,327000000000.0,-4.886026321562504,-1.8225537069736872,8.035972275021862,0.04210878184031332,-0.36795029162630144,0.06903254550429566,-0.06514936269274252,0.80896349091475,0.04780617276935712,0.001035567517908222,0.020380618941831,0.00017832348782498777,2.9517943531261888,3.3110943377689073,1.909260124548758,3.446984872781253,3.9825205426769035,3.0848761524704886
6538,6538,327.0,-4.87,-3.54,8.7,0.142,-0.0619,-0.018000000000000002,-0.15,-0.366,0.531,327000000000.0,-4.8757770194543735,-2.9301510187016837,8.446786159070495,0.10864385145549199,-0.16600000455262154,0.010413539859204264,-0.11535853144324368,0.05338860270997425,0.3392226706926514,0.0012672196259815958,0.020713513344781775,0.00032219908903096,3.2122368707397526,3.1922750774153457,2.095024213521748,3.411198929111807,4.075104737677551,3.0872762357231793
6539,6539,327.0,-4.27,-2.2,8.72,0.00901,0.531,-0.00886,0.258,0.728,-0.111,327000000000.0,-4.4883676243327315,-2.4592697609286978,8.615815518666473,0.0422802106275727,0.2939222990330342,-0.002567762357178597,0.10557109390078448,0.4872058449558537,0.06769124358881451,0.0017053843079409838,0.020254895541655337,0.0005187289260087291,3.1808731779526154,3.5304520470952077,2.175708969355934,3.435479950834455,4.136996311883577,3.1769459804226283
6540,6540,327.0,-4.47,-2.51,8.16,-0.266,0.037000000000000005,0.0938,0.442,0.2,0.118,327000000000.0,-4.4766209402200685,-2.491986165122533,8.333816058310306,-0.16305760457600327,0.12438959953408313,0.06233879039037124,0.3046481444940289,0.30251455519499826,0.0980326934183912,0.0020807963419576477,0.020431859213564982,0.0006093937406352765,3.294207439931375,3.5163923046600276,2.187624009147817,3.534260608289578,4.0560532744512,3.069313546213443
6541,6541,327.0,-4.87,-2.04,8.3,-0.201,0.1,0.412,0.0711,0.7,0.28600000000000003,327000000000.0,-4.728196502802848,-2.2004959934463195,8.312895197073772,-0.1883300978245868,0.10829588396589687,0.29784600796797944,0.16644932926940212,0.5581225078589371,0.2113966748225576,0.0023409928311988524,0.020722871197288776,0.0006744287745767111,3.2934532512326626,3.5933941541470182,2.4780410375077344,3.6407205198799915,4.104559476880315,2.9949971742569663
6542,6542,327.0,-3.51,-2.89,6.39,-0.0802,0.705,1.07,-1.06,-1.3,0.861,327000000000.0,-3.9491297109487538,-2.645163707563391,7.123257631399428,-0.11630731866871667,0.5020369384889927,0.8179147067887059,-0.5592846910366049,-0.6367662567383547,0.603175519485016,0.003389178032876315,0.02081903829905848,0.0008023491309601228,3.2262295786056496,3.5353581247627273,3.2975144211621266,3.6240313882455966,3.9808771359539237,3.149415628032094
6543,6543,327.0,-5.62,-3.11,7.6,-0.5539999999999999,0.46,1.47,-0.292,-1.01,0.67,327000000000.0,-5.017692503037493,-2.9449409554639288,7.418203751638664,-0.40784358718218894,0.4742984576873336,1.2571135522294412,-0.4011227507692411,-0.876778852546775,0.6434776904214721,0.003419794915169986,0.021036062941921264,0.0008302127718482924,3.541117099096185,3.275004935102273,3.5283829309719152,3.498715419385746,3.829365166771681,3.163463584577168
6544,6544,327.0,-5.62,-3.11,7.6,0.0738,0.409,1.18,0.199,-2.16,-0.0496,327000000000.0,-5.402882967349316,-3.0513890246792337,7.530675569244293,-0.08703272372534604,0.43121063584122704,1.2051752475160429,-0.0460085954504757,-1.7019702309444278,0.2254792500646033,0.0033600943443654768,0.02156653773740405,0.0008836877519124614,3.544092566505274,3.357954573074289,3.362375375329628,3.680279111631154,3.932252189778112,3.082031850701223
6545,6545,327.0,-6.16,0.5870000000000001,6.97,0.422,-0.139,0.118,-0.083,2.49,-0.482,327000000000.0,-5.88707793329638,-0.7049575686508058,7.183802310822718,0.25202136085102345,0.05495155409588204,0.4729304059164022,-0.0678977343326859,0.993728383777023,-0.20120483427483335,0.003562701852362855,0.027899850625600017,0.0009680018591608844,3.568901827388751,3.490065110114972,3.110858682616854,3.5670246733166873,3.860704792691983,3.254608976057596
6546,6546,328.0,-5.89,-3.68,7.65,0.00351,0.078,0.193,0.152,1.86,-0.804,328000000000.0,-5.888946581821209,-2.623590576127765,7.472224872730393,0.08649409796764251,0.0701602983277855,0.2843889599661185,0.06222363871012038,1.5507951329243226,-0.5647534673696061,0.0037352907072428065,0.027626445165677672,0.0009737306242738815,3.5975902088803053,3.3885277966103495,3.0304443277208053,3.509764631867123,3.7537282265343213,3.7222285103475374
6547,6547,328.0,-5.63,-0.589,7.68,-0.111,-0.192,0.172,-0.482,2.87,-0.5770000000000001,328000000000.0,-5.723343912990322,-1.3114638874631643,7.6007689949537625,-0.0450518305188706,-0.1028287478144144,0.20869165895335026,-0.25981300269293384,2.3991261611053063,-0.5721394224625195,0.0037358221413168356,0.030934149677924,0.000978442117925558,3.600806712423748,3.27974667410569,3.027709247160199,3.5782453032768693,3.6533462238512997,3.6998743658807673
6548,6548,328.0,-5.63,-0.589,7.68,-0.7070000000000001,-0.11,0.0321,-1.47,-3.11,1.76,328000000000.0,-5.663648245716004,-0.8455400938717329,7.6497867309974,-0.4859591238903522,-0.10756076853660483,0.08975192766901875,-0.9759240687249258,-1.1435858874235951,0.8343849091766674,0.0037979544439568622,0.03681609140847064,0.0009981747000832833,3.7675575193457043,3.147526746591587,3.081221281641521,3.6532209586690803,3.7472378942017976,3.7332396754231763
6549,6549,328.0,-7.41,-7.7,6.77,-0.943,0.453,-0.201,-1.36,-5.74,-0.687,328000000000.0,-6.780483276847153,-5.266045907400646,7.105489102822949,-0.7903827448170668,0.2623307605101851,-0.10607814067873764,-1.2031955804304817,-4.099367018527154,-0.08316952510032449,0.004667045295354288,0.050195416926145736,0.0011326733993283382,3.7334008253602375,3.4742899646014913,3.135623644207537,3.5471278173958765,4.036876829442572,4.010667890756334
6550,6550,328.0,-4.98,-3.27,4.89,-1.33,1.73,-1.26,0.23,1.88,0.008159999999999999,328000000000.0,-5.629029713146822,-3.978777035977541,5.7348324789453,-1.1498084629627754,1.2307867208301728,-0.8832788032216533,-0.3551223521256865,-0.2542606720540128,-0.02808825587307326,0.00469433289556173,0.05379343492671914,0.0022047469887835464,3.7629889867404,3.9059314721269915,3.5019727255138906,3.433906554628646,3.6878666972372605,3.931813272964596
6551,6551,328.0,-5.36,-1.63,7.43,-1.48,-1.3,-0.467,-4.62,-4.51,0.494,328000000000.0,-5.456978644706677,-2.4640285372762634,6.783581584974932,-1.3697408809912406,-0.4391776962935563,-0.6029026618068025,-2.8788033465140703,-2.9909669389952644,0.2867856380185764,0.004733930433069488,0.05339127205326811,0.0024308703316846805,3.6151182091771323,4.152843322654761,3.417193722604738,3.7200425853307606,4.05919836786982,3.966483262933523
6552,6552,328.0,-4.21,-5.82,7.67,-0.394,0.8390000000000001,-1.26,2.17,-1.74,1.43,328000000000.0,-4.659504991907101,-4.628326342765091,7.3319820722021385,-0.7198240411523353,0.4042403886536079,-1.04547724281707,0.10875471175592556,-2.186517091942771,0.976263605638808,0.005035250260464589,0.06229855848437576,0.002462365528710561,3.2822263324831424,4.057396518670402,3.2886166566513113,3.8353317603738026,4.1896052770466525,3.871312066939923
6553,6553,328.0,-4.99,-3.66,3.43,-1.26,-0.581,-1.31,1.21,1.13,-2.48,328000000000.0,-4.870864575321106,-4.003843593445214,4.917943044480992,-1.0796218630352759,-0.2458801289909848,-1.2236411433505978,0.7604010670346804,-0.05378951881719374,-1.1082253652064402,0.005119522941094734,0.06411044123884126,0.004402792426271764,3.113138620706755,4.173973767761156,3.168800606956115,3.8828774863170383,3.971095593748729,4.0148427906692294
6554,6554,328.0,-9.12,-3.37,9.79,-0.731,-0.401,-0.716,-3.58,3.06,0.565,328000000000.0,-7.5882916741258635,-3.5950717993259818,7.932138273316691,-0.8474134781367436,-0.34823749327465603,-0.8817297590709063,-1.8079698656562444,1.94857153258118,-0.0990952196921897,0.0074608472334289,0.06626485918062072,0.004438193119702499,2.951408880723296,4.053297108819525,3.059745158260493,3.901861368407532,3.8174998620661618,3.940572684907614
6555,6555,328.0,-10.3,-1.82,8.34,-0.469,-0.491,-0.444,-2.12,1.66,5.66,328000000000.0,-9.322496322619454,-2.4503112635152284,8.18447016339369,-0.5953616398883175,-0.4424407318511408,-0.5869057600444471,-1.9926092192447824,1.7630019970215738,3.374242306876689,0.014108973452119694,0.06581641500733798,0.0045100075458555456,2.921427700716068,3.943156059021565,2.9617668407501134,3.6055668510341357,3.8826511555602274,4.20274041342572
6556,6556,328.0,-11.8,-4.66,12.6,1.49,-1.65,1.32,-6.55,0.895,6.54,328000000000.0,-10.906921307248473,-3.8753603026493098,10.916226040187428,0.793646108898886,-1.2392605471911486,0.6974519814750484,-4.689380905790174,1.2048225019080063,5.283525750704388,0.02613718602698366,0.06809610660201519,0.0069498254306694495,3.3570083060374896,3.7425788990943305,3.167198205099243,3.748987065856697,4.032653374920387,4.055826604022154
6557,6557,328.0,-7.29,-1.16,7.75,2.14,-0.53,0.838,-2.04,3.48,0.884,328000000000.0,-8.593810671646594,-2.124198774297065,8.95737712162921,1.6904191619458488,-0.7712479973287742,0.7921152489801107,-3.1216471824430743,2.667903709413044,2.630150923690544,0.028982888807590042,0.06959302450650653,0.007328364453059341,3.5756069683970106,3.838866920060032,3.09470560510298,3.5268918519781267,3.976342402581102,3.7272330022284703
6558,6558,328.0,-11.3,3.39,3.01,0.958,-1.47,2.38,-6.9,6.9,-3.1,328000000000.0,-10.324485784758023,1.4319601666800503,5.277913585616899,1.202572900064836,-1.2323263809849494,1.861602900772528,-5.357434109896263,5.389405941183513,-0.8257301953064387,0.03661224702774815,0.0955151855021868,0.008843904975732375,3.4481902488822795,3.6984432223940615,3.14759511773324,3.4059198250648266,3.9712770053796462,3.807300927138439
6559,6559,328.0,-8.6,-0.414,5.78,0.836,-1.24,2.09,0.276,0.449,-2.12,328000000000.0,-9.221634728191784,0.24148301644585254,5.588539494297047,0.9584077866791948,-1.237389900074762,2.015435077681173,-2.0239291106588952,2.212416438578998,-1.6063103788725892,0.040220116711653535,0.10871476726432973,0.009892129755826323,3.3856913138635276,3.525189059922852,3.13801938472835,3.2549830218379974,3.8216145108239665,3.741073433230161
6560,6560,328.0,-8.6,-0.414,5.78,1.11,-1.52,1.95,0.481,-0.8029999999999999,-2.98,328000000000.0,-8.824084192378015,-0.181244175076746,5.706990486350508,1.059379615180198,-1.423872934757462,1.9713626401265536,-0.5416727140924784,0.2733154006456422,-2.4347891106132873,0.042602458392671946,0.11859816056573684,0.010749309693254024,3.3247979046680016,3.4250050609871856,3.1454758762667665,3.2112002786124703,3.8292700534217685,3.84621767709728
6561,6561,328.0,-5.92,-4.07,5.39,3.14,-2.23,1.25,-1.81,-3.3,-3.48,328000000000.0,-6.966850591169552,-2.6891396481061878,5.510877914148074,2.4452293949096804,-1.955803800670298,1.4855034617560618,-1.2921874232747643,-2.0245494920776164,-3.0651607626234223,0.042509269539878373,0.11929822562597113,0.011867873014931985,3.365069666582267,3.3081014045353205,3.161670185475605,3.235874650634362,3.8387167896618593,3.7739233187626158
6562,6562,328.0,-5.25,-0.165,2.71,0.861,-1.69,1.07,-1.89,-0.858,-4.45,328000000000.0,-5.86888218573842,-1.0612981517777291,3.77805892751198,1.3900134308078649,-1.7804105926178593,1.2056495660522997,-1.645934556729198,-1.2743853157836391,-3.900363754224156,0.04272867355901622,0.12356652515944537,0.015255350863509539,3.2459205336522206,3.159456935572787,3.203954628702113,3.211442537301168,3.7649978020005395,3.672476884900629
6563,6563,328.0,-2.34,0.8759999999999999,10.0,2.27,-4.05,-0.644,-1.21,-1.26,2.11,328000000000.0,-3.6120747147811065,0.18808371654484254,7.627386924465298,1.976150678167485,-3.2780215570447315,-0.04014438754926575,-1.3879764674946544,-1.2651346533710115,-0.2754849549920526,0.04532071599061424,0.13434048892931286,0.014856932701285092,3.21545941465746,3.088043134416648,3.19798825736191,3.1345763981858283,3.7312221273135426,3.59390385976147
