,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Bikking,Unnamed: 16,Unnamed: 17,Unnamed: 18,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
2567,2567,128.3509853,-5.894120216,-6.263811587999999,6.364609241,128.4934997,-0.2006587982,-0.2620449066,0.7815194129999999,128.491305,1.065546632,-0.17645850780000005,0.6662816404999999,0,0,0,1,,,,-6.058414542071384,-6.574905184678673,6.439801587620933,1.0036921985728489,-0.16693180615900466,0.6071812179267482,-0.3329082763508751,-0.3047580184768752,0.6587548957867672,0.1134108124100973,0.5205102583139789,0.010960521934718307,0.4653683022795336,0.9947676633805149,0.7553226002202669,1.898009948026942,1.8418140807759884,2.1616159399977946
2568,2568,128.4009853,-5.733502388,-5.4284172060000015,5.813961029,128.54349969999998,-1.629128933,-1.5588488580000002,0.528400898,128.541305,1.183134794,-0.5212817788,0.8961129189,0,0,0,1,,,,-5.885086850033374,-5.765956095990409,6.143654133836942,1.1468416263137151,-0.4216902533810639,0.8246091961355669,-1.250387707405803,-1.2012977151374424,0.5654053102548435,0.08285390368834598,0.4328602174791928,0.011176474108972396,0.4668921439570535,1.0873795453756565,0.6408503032575675,2.1588967298204005,1.6384939848968685,3.330770647995028
2569,2569,128.4509853,-5.3793644910000005,-5.227120876,6.943971157000001,128.5934997,-1.94067955,-1.72149229,0.3098320961,128.591305,1.274838209,-0.8125795722,1.031339288,0,0,0,1,,,,-5.615304115561568,-5.385759994551894,6.522363767475689,1.2489502561988537,-0.7027185124000124,0.9801785078869166,-1.7389839691119116,-1.5731807336110295,0.3823832778216881,0.05878523212967438,0.2986294002528395,0.012167603236999502,0.5366718181976944,1.3317218730470928,0.5005813838956211,2.764946873250338,1.7260402772798755,3.2060760856319703
2570,2570,128.5009853,-7.418946742999999,-6.419344902000001,6.912864685,128.6434997,-1.94067955,-1.72149229,0.3098320961,128.64130500000002,1.35134685,-1.015228152,1.093645692,0,0,0,1,,,,-6.577475613181357,-6.115045939458837,6.7071486154041535,1.3306366239629488,-0.927396025425732,1.0655652630532504,-1.8817463498946696,-1.6792075014047978,0.3304276580668543,0.04431588987199848,0.17621746700517266,0.010621940479537658,0.6674342383397409,1.549575868231954,0.5316081755364485,2.552019614205898,2.0620013858427813,2.382732407343279
2571,2571,128.55098529999998,-7.792526245,-6.048457622999999,6.92243576,128.6934997,0.5304784775,-1.65363431,-1.909431458,128.691305,1.387310505,-0.8657996057999999,0.9687274098,0,0,0,1,,,,-7.225656726457933,-6.068061968155794,6.809022389769057,1.37584792731015,-0.8831115343364195,0.9926924748795544,-0.1743467255157407,-1.6609254274499246,-1.2735885102705042,0.04308960129147243,0.1209782719792835,0.010963928563403152,0.8275051541916352,1.94138977172157,0.7657064521838177,2.3928391192312333,1.9786029635147333,1.5714905807166772
2572,2572,128.6009853,-6.272186279,-4.930410862,6.6206412320000005,128.7434997,2.470703602,-0.2004971504,-1.736719131,128.741305,1.160762548,-0.07498150319,0.9740723372,0,0,0,1,,,,-6.7170182222891555,-5.265348077946864,6.7198805155527594,1.2042646486238202,-0.30210979092693635,0.9786803782927396,1.6978493832957788,-0.6168767163490259,-1.60524731831174,0.049477170596394275,0.17574657824939552,0.010737988235815113,1.2017192676036421,2.8874409068170346,1.2702436957864076,2.6314595864152532,1.8827112475609686,1.250061569189539
2573,2573,128.6509853,-6.272186279,-4.930410862,6.6206412320000005,128.79349969999998,2.470703602,-0.2004971504,-1.736719131,128.791305,0.3652102947,0.08704573661000001,0.7117134333,0,0,0,1,,,,-6.4797180996018025,-5.029020126300502,6.672920533694296,0.5349132598916964,-0.022328033979013284,0.7777814014079552,2.244884214984518,-0.31921023318547737,-1.6993973978942367,0.06180725262879875,0.2697331843064662,0.010164718962269255,2.3632308502291623,2.923712890313372,2.0645917726339587,2.1252940840999526,1.9141800087642935,0.9917544896571635
2574,2574,128.7009853,-2.604587555,-1.303191066,7.31515789,128.8434997,2.470703602,-0.2004971504,-1.736719131,128.841305,0.07551599294,0.26785650850000003,0.3152735531,0,0,0,1,,,,-4.412490311295921,-2.400116833232214,6.976826944497626,0.16843140185136707,0.1862989426072979,0.4297332431979437,2.404721694441033,-0.23434318219747774,-1.7261243753495992,0.07216130718814129,0.3601494002238091,0.01118389746859312,2.324710001294934,1.9977855092696066,2.220778988531166,1.5012778337184258,1.8273823671808787,1.0078463214609694
2575,2575,128.7509853,-6.114260197,-3.474677563,7.217051982999999,128.8934997,0.7418889998999999,0.3515323997,-1.364749908,128.89130500000002,-0.4868452549,0.252661705,-0.08399149776,0,0,0,1,,,,-5.320316758902601,-3.158314859619169,7.090501318070912,-0.3543122537415249,0.23401017616063466,0.04314315487296844,1.227750175956956,0.18449467223135346,-1.4673355597039834,0.09160070307667356,0.4342436987647247,0.012589063404720014,1.1811632828799945,1.7281025189286074,1.3670244122087183,1.5772985571138782,2.1349502929703923,0.9862604392285793
2576,2576,128.80098529999998,-1.194317579,0.5641079545000001,4.291228294,128.9434997,2.775552273,1.618521214,-2.362287045,128.941305,-0.8945094347,0.7246938944,-0.4072824121,0,0,0,1,,,,-3.1192605466425323,-0.5318149758884427,5.7658866585303565,-0.7852518365980397,0.5867852058756371,-0.2958127992015564,2.3233017550505703,1.2096689897095851,-2.108231516749416,0.1173876201520596,0.5074882086094129,0.011702426796848917,0.6610045647255091,1.493010998729014,0.9145765214412058,1.6379477210731987,2.040971068515313,1.1640783490004007
2577,2577,128.8509853,-5.041677475,-0.4797609448,7.494619846,128.9934997,2.775552273,1.618521214,-2.362287045,128.991305,-1.111894727,1.054398775,-0.8054784536,0,0,0,1,,,,-4.144793402671254,-0.4950862340676193,6.583922378385519,-1.0458295585638704,0.9229740473864724,-0.6793483283617369,2.643409713215407,1.5019542350901,-2.290166698016863,0.1251718838905662,0.537617568140602,0.012383984572969612,0.4316076093506689,1.1613677556998334,0.7381239408897227,1.5503701255071733,2.0020389810047408,1.2765494961627877
2578,2578,128.9009853,-1.768894196,0.7220342159,6.211468697000001,129.04349969999998,2.775552273,1.618521214,-2.362287045,129.041305,-1.277281642,0.7448518872,-1.204896212,0,0,0,1,,,,-2.87734581437864,0.36370033587019696,6.407677473824989,-1.2304692934345458,0.7949138570653083,-1.074835612529755,2.736941690016752,1.5852870529442324,-2.3418137864700554,0.11762494210429476,0.5245627120804149,0.009453473072341624,0.33896700616407655,0.8531527882278777,0.6317487911075318,1.6414174939120487,1.8636090985346883,1.8205177380897526
2579,2579,128.9509853,-3.607778311,-0.4797609448,7.616653442,129.0934997,0.5681095123,0.235172987,-1.182781219,129.091305,-1.262697697,0.6219188571,-1.372115612,0,0,0,1,,,,-3.267002456039542,-0.2314365054690669,6.979764325456258,-1.2561793399560408,0.6705398173583699,-1.2985458840087285,1.2018180964344474,0.6201011053861041,-1.5118031111821095,0.09251354944763002,0.4411579255588316,0.008741514156158002,0.3335214298525866,1.0362830987231766,0.49684742665688725,1.8472399632744223,1.670702160824464,3.077744004675265
2580,2580,129.0009853,-3.607778311,-0.4797609448,7.616653442,129.1434997,0.5681095123,0.235172987,-1.182781219,129.14130500000002,-1.001102328,0.4469111264,-1.286597013,0,0,0,1,,,,-3.4487928004869834,-0.4066514511409133,7.281139951785183,-1.0526929374463196,0.5097628949204523,-1.2895540746848786,0.7532720959998044,0.3449190151696829,-1.276182740976335,0.06623581252945394,0.3221226160785269,0.010638541288893858,0.4039751386674737,1.2909082258078501,0.3861965743139694,2.776046842713248,1.8491880011632615,3.0667623992759556
2581,2581,129.05098529999998,-5.374578952999999,-3.656532049,4.990530491,129.1934997,0.5681095123,0.235172987,-1.182781219,129.191305,-1.067608237,-0.06223006546,-1.1432770490000002,0,0,0,1,,,,-4.476123003297706,-2.6997308349510427,6.197224647519902,-1.0645915428246395,0.0985309218555882,-1.1794771331898253,0.6222119550788917,0.26646244111008405,-1.209295699027572,0.05546646078127675,0.21105964999743387,0.010375347083490206,0.5007777634795345,1.4530798078647926,0.4719044821013166,2.507570397667598,2.0702137576054827,2.4506340124521717
2582,2582,129.1009853,-4.648955345,-1.669592023,7.257730007,129.2434997,-1.02993679,-1.029524326,2.115379333,129.241305,-0.9979717135,0.006872031838,-0.7540146112,0,0,0,1,,,,-4.5683221732829145,-1.9728764164187207,6.6990552778383625,-1.0114459092437882,0.032633141985024566,-0.8593064642965877,-0.5471973452284872,-0.660028325623538,1.1715828435228064,0.050411654648924935,0.14428556250885177,0.012122104426013915,0.6600772001748973,1.7539039576830286,0.7701827783187448,2.4803347189143885,2.0164230858982832,1.668620151383526
2583,2583,129.1509853,-7.694420338,-4.233501434,5.967101574,129.29349969999998,-2.823606014,-1.319621563,1.458965302,129.291305,-0.9875873327,-0.1279724985,-0.3647521734000001,0,0,0,1,,,,-6.235971022763809,-3.5679481326590805,6.352695134302813,-0.9924128498818572,-0.08283361899110453,-0.4871425956938236,-2.1584647786444986,-1.1315663532839648,1.377384228934139,0.054966861873931246,0.1884881397522213,0.01257420258776202,1.0887139429400505,2.611139523689196,1.2634734777912338,2.402062295917979,1.8289226253436615,1.2671880290035555
2584,2584,129.2009853,-6.837191582000001,-6.4337019920000005,8.495417595,129.3434997,-2.823606014,-1.319621563,1.458965302,129.341305,-0.6472690105,-0.2044047713,-0.1730224788,0,0,0,1,,,,-6.556698242675668,-5.589991988047477,7.366630380567844,-0.7170760888015393,-0.17023669613662035,-0.2507597352887373,-2.6292591602244313,-1.2660055464740525,1.4358063674236914,0.06275460491246164,0.26374142649040555,0.010864913230904548,2.2217470380780417,2.9308672496406785,1.9825212695634629,1.8456138586338549,1.8750305233961293,0.9908431975574293
2585,2585,129.2509853,-8.702396392999999,-7.580461979,6.539285183,129.3934997,-2.823606014,-1.319621563,1.458965302,129.39130500000002,-0.1382805556,0.05993938819,-0.02321219631,0,0,0,1,,,,-7.701342736627064,-6.994445340241492,6.975131027706095,-0.2553448646733712,-0.004752552337985605,-0.07952479918167843,-2.7668200300902863,-1.304335215780421,1.4523910286924708,0.07523549688234654,0.3462533104529525,0.011887598115707793,2.2375271049769965,1.95903285393001,2.2565278112077194,1.4530881797241637,1.8478122606593625,0.9033039648140658
2586,2586,129.30098529999998,-5.953940867999999,-7.264609337,6.742974281,129.4434997,0.2159247398,-0.7278914451999999,2.061962128,129.441305,0.1718771458,0.2900761068,0.1789018959,0,0,0,1,,,,-6.769173443814196,-7.185070033115327,6.865274566052403,0.08546934438954984,0.20721329270707767,0.1149474364446709,-0.6556000301950102,-0.8922400891625575,1.8889193316255293,0.09752034953186396,0.4176841216993533,0.012427180041554055,1.2191020339269323,1.491515329470368,1.412577698793536,1.4654745023404094,1.9234206553110136,0.8392654362335241
2587,2587,129.3509853,-5.671288967000001,-6.235097408,6.11097002,129.4934997,-0.06280136107999999,-0.6226606369,0.8058285713,129.491305,0.2923667729,0.03107685409,0.366966486,0,0,0,1,,,,-6.183495807310443,-6.514779979236048,6.508338014808348,0.2505207268753102,0.0805807286798702,0.304597766381303,-0.23601052365847264,-0.6995198549003958,1.1132923829400854,0.1132271943357336,0.47272439343872436,0.012244038769759035,0.7247099100551881,1.319015327762805,0.8492939180712632,1.5348489203895064,1.9231287643980508,0.9447808937409551
2588,2588,129.4009853,-5.453541756,-7.149754047,7.324729443,129.54349969999998,-0.06280136107999999,-0.6226606369,0.8058285713,129.541305,0.5475482345,-0.1146865711,0.5250232220000001,0,0,0,1,,,,-5.79409439687278,-6.962810576368001,6.894654049013046,0.4874729264212626,-0.059805888829598815,0.4704731653096786,-0.1134111474466061,-0.6445738032867858,0.8931102645264409,0.1247838671611543,0.5099246284380575,0.012086684952649591,0.47021415551214374,1.1085449373769545,0.6251806475122247,1.4816805854385493,1.8037681175394382,1.249195100168038
2589,2589,129.4509853,-5.566004753,-6.493522644,5.610570908,129.5934997,-0.06280136107999999,-0.6226606369,0.8058285713,129.591305,0.8400676847,-0.2937411666,0.5654155016,0,0,0,1,,,,-5.672417657374557,-6.631686262651668,6.287026519009932,0.7687536205542147,-0.2279926892033997,0.5419195319029196,-0.07758897645952034,-0.6289082526533293,0.8306057765747449,0.11765903038149426,0.48881448238269587,0.010886871857453849,0.3205827341275341,0.8335315340461231,0.5167797487223533,1.7573692662783387,1.780936179630027,1.9266676301758692
2590,2590,129.5009853,-7.983952045,-7.305287361,6.929614544,129.6434997,-1.123571396,-0.9955425262,0.7171883582999999,129.64130500000002,1.126784086,-0.4831038117,0.6899519563,0,0,0,1,,,,-6.905529178535359,-7.106971660151931,6.591098865875771,1.0543706229483651,-0.4114037755936712,0.6533174527149285,-0.8179469935687426,-0.8910122168190249,0.7493848768285116,0.08885196535975382,0.41406228345565876,0.010008310012271131,0.254865745311274,0.9182320109972785,0.40921133731773224,2.140880018875297,1.733677392512333,2.939806265661519
2591,2591,129.55098529999998,-7.983952045,-7.305287361,6.929614544,129.6934997,-1.123571396,-0.9955425262,0.7171883582999999,129.691305,1.311794519,-0.7229377031,0.8691592813,0,0,0,1,,,,-7.480824821433736,-7.2469009996198555,6.751284323249407,1.2597292410142056,-0.6353798042709577,0.8157435632508567,-1.0342713526316665,-0.9657401144801976,0.7263281872744712,0.07012517873478281,0.31322497709390645,0.010599159869464317,0.2821719117780828,1.1041920135130439,0.30872777523808287,2.7913291295118565,1.6911642741795687,3.0750936129648476
2592,2592,129.6009853,-7.244270325,-6.256632805,6.714260101,129.7434997,-1.123571396,-0.9955425262,0.7171883582999999,129.741305,1.538953304,-1.002247691,0.9284114838,0,0,0,1,,,,-7.354632420056513,-6.5481788425064025,6.733764479092457,1.4824788324474705,-0.8991379541537623,0.9005288536420069,-1.0974789187585303,-0.9870456247063936,0.7197829392551516,0.05797498739122931,0.20518350185733625,0.01157572914000447,0.3725379739340249,1.2814341237858964,0.38312538934601087,2.2282378377670424,1.9837874160661289,2.4122533352546833
2593,2593,129.6509853,-7.335197926,-5.445167065,6.323931217,129.79349969999998,-1.123571396,-0.9955425262,0.7171883582999999,129.791305,1.4465626480000002,-1.017060637,1.088987947,0,0,0,1,,,,-7.344264891376902,-5.7699060747651165,6.539831575055354,1.4538268768894935,-0.9839179795901468,1.0423488041907196,-1.1159474649407,-0.9931199929170008,0.7179248983801162,0.053114613902206585,0.14522676045345095,0.012418472948987633,0.5506823450086447,1.6650293526890458,0.6677300362678878,2.2115259222837764,1.9026214493822005,1.6270570326489118
2594,2594,129.7009853,-6.916453838,-5.481059551,6.16121912,129.8434997,-0.2946629524,-2.5637862680000003,-1.851863861,129.841305,1.321109891,-0.8063184023000001,0.9716289043,0,0,0,1,,,,-7.11604473549562,-5.566099199957848,6.360672341936174,1.3479525691737158,-0.8562334980551454,0.9891303972323916,-0.5346331312730218,-2.1159769836422693,-1.1223617029996775,0.0538306890493533,0.1805934433466376,0.011760309108190025,1.008734259713532,2.61646518537457,1.0857445499003904,2.3765412400701535,1.8056545518968665,1.2605830908971838
2595,2595,129.7509853,-6.916453838,-5.481059551,6.16121912,129.8934997,-0.2946629524,-2.5637862680000003,-1.851863861,129.89130500000002,0.9583429694,-0.1403421611,0.7999044657,0,0,0,1,,,,-7.009570942130607,-5.506096175415553,6.266291172468738,1.0371434714699852,-0.3415463823003664,0.8467333823284426,-0.3647795634873171,-2.4361123259601185,-1.6447754781615531,0.060680049605677515,0.2585350429585903,0.010184033102822001,2.0633821929765808,2.917909006398999,1.6936939772073154,1.9264360180165772,1.8931463855960717,0.8934107023205852
2596,2596,129.80098529999998,-5.206781864,-4.485046864,6.173183441,129.9434997,-0.2946629524,-2.5637862680000003,-1.851863861,129.941305,0.4175904691,0.1901262105,0.6105418204999999,0,0,0,1,,,,-6.047854779162103,-4.785655206509722,6.222232638427505,0.5428981814156331,0.04069742922203706,0.6689936134214837,-0.3151502445136929,-2.5273854250702463,-1.7930763744862117,0.06906242513769896,0.33447063233610286,0.010700042467856977,2.2920248114930475,2.1036313496531376,1.9649842767406522,1.340106967480831,1.756117452102965,0.712050254375757
2597,2597,129.8509853,-2.793620348,-1.075872898,7.9878401760000015,129.9934997,1.938858032,0.2382202148,-1.53182888,129.991305,-0.1101815775,0.2398339063,0.280226171,0,0,0,1,,,,-4.311850335373518,-2.1680743221630765,7.057717282823509,0.02190709001201041,0.1838657757692788,0.3764368648048261,1.2802619415240988,-0.5502756626928653,-1.6059908557229188,0.08361797103812364,0.3935309640579125,0.010145496750092464,1.2485591004547396,1.4156738726779068,1.5270950907885803,1.5282391820095969,1.9064400306686247,0.62725603857341
2598,2598,129.9009853,-5.355436325,-1.451546073,6.659225464,130.04349969999998,1.812973022,0.3996376693,-1.951491356,130.041305,-0.6128324866,0.4104129970000001,-0.1344627589,0,0,0,1,,,,-4.868561891932856,-1.6625000074768002,6.869151144176861,-0.4844532132666319,0.34674096346271865,-0.008027255584556303,1.6573207832924672,0.1288099216868024,-1.853411947786192,0.10983577532362486,0.46032006615326376,0.013087843435010928,0.6356708401725196,1.2330620342761816,0.8925365056669139,1.5842433239957063,1.836242747765407,0.7836984813605865
2599,2599,129.9509853,-3.40648222,-0.4821537733,6.57517767,130.0934997,1.812973022,0.3996376693,-1.951491356,130.091305,-1.043250799,0.7222505212,-0.4470638335,0,0,0,1,,,,-4.088600625512513,-0.829660912722134,6.730043036199146,-0.9302311755785864,0.6167120068510459,-0.33841272448323084,1.7674931733923742,0.3224225525153113,-1.923648935145952,0.12810484707767925,0.501783387041881,0.01459044557472945,0.35701379503625036,1.0262920070094803,0.5795457747618248,1.4830763776721385,1.7641604992031312,1.016578947203478
2600,2600,130.0009853,-4.000201225,-0.2880360186,6.268896102999999,130.1434997,1.812973022,0.3996376693,-1.951491356,130.14130500000002,-1.198634982,0.9759812355,-0.8107470273999999,0,0,0,1,,,,-4.041443066683948,-0.4474964482194623,6.511828527334912,-1.1443489616398133,0.8750071328276915,-0.6938555235660137,1.7996843175740098,0.37762303339516856,-1.9435875521500088,0.12244178369690792,0.4893076264428908,0.011575258905671862,0.2045081817719465,0.8110244869488404,0.40019045128154995,1.7554219811823621,1.7412634752711158,1.7354911408326414
2601,2601,130.05098529999998,-3.451945782,1.035793066,6.374180317,130.1934997,1.345721722,1.198764801,-0.09385824203,130.191305,-1.306525946,0.8551861644,-1.186341763,0,0,0,1,,,,-3.726969746472909,0.5990960350208319,6.4466934598281584,-1.2737248345758203,0.8607569295425495,-1.0644631339210349,1.4783645313879272,0.9646508372320228,-0.6189525785367793,0.0985659932795174,0.4387862570259528,0.009223538408138304,0.13451235224954222,0.895019848536166,0.2689505364136344,2.1356384330331304,1.6499231750495833,2.7312287517870137
2602,2602,130.1009853,-3.451945782,1.035793066,6.374180317,130.2434997,1.345721722,1.198764801,-0.09385824203,130.241305,-1.20443809,0.6135960817,-1.306373239,0,0,0,1,,,,-3.5802554162435625,0.9072245734572116,6.4123802751957015,-1.218451682997699,0.6830616602855153,-1.2465062423509754,1.384478471948274,1.1320170721877507,-0.2429200862293903,0.07895802821436718,0.3433513260604575,0.008157436023046576,0.15899650214501795,1.1585664150676487,0.1821212537938328,2.9264639967794572,1.6969508675634883,3.064537223267175
2603,2603,130.1509853,-4.900500774,-1.547558069,6.984649181,130.29349969999998,1.345721722,1.198764801,-0.09385824203,130.291305,-1.269111514,0.2102078199,-1.3071367740000002,0,0,0,1,,,,-4.284553725750223,-0.8248425902032075,6.683177648619058,-1.2588653083342929,0.3431053475258132,-1.292132159775749,1.357046012024996,1.1797344995739345,-0.1361733687656303,0.06706675919027527,0.23361736092485966,0.009359261777070842,0.27164940266966653,1.2187956961997608,0.2735541474538249,2.4808609005893385,1.8919558568095332,2.60952080488504
2604,2604,130.2009853,-4.764110088,-2.59591341,7.298408031,130.3434997,1.345721722,1.198764801,-0.09385824203,130.341305,-1.1343433859999998,-0.04023956135,-1.039662004,0,0,0,1,,,,-4.540377943126673,-2.074490342500201,6.9743043723117575,-1.1595285711398355,0.06750111083241378,-1.1021423612965624,1.3490305530534117,1.1933391126965156,-0.10587050419303097,0.059482270136451805,0.17006554309163005,0.012202919220525193,0.4524895972165321,1.5698767782754648,0.5608574550824091,2.324386906953974,1.6856327287022814,1.5935088107831343
2605,2605,130.2509853,-6.978667259,-4.034897327,6.994220734,130.3934997,-0.7856264114,-0.5631580353,0.8152761459000001,130.39130500000002,-1.08173418,-0.05085303262,-0.6602495313000001,0,0,0,1,,,,-5.84110816938512,-3.4577315741066053,6.983728784993253,-1.0974684874259937,-0.017589111080514364,-0.7696074947187987,-0.16190344364214604,-0.06236691014666551,0.5537844312150112,0.055724845680426814,0.16896879381478322,0.012481420468265678,0.8119804336733091,2.4628386858823856,0.9411778043340594,2.6043241845654492,1.8343762468319615,1.101872410928247
2606,2606,130.30098529999998,-6.978667259,-4.034897327,6.994220734,130.4434997,-0.7856264114,-0.5631580353,0.8152761459000001,130.441305,-0.9084826112,-0.1365243644,-0.3030565977,0,0,0,1,,,,-6.447950631653483,-3.864973271161638,6.988693570089378,-0.9467059556204838,-0.1030971194954054,-0.41851684615810536,-0.6033815135329317,-0.4203785543666773,0.7410448420946523,0.058957374427107884,0.2484298114518844,0.011161384346890265,1.8008689762019874,2.885174557704821,1.437332972960605,2.2664338086468616,1.7385099778236666,0.8224901542830283
2607,2607,130.3509853,-6.509375095,-6.297310829,6.66640377,130.4934997,-0.7856264114,-0.5631580353,0.8152761459000001,130.491305,-0.328101337,0.0004581354442,-0.04963133857,0,0,0,1,,,,-6.480718136336881,-5.581203434228564,6.836186190633067,-0.4532172338774844,-0.028646497268593533,-0.1409217264504593,-0.7323764839424597,-0.522450484472505,0.7942036370957402,0.06257746259674957,0.3227572471243914,0.009081678353272254,2.2448598514457037,2.11950505599055,1.8511850729629322,1.445243572160029,1.6382197461639125,0.7622514755188583
2608,2608,130.4009853,-7.036095142000001,-6.926922321,6.69511795,130.54349969999998,-1.0229249,-0.9600276947,2.520903111,130.541305,0.03909422457,0.17691664399999998,0.1077381819,0,0,0,1,,,,-6.7769896468348945,-6.530727622364933,6.769432766664022,-0.06047824519311884,0.11914227290603087,0.046200769874264684,-0.938029891910506,-0.8352709971489947,2.030734030428809,0.07784688447067069,0.3769097517740461,0.010384502418019779,1.2554081560001769,1.344049388031391,1.4539603317765424,1.5437252320921167,1.8111720563054285,0.7379807291443959
2609,2609,130.4509853,-6.243472576,-7.453642368,6.649653912000001,130.5934997,-0.212164402,-0.5715527534,1.306120396,130.591305,0.1311794519,-0.003741439432,0.33169007300000003,0,0,0,1,,,,-6.4923795410953185,-7.181925939691973,6.712753469578649,0.09241571828201947,0.030795536176589738,0.2610382618580429,-0.4242542061843485,-0.6467408948768911,1.5118210426081684,0.10636950321260828,0.4460343438484906,0.010744550321309406,0.6315885393363831,1.1629280173554124,0.7851466258869528,1.5663154707539146,1.8575943057783395,0.9341057735385219
2610,2610,130.5009853,-6.243472576,-7.453642368,6.649653912000001,130.6434997,-0.212164402,-0.5715527534,1.306120396,130.64130500000002,0.3487937748,-0.137746051,0.4553102851,0,0,0,1,,,,-6.359597589952173,-7.373646011222567,6.682894788837639,0.2969400228183964,-0.09037674079066127,0.40723258078753977,-0.27413467840400857,-0.5929894827855661,1.3645139368863446,0.12089659964848364,0.4810529905840109,0.011780739074158528,0.3684048867034036,1.006018525079932,0.5155925537683363,1.4828465438268077,1.8175849857402715,1.3062785945054363
2611,2611,130.55098529999998,-5.367400169,-6.261418819,6.206682682,130.6934997,-0.212164402,-0.5715527534,1.306120396,130.691305,0.6039752364000001,-0.2951919436,0.49257195,0,0,0,1,,,,-5.830299788068138,-6.588870950514821,6.457551447056368,0.5418758194754344,-0.23762778375264465,0.4714524861872962,-0.2302714259242019,-0.5776645332576572,1.3226969388434262,0.11595163239165107,0.4888301605909012,0.011477654994262072,0.20869910338756334,0.7584538016018899,0.3791168253001547,1.7278080767585031,1.5828640372382268,1.8600166566607286
2612,2612,130.6009853,-7.141379356,-7.149754047,6.6903319360000015,130.7434997,0.3003468513,-0.57594347,0.251103878,130.741305,0.9794935584,-0.259075582,0.5856497884,0,0,0,1,,,,-6.529708513802794,-6.984623787390479,6.5677030633309466,0.8909831686309626,-0.2530475896126611,0.5573886726733249,0.14530610608031086,-0.5764341586457239,0.5553037651049446,0.09571471890483155,0.44126400543525146,0.01020135286416318,0.12856507993056504,0.8057328094612937,0.2852323384017961,2.000476396008498,1.4122410882975958,2.6486702889706684
2613,2613,130.6509853,-7.141379356,-7.149754047,6.6903319360000015,130.79349969999998,0.3003468513,-0.57594347,0.251103878,130.791305,1.187334418,-0.3555894494,0.8407548666,0,0,0,1,,,,-6.8560105437615135,-7.101137851041125,6.625730987327514,1.1273958868228833,-0.32676963559029937,0.7706284744691723,0.2550456739809108,-0.5760833691856022,0.3374590203648632,0.06932219649777968,0.33704755874339554,0.00991804249946356,0.1505129037502656,1.0717075074027864,0.20256457387211643,2.7283198198391787,1.505126925627941,2.9846501400961505
2614,2614,130.7009853,-5.11585474,-5.86869669,6.010172367000001,130.8434997,0.3003468513,-0.57594347,0.251103878,130.841305,1.4991718530000002,-0.6119925976,0.8997780084999999,0,0,0,1,,,,-5.92770673779812,-6.2315411585495415,6.334448941859857,1.4239782931294036,-0.5318295044099715,0.8678165710759461,0.28711035234102544,-0.5759833563568759,0.275618057433593,0.06092374724399001,0.2411136799956689,0.01056402052868819,0.25000530756614947,1.1669191646460502,0.24231811374096468,2.65274803476612,1.7771191371658128,2.63663295763575
2615,2615,130.7509853,-8.046463966000001,-7.121040344,7.343871592999999,130.8934997,0.3003468513,-0.57594347,0.251103878,130.89130500000002,1.501309872,-0.7251520753,1.01171577,0,0,0,1,,,,-7.057979323221378,-6.859161830475161,6.812107259102389,1.4856691707832541,-0.6708179671485269,0.9761041412423441,0.2964792938997245,-0.5759548419143199,0.2580628728876924,0.05563234769163983,0.16379154388020153,0.01108796929667265,0.4089563467015582,1.4642731383326066,0.5073662404028377,2.4529633981059096,1.8813892436202775,1.7293864918564767
2616,2616,130.80098529999998,-6.061617851,-5.808876037999999,5.945566177000001,130.9434997,-0.1582221985,-2.380291224,-1.001506329,130.941305,1.5570496319999998,-0.8950439692000001,0.9649096131,0,0,0,1,,,,-6.526460165789545,-6.118091927719368,6.402060432572125,1.5426125745927513,-0.8320243238756639,0.96767999253827,-0.02536349143884742,-1.8658607573535408,-0.643944467770188,0.05287911900674509,0.15530242574947314,0.01164242990938129,0.6719663610989723,2.3135476808362165,0.8796840377573084,2.5171726470414124,1.7831932406913262,1.1927768614767515
