,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
79,79,4.0,-2.98,-12.3,1.39,2.92,-0.6659999999999999,0.6890000000000001,1.99,-5.64,-3.79,0,1,0,0,4000000000.0,-2.110318078,-13.53407619,1.476157889,2.939331587,-0.61779866,0.63896716,2.687768119,-6.147139115,-2.589528992,,,,,,,,,
80,80,4.05,-0.345,-5.55,0.606,1.54,-1.31,0.575,4.54,0.262,-5.6,0,1,0,0,4050000000.0,-1.502678463,-9.762525003,1.105504158,1.845600179,-1.0282128659999998,0.589875724,3.400453096,-3.174669984,-4.076606561,,,,,,,,,
81,81,4.1,-2.04,-2.86,0.0982,0.789,-1.91,0.341,2.44,2.45,-6.82,0,1,0,0,4100000000.0,-1.687629738,-6.501881344,0.676431398,1.019751032,-1.5510347119999999,0.39887670399999997,3.030898683,-0.566026646,-5.431756376,,,,,,,,,
82,82,4.15,0.599,-0.606,0.414,-0.603,-1.48,0.168,4.47,4.56,-6.97,0,1,0,0,4150000000.0,-0.9005495990000001,-3.7167602769999997,0.564645736,-0.248607178,-1.508917415,0.22169099,3.5846229610000004,1.8113528330000002,-6.191600049,,,,,,,,,
83,83,4.2,0.34,-2.94,4.57,-1.78,-0.703,0.0587,3.81,2.59,-2.75,0,1,0,0,4200000000.0,-0.473540387,-3.349831038,2.2707724,-1.445558898,-1.031079595,0.09660398699999999,3.671341473,2.172478465,-4.491558301,,,,,,,,,
84,84,4.25,-1.63,-14.9,13.3,-0.31,0.19,-0.446,1.67,-8.82,6.43,0,1,0,0,4250000000.0,-0.871605007,-8.805947945,6.968798484,-0.557994859,-0.307087277,-0.319816007,2.901283428,-2.92567925,0.903346544,,,,,,,,,
85,85,4.3,-0.56,-9.31,4.68,0.213,-1.04,0.235,2.59,-3.21,-2.32,0,1,0,0,4300000000.0,-0.76434754,-9.044054359,5.993858444,0.044622330999999994,-0.741639747,0.105976062,2.781510579,-3.057543257,-0.6888848320000001,,,,,,,,,
86,86,4.35,2.14,-3.55,0.982,-0.33399999999999996,0.7120000000000001,0.265,5.1,2.51,-6.14,0,1,0,0,4350000000.0,0.23535710399999998,-6.448749977,3.85899985,-0.251312613,0.120240204,0.228018549,3.6735978830000002,-0.47539452299999996,-3.3815635289999997,,,,,,,,,
87,87,4.4,-1.09,-19.8,12.4,-1.1,2.53,-0.324,2.6,-13.3,6.05,0,1,0,0,4400000000.0,-0.22084368399999998,-12.7556689,7.497136668,-0.914655069,1.549014848,-0.19562661899999997,3.2605085860000003,-6.423267367,1.277331127,,,,,,,,,
88,88,4.45,3.12,-6.41,1.25,-0.261,0.366,0.498,7.52,0.21,-4.5,0,1,0,0,4450000000.0,0.929107094,-9.758075233,4.8360971489999995,-0.40375182200000004,0.847591558,0.33669528200000004,4.89943707,-3.3468506860000002,-1.576488018,,,,,,,,,
89,89,4.5,3.79,-8.73,0.752,-1.89,2.27,-0.768,8.44,-1.78,-4.36,0,1,0,0,4500000000.0,1.9138541830000002,-9.272428542,3.096429112,-1.565418054,1.6909540859999999,-0.51110018,6.261742616,-2.620167227,-2.951455108,,,,,,,,,
90,90,4.55,-5.9,-14.3,0.275,-2.01,2.99,-0.848,-1.02,-6.65,-3.48,0,1,0,0,4550000000.0,-0.77575029,-11.64737385,1.8946090219999998,-1.912907683,2.46117355,-0.7696530429999999,3.4599397130000002,-4.489147381,-3.212539604,,,,,,,,,
91,91,4.6,-3.07,-6.18,0.35200000000000004,-1.91,1.65,-0.851,1.91,1.93,-2.02,0,1,0,0,4600000000.0,-1.5654532819999998,-9.064672859,1.237517014,-1.910634983,1.980219287,-0.832082557,2.863567948,-1.512036578,-2.623462687,,,,,,,,,
92,92,4.65,-0.84,-6.49,0.5479999999999999,-1.58,0.40299999999999997,-0.972,3.85,2.01,-0.804,0,1,0,0,4650000000.0,-1.315745213,-7.848438025,0.9438093240000001,-1.652207451,1.045067593,-0.9394618290000001,3.243118294,0.12143475,-1.7247055830000002,,,,,,,,,
93,93,4.7,0.134,-11.7,0.51,-1.33,1.35,-1.05,4.41,-2.89,-0.067,0,1,0,0,4700000000.0,-0.81672884,-9.667854878,0.759023262,-1.400366961,1.2258655840000001,-1.024294018,3.6921004,-1.275226641,-0.9058513709999999,,,,,,,,,
94,94,4.75,-2.64,-8.33,2.16,-0.584,1.43,-0.968,1.15,0.711,2.36,0,1,0,0,4750000000.0,-1.4443165040000001,-9.035873363,1.35578541,-0.762286481,1.346899227,-0.981091319,2.713974044,-0.354042477,0.707376028,,,,,,,,,
95,95,4.8,-5.54,-11.6,-0.0144,-0.376,1.09,-0.311,-2.12,-2.4,0.594,0,1,0,0,4800000000.0,-2.854090497,-10.2471264,0.772139218,-0.460361145,1.194580702,-0.46683151,0.854001378,-1.302929022,0.651371841,,,,,,,,,
96,96,4.85,-2.62,-12.5,2.08,0.20199999999999999,0.8059999999999999,0.0282,0.667,-3.33,2.94,0,1,0,0,4850000000.0,-2.7735142369999997,-11.31134825,1.329237487,0.057346867999999995,0.9641866729999999,-0.086920894,0.782048682,-2.243056171,1.7818819119999998,,,,,,,,,
97,97,4.9,-5.9,-13.7,1.14,1.78,1.19,0.8390000000000001,-2.51,-4.53,1.81,0,1,0,0,4900000000.0,-3.84968101,-12.43970946,1.248629603,1.403789534,1.098074059,0.623674624,-0.48463596200000003,-3.303708849,1.7957713309999999,,,,,,,,,
98,98,4.95,-0.821,-9.84,1.84,3.09,-0.9990000000000001,1.27,3.13,-0.862,1.67,0,1,0,0,4950000000.0,-2.807179608,-11.21164791,1.500530621,2.721748208,-0.145305593,1.119695301,0.906170939,-2.17127841,1.7336442440000002,,,,,,,,,
99,99,5.0,-0.45299999999999996,-21.2,0.45,2.27,-1.16,1.43,4.02,-12.7,-1.31,0,1,0,0,5000000000.0,-1.996848144,-15.92998778,1.053045048,2.368657336,-0.74692971,1.3578377769999999,2.104281849,-7.054352222,0.230180125,,,,,,,,,
100,100,5.05,-0.625,-16.1,0.223,1.91,-0.867,1.76,4.4,-8.13,-2.57,0,1,0,0,5050000000.0,-1.524644699,-16.01029904,0.699477841,2.01016621,-0.818120774,1.6664760980000002,2.9876075039999996,-7.553222679,-1.153020402,,,,,,,,,
101,101,5.1,-2.2,-9.32,0.6559999999999999,1.45,-0.79,1.41,3.34,-2.07,-2.95,0,1,0,0,5100000000.0,-1.7571085640000002,-12.84990747,0.6809579640000001,1.572334809,-0.801447652,1.469644173,3.1231978610000004,-5.010180615,-2.040671604,,,,,,,,,
102,102,5.15,1.15,-2.96,0.0239,0.8109999999999999,-1.58,0.861,6.9,3.68,-4.32,0,1,0,0,5150000000.0,-0.7564535929999999,-8.178071666000001,0.40107658799999996,0.9772680009999999,-1.263060436,1.002541822,4.576401586,-0.979796288,-3.166587942,,,,,,,,,
103,103,5.2,1.55,-1.53,-1.27,0.165,-1.85,0.22699999999999998,7.07,4.83,-6.29,0,1,0,0,5200000000.0,0.037450101,-5.037627774,-0.310737644,0.34239132,-1.611063757,0.407354311,5.535865844,1.714705984,-4.709454851,,,,,,,,,
104,104,5.25,1.23,-2.46,-2.11,-1.11,-0.977,0.0477,6.36,3.92,-7.51,0,1,0,0,5250000000.0,0.447937356,-3.8199972110000004,-1.077154038,-0.79281208,-1.2351199659999998,0.131338566,5.852968764,2.737490558,-6.092835835,,,,,,,,,
105,105,5.3,-1.23,-9.24,5.33,-1.8,-0.301,-0.0121,3.75,-2.46,0.293,0,1,0,0,5300000000.0,-0.129624972,-6.380320673,1.652046683,-1.580040061,-0.6812693540000001,0.02125702,5.043807508,0.326967071,-2.938434572,,,,,,,,,
106,106,5.35,-8.84,-18.6,12.9,0.9209999999999999,-0.35700000000000004,-0.122,-4.02,-11.5,8.12,0,1,0,0,5350000000.0,-3.12782064,-12.15270404,6.443241251,0.37479753600000004,-0.489006272,-0.08868519999999999,1.5563178309999999,-5.1582149369999994,2.524082857,,,,,,,,,
107,107,5.4,0.529,-6.81,2.47,0.743,-1.14,0.6679999999999999,5.26,-0.0836,-2.88,0,1,0,0,5400000000.0,-1.869107493,-9.628895152,4.750793579,0.6625881929999999,-0.87498803,0.492030831,2.981387168,-2.8046794630000003,-0.145363486,,,,,,,,,
108,108,5.45,6.85,-6.36,-2.83,-0.736,1.91,-0.547,11.6,0.21600000000000003,-8.3,0,1,0,0,5450000000.0,1.132093888,-8.084720861000001,1.5216676340000002,-0.43056214200000004,0.776263803,-0.30537061,6.2975790279999995,-1.403730549,-4.173496518,,,,,,,,,
109,109,5.5,-3.94,-30.3,6.65,0.642,2.7,-0.069,1.3,-23.3,2.27,0,1,0,0,5500000000.0,-0.61377007,-18.57886691,3.706139668,0.40776302799999997,1.916869437,-0.123968613,4.374655857,-11.5589139,-0.990612715,,,,,,,,,
110,110,5.55,2.66,-1.8,-4.32,-0.597,1.45,-0.51,8.24,5.07,-8.55,0,1,0,0,5550000000.0,0.5130933879999999,-10.65279561,0.287313343,-0.377569673,1.640057136,-0.420227367,5.8619278470000005,-3.846655994,-4.724711424,,,,,,,,,
111,111,5.6,-0.905,-10.8,-1.68,-1.58,2.67,-1.28,4.83,-3.44,-4.65,0,1,0,0,5600000000.0,0.024971892000000002,-10.72233272,-0.550686319,-1.317401117,2.250722306,-1.080057566,5.464871975,-3.658054655,-4.687806387,,,,,,,,,
112,112,5.65,-4.76,-14.2,2.18,-2.3,1.52,-0.259,0.8420000000000001,-6.32,0.7020000000000001,0,1,0,0,5650000000.0,-1.622061948,-12.36512764,0.612480869,-2.085410064,1.817468525,-0.449939123,3.6861252089999996,-4.892627776,-2.025412215,,,,,,,,,
113,113,5.7,1.45,-4.87,1.17,-1.65,0.136,-1.21,6.77,3.36,0.674,0,1,0,0,5700000000.0,-0.564628396,-8.824547864,0.8499625190000001,-1.745089242,0.820506249,-1.033245851,4.872710586,-1.065174419,-0.6919878079999999,,,,,,,,,
114,114,5.75,-2.41,-8.97,-1.12,-1.24,0.8320000000000001,-0.945,2.43,-0.44299999999999995,-0.892,0,1,0,0,5750000000.0,-1.19982324,-8.893257278,0.010834386000000001,-1.350306513,0.827321038,-0.965521802,3.9328265769999997,-0.776618615,-0.790787525,,,,,,,,,
115,115,5.8,0.12,-8.51,2.64,-1.11,0.648,-1.31,4.51,0.213,3.55,0,1,0,0,5800000000.0,-0.7455272740000001,-8.712212712000001,1.130757681,-1.162480582,0.720999506,-1.229890635,4.154906223,-0.317647335,1.353424419,,,,,,,,,
116,116,5.85,-3.66,-11.1,-0.156,-0.593,0.919,-1.04,0.102,-2.17,1.29,0,1,0,0,5850000000.0,-1.748717099,-9.840165831,0.582648486,-0.717368935,0.8383963240000001,-1.084159543,2.595465707,-1.176742644,1.32209474,,,,,,,,,
117,117,5.9,-5.16,-12.9,0.8809999999999999,-0.18100000000000002,0.705,-0.537,-1.82,-3.88,2.6,0,1,0,0,5900000000.0,-2.9229137260000004,-11.2855829,0.7097347279999999,-0.298137678,0.7593040790000001,-0.6642434070000001,0.8965228209999999,-2.430475672,1.9533395390000001,,,,,,,,,
118,118,5.95,-4.04,-12.5,4.31,0.43200000000000005,0.924,0.0459,-0.9209999999999999,-3.37,6.19,0,1,0,0,5950000000.0,-3.307425649,-11.85925433,2.243308992,0.272545146,0.8569542240000001,-0.119245739,0.197192865,-2.8662138689999996,4.046116054,,,,,,,,,
119,119,6.0,-5.93,-10.2,2.21,2.3,0.657,1.49,-2.64,-1.06,3.63,0,1,0,0,6000000000.0,-4.2101411330000005,-11.07544874,2.229120661,1.857223831,0.738399038,1.115765632,-0.894476525,-2.028517098,3.8405679189999997,,,,,,,,,
120,120,6.05,3.0,-16.9,-3.86,3.25,-2.58,2.05,7.1,-7.95,-3.77,0,1,0,0,6050000000.0,-1.7283405840000001,-13.82687443,-0.364610083,2.94583143,-1.229118371,1.8327412769999998,2.1815656409999997,-4.7748180080000004,0.08118769599999999,,,,,,,,,
121,121,6.1,-1.41,-20.7,3.16,2.32,0.007940000000000001,1.16,3.24,-12.2,1.7,0,1,0,0,6100000000.0,-1.618764654,-17.07363057,1.1367380459999998,2.456675356,-0.495652049,1.316447747,2.588820422,-8.218513536,0.88082988,,,,,,,,,
122,122,6.15,-0.718,-13.1,-0.18899999999999997,2.07,-0.706,1.56,4.46,-5.17,-2.78,0,1,0,0,6150000000.0,-1.3087127170000001,-15.19655054,0.572024721,2.15444603,-0.620369783,1.5033612319999998,3.3087959510000005,-6.804655606,-0.927504468,,,,,,,,,
123,123,6.2,-1.04,-6.68,-0.785,1.21,-1.22,1.61,4.63,0.5529999999999999,-4.21,0,1,0,0,6200000000.0,-1.216219179,-11.17346672,-0.006015535,1.4162577219999999,-0.975897542,1.5852008819999999,3.8171569119999997,-3.392277795,-2.548953628,,,,,,,,,
124,124,6.25,1.28,-2.32,-0.857,0.76,-2.37,0.875,7.08,4.33,-5.13,0,1,0,0,6250000000.0,-0.35699632299999995,-6.991229076000001,-0.36850212600000004,0.9033202029999999,-1.802477065,1.040159104,5.072604066,0.189206667,-3.82390909,,,,,,,,,
125,125,6.3,1.7,-1.12,-1.58,-0.10300000000000001,-2.1,0.406,7.12,5.27,-6.68,0,1,0,0,6300000000.0,0.35104179,-4.217753349,-0.88455356,0.116770401,-1.978881823,0.553475377,5.860382469,2.545607586,-5.234727728,,,,,,,,,
126,126,6.35,1.68,-2.31,-0.6729999999999999,-1.59,-0.188,-0.1,6.85,4.17,-5.91,0,1,0,0,6350000000.0,0.808482085,-3.316560822,-0.794439885,-1.2172582140000001,-0.91704712,0.051967435,6.241158494,3.298978117,-5.568290832000001,,,,,,,,,
127,127,6.4,-1.25,-15.9,13.8,-1.26,-0.41100000000000003,-0.8640000000000001,3.74,-8.84,9.16,0,1,0,0,6400000000.0,0.099932575,-9.260778232,5.422229265,-1.250665608,-0.6170058939999999,-0.650989354,5.278785407,-2.3309103230000003,1.7070196869999998,,,,,,,,,
128,128,6.45,-9.38,-16.7,5.18,1.66,-0.976,0.94,-4.77,-9.63,0.244,0,1,0,0,6450000000.0,-3.163152255,-12.77494926,5.319048858,1.02433933,-0.829857689,0.5700111929999999,1.4123048630000001,-5.71612614,0.9843341609999999,,,,,,,,,
129,129,6.5,10.0,0.764,-3.1,-0.36200000000000004,1.45,-0.109,14.8,7.38,-8.49,0,1,0,0,6500000000.0,1.367732493,-6.3793638260000005,1.73285847,-0.059237162999999995,0.521896527,0.048905860999999995,6.563500904,0.357674156,-3.69568763,,,,,,,,,
130,130,6.55,-2.28,-28.4,8.85,0.147,2.17,-0.9420000000000001,2.68,-21.2,4.36,0,1,0,0,6550000000.0,0.112147579,-16.78156379,4.764486702,0.10195983900000001,1.499076325,-0.711562186,5.069242658,-9.640474133,0.28356775,,,,,,,,,
131,131,6.6,2.52,-4.18,-1.66,-0.82,1.35,-0.115,7.84,2.95,-5.78,0,1,0,0,6600000000.0,0.940953743,-10.82878434,2.027902916,-0.618653064,1.410687249,-0.253732124,6.135349607999999,-3.8011882010000004,-2.711643352,,,,,,,,,
132,132,6.65,0.45,-6.35,-2.16,-1.57,2.67,-1.15,5.83,1.22,-5.31,0,1,0,0,6650000000.0,0.7719626959999999,-8.71307743,0.244017596,-1.362235259,2.157348497,-0.9415705040000001,6.017859925,-1.4724312869999998,-3.995149459,,,,,,,,,
133,133,6.7,-7.02,-16.7,1.17,-2.3,1.6,-0.8,-1.82,-8.56,-0.703,0,1,0,0,6700000000.0,-1.910106475,-12.48597365,0.638450404,-2.095201398,1.826890093,-0.8329226059999999,3.002079218,-4.759546779,-2.368931587,,,,,,,,,
134,134,6.75,0.91,-4.84,0.711,-1.89,0.851,-0.812,5.86,3.59,-0.0059700000000000005,0,1,0,0,6750000000.0,-0.939398449,-8.874136736,0.669353747,-1.934813949,1.248273493,-0.81686559,4.101724119,-0.887143735,-1.2017031790000001,,,,,,,,,
135,135,6.8,-1.58,-8.18,-0.843,-1.5,0.406,-1.1,2.96,0.51,-0.723,0,1,0,0,6800000000.0,-1.159899735,-8.546237668,0.025149324,-1.594959075,0.748879718,-1.034156358,3.662421877,-0.239168004,-0.965238919,,,,,,,,,
136,136,6.85,-0.632,-9.9,1.83,-1.07,0.56,-1.11,3.41,-1.0,2.66,0,1,0,0,6850000000.0,-0.978191533,-9.185733396,0.79394619,-1.184645922,0.636890734,-1.09236237,3.565297309,-0.592031249,0.825514675,,,,,,,,,
137,137,6.9,-4.81,-10.1,-0.515,-0.8809999999999999,0.843,-0.8809999999999999,-1.34,-1.02,0.8809999999999999,0,1,0,0,6900000000.0,-2.297137174,-9.617618656,0.236385552,-0.9473132590000001,0.7590953159999999,-0.930152868,1.677881467,-0.790517165,0.852922665,,,,,,,,,
138,138,6.95,-3.89,-12.0,1.19,-0.095,0.615,-0.6759999999999999,-0.821,-2.8,2.95,0,1,0,0,6950000000.0,-2.845416052,-10.74301791,0.6425885889999999,-0.28113680399999996,0.67365953,-0.735103924,0.716384518,-1.722487193,1.8888126719999998,,,,,,,,,
139,139,7.0,-2.86,-13.1,3.65,0.257,0.621,-0.0433,-0.0599,-3.87,5.49,0,1,0,0,7000000000.0,-2.8504359530000003,-11.85641914,1.923630015,0.139476232,0.642437076,-0.204180841,0.417692798,-2.718473561,3.667685384,,,,,,,,,
140,140,7.05,-5.61,-11.5,2.65,1.9,0.83,1.23,-2.71,-2.26,4.17,0,1,0,0,7050000000.0,-3.8003047239999996,-11.68805238,2.233035683,1.515518965,0.753645309,0.8964774459999999,-0.785752497,-2.5058399280000003,3.91581298,,,,,,,,,
141,141,7.1,1.67,-12.3,-2.26,3.38,-1.83,1.64,5.24,-3.17,-1.98,0,1,0,0,7100000000.0,-1.917372766,-11.97712684,0.319175602,2.972815831,-0.7782281240000001,1.4670918419999999,1.5327818340000001,-2.813868121,1.0034675309999999,,,,,,,,,
142,142,7.15,-0.433,-22.8,3.06,1.86,-0.64,1.05,3.77,-14.0,1.79,0,1,0,0,7150000000.0,-1.406437254,-17.08968054,1.4866611680000001,2.103028007,-0.69627105,1.14699578,2.393598351,-8.001839724,1.3919897159999999,,,,,,,,,
143,143,7.2,-1.22,-12.9,-0.541,1.58,-0.845,1.89,3.57,-4.67,-2.73,0,1,0,0,7200000000.0,-1.3422637519999998,-15.11054155,0.622955632,1.694224189,-0.784454194,1.7172123819999998,2.8462434869999997,-6.456579069,-0.644143053,,,,,,,,,
144,144,7.25,-1.03,-7.41,-0.529,1.11,-1.16,1.61,4.36,0.24100000000000002,-3.45,0,1,0,0,7250000000.0,-1.234779528,-11.47292748,0.132266924,1.237588808,-1.007119659,1.634932536,3.4286930460000002,-3.350335518,-2.030147808,,,,,,,,,
145,145,7.3,1.41,-2.07,-0.953,0.785,-2.6,0.898,7.0,5.05,-4.74,0,1,0,0,7300000000.0,-0.32442076,-7.031133267,-0.33001497399999996,0.88384095,-1.951556916,1.0693756220000001,4.80282816,0.545622762,-3.368729108,,,,,,,,,
146,146,7.35,1.46,-2.45,-0.934,0.048,-2.32,0.266,6.7,4.39,-5.61,0,1,0,0,7350000000.0,0.289794196,-4.86707841,-0.58728933,0.230539415,-2.170011074,0.452827139,5.532804668,2.328591125,-4.4758462219999995,,,,,,,,,
147,147,7.4,1.36,-3.8,-0.113,-1.05,-0.47100000000000003,0.18,6.29,3.08,-5.07,0,1,0,0,7400000000.0,0.658169424,-4.363007429,-0.385260349,-0.770342792,-1.162647603,0.243446682,5.824151409,2.677084023,-4.769339511,,,,,,,,,
148,148,7.45,-0.74,-11.3,7.54,-1.5,0.225,-0.461,4.17,-4.11,3.07,0,1,0,0,7450000000.0,0.17690593699999999,-7.639933062000001,2.9905951839999996,-1.3406500670000001,-0.33989517399999997,-0.297179047,5.187682055,-0.470670738,-0.8969533690000001,,,,,,,,,
149,149,7.5,-14.4,-22.5,10.6,1.79,-1.3,0.10099999999999999,-9.83,-15.1,6.08,0,1,0,0,7500000000.0,-4.840606418,-14.65959359,6.2319086089999995,1.106296891,-0.909152484,0.008402406,-0.590685473,-7.2555493339999995,2.5494412459999998,,,,,,,,,
150,150,7.55,5.39,0.9309999999999999,-1.23,0.449,-0.8240000000000001,0.907,9.9,7.8,-6.58,0,1,0,0,7550000000.0,-1.319132451,-7.294843832000001,3.05342304,0.592547155,-0.858664585,0.698028744,3.4458252330000003,-0.272995914,-1.960214411,,,,,,,,,
151,151,7.6,2.0,-17.2,10.3,-1.95,2.89,-0.7959999999999999,6.76,-10.1,5.44,0,1,0,0,7600000000.0,-0.176654851,-11.97388326,6.1401856960000005,-1.39473283,1.363962388,-0.44855964600000003,4.721023443,-4.830623222,1.695257859,,,,,,,,,
152,152,7.65,-3.05,-6.77,-2.96,0.0235,0.342,0.39899999999999997,2.09,0.447,-7.16,0,1,0,0,7650000000.0,-1.1656881190000001,-9.515651128,2.263857202,-0.286228055,0.758028985,0.201897742,3.708682061,-2.382935345,-2.678959825,,,,,,,,,
153,153,7.7,2.96,-3.37,-4.57,-1.7,2.13,-1.09,8.13,4.08,-8.3,0,1,0,0,7700000000.0,0.254413782,-6.6125427089999995,-0.647102731,-1.3912461969999999,1.571486654,-0.78956577,5.40987674,0.6144836920000001,-5.455576269,,,,,,,,,
154,154,7.75,-7.33,-19.6,-2.05,-2.13,2.15,-1.08,-2.23,-11.6,-4.45,0,1,0,0,7750000000.0,-2.3562150180000003,-12.74761224,-1.244682894,-1.968663549,1.914494014,-1.0124587809999999,2.47027422,-5.050423284,-4.958853251,,,,,,,,,
155,155,7.8,-0.35,-6.19,0.259,-1.79,1.07,-0.754,4.6,2.2,-0.88,0,1,0,0,7800000000.0,-1.665656338,-9.649899992,-0.604171916,-1.829018326,1.413783704,-0.814105283,3.289730762,-1.6877782909999999,-2.944028541,,,,,,,,,
156,156,7.85,-0.335,-6.25,-0.79,-1.52,0.33899999999999997,-1.11,4.23,2.43,-1.03,0,1,0,0,7850000000.0,-1.207631516,-8.043841023999999,-0.683327529,-1.587486538,0.776531915,-1.041188908,3.651519043,0.22198975199999998,-1.9985588669999999,,,,,,,,,
157,157,7.9,-1.48,-10.2,0.9790000000000001,-1.25,0.634,-0.972,2.64,-1.33,1.48,0,1,0,0,7900000000.0,-1.301383398,-9.062376322999999,0.024759937000000003,-1.323703729,0.692023084,-0.988090067,3.262315956,-0.497801421,-0.28026062,,,,,,,,,
158,158,7.95,-2.45,-9.32,0.584,-1.25,0.33899999999999997,-1.3,1.12,-0.259,1.74,0,1,0,0,7950000000.0,-1.696748395,-9.184073527999999,0.262974653,-1.266096167,0.48271157600000003,-1.227464479,2.438015045,-0.387048661,0.717684337,,,,,,,,,
159,159,8.0,-3.43,-11.5,0.10800000000000001,-0.138,0.8009999999999999,-0.818,-0.39899999999999997,-2.35,1.74,0,1,0,0,8000000000.0,-2.293350441,-10.27808055,0.196961423,-0.384365067,0.6714284909999999,-0.9132220679999999,1.34641412,-1.2974380090000002,1.222675997,,,,,,,,,
160,160,8.05,-4.33,-12.1,1.92,-0.155,0.599,-0.249,-1.66,-2.81,3.69,0,1,0,0,8050000000.0,-2.994384958,-11.13872666,0.93090945,-0.20509106800000002,0.628484781,-0.403466606,0.189633362,-1.998943091,2.441456172,,,,,,,,,
161,161,8.1,-8.31,-13.5,1.43,1.31,0.737,0.8270000000000001,-5.67,-4.24,3.15,0,1,0,0,8100000000.0,-4.824071385,-12.25415483,1.143502772,0.979119018,0.6928247120000001,0.540851736,-2.064983271,-3.038313853,2.791454496,,,,,,,,,
162,162,8.15,-1.56,-11.6,5.76,2.81,-0.8140000000000001,1.88,1.67,-2.33,6.65,0,1,0,0,8150000000.0,-3.700546319,-11.94514262,3.1099528160000003,2.4101536169999997,-0.200589223,1.5685775069999999,-0.627870284,-2.709807754,4.697454181,,,,,,,,,
163,163,8.2,4.81,-22.2,-4.25,1.9,-2.71,1.18,8.87,-13.3,-5.01,0,1,0,0,8200000000.0,-0.771133704,-16.78937537,-0.025103506,2.011412497,-1.6884481340000002,1.270364692,3.0266340960000004,-7.621390974,-0.097721765,,,,,,,,,
164,164,8.25,-2.0,-14.6,0.7809999999999999,2.16,-0.6920000000000001,1.62,2.52,-6.08,-1.11,0,1,0,0,8250000000.0,-1.194121409,-15.75514926,0.318265536,2.127550023,-1.097642408,1.5386913830000002,2.831696014,-6.906515351,-0.597755255,,,,,,,,,
165,165,8.3,-1.13,-9.11,-1.37,1.44,-0.56,1.47,3.99,-1.24,-4.21,0,1,0,0,8300000000.0,-1.172050196,-12.61608572,-0.400870536,1.590154184,-0.7788679609999999,1.4859743859999999,3.277377725,-4.278464743,-2.382090114,,,,,,,,,
166,166,8.35,1.31,-4.99,-1.38,0.996,-2.13,1.17,6.74,2.32,-5.01,0,1,0,0,8350000000.0,-0.317704451,-9.013643366,-0.81794196,1.125757404,-1.5799699580000002,1.243480651,4.609694045,-1.218189061,-3.6801947289999997,,,,,,,,,
167,167,8.4,1.12,-2.63,-1.73,0.519,-2.39,0.613,6.4,4.25,-6.31,0,1,0,0,8400000000.0,0.177167375,-5.998111287,-1.206443551,0.651509824,-2.06024627,0.759619933,5.298551777,1.31788059,-4.979235463,,,,,,,,,
168,168,8.45,2.06,-2.56,-1.64,-0.534,-1.39,0.513,7.01,4.15,-6.8,0,1,0,0,8450000000.0,0.8252566170000001,-4.374001881,-1.391121888,-0.275096338,-1.6628494390000002,0.57035213,5.957067397,2.631378029,-5.878635743999999,,,,,,,,,
169,169,8.5,1.13,-6.92,2.05,-1.83,0.12,-0.354,5.99,0.0163,-2.9,0,1,0,0,8500000000.0,0.930152245,-5.576691149,0.07466343,-1.490424419,-0.605777235,-0.139039456,5.9697388170000005,1.4185413930000002,-4.40728379,,,,,,,,,
170,170,8.55,-9.76,-20.1,16.6,0.281,-1.48,-0.6779999999999999,-5.22,-12.7,12.0,0,1,0,0,8550000000.0,-2.74950198,-12.43727266,7.113820252000001,-0.10586162,-1.12411411,-0.552663272,1.664252637,-5.129440664,3.697396308,,,,,,,,,
171,171,8.6,0.0934,-9.27,4.23,0.578,-0.217,0.511,4.48,-2.08,-0.799,0,1,0,0,8600000000.0,-1.770947529,-10.94110338,5.885423946,0.42865137799999997,-0.58627558,0.263642261,2.7476703889999996,-3.715152675,1.4763185030000001,,,,,,,,,
172,172,8.65,-0.11,-12.1,0.515,0.245,1.4,-0.643,4.43,-5.02,-4.57,0,1,0,0,8650000000.0,-1.19923327,-11.48854799,3.5978302610000004,0.285107652,0.591410341,-0.43215793700000005,3.3949818589999996,-4.320322616,-1.5103719969999998,,,,,,,,,
173,173,8.7,2.4,-6.41,-2.77,0.04,1.06,-0.217,7.31,0.624,-7.52,0,1,0,0,8700000000.0,0.039657782999999995,-9.089522192999999,0.8853799290000001,0.093529092,0.869242576,-0.267035545,4.901367025,-2.027214893,-4.478938455,,,,,,,,,
